dataset,target_size,fold,algorithm,repeat,time,metric1,metric2,selected_features
lucas,5,0,bsdr,0,14.264653,0.7842671327031125,34.25679368718446,409-1222-2025-2761-3458
lucas,5,1,bsdr,0,11.221154,0.7085628442995985,35.79364968831243,407-1202-2024-2422-3461
lucas,5,2,bsdr,0,11.252238,0.7427343100718493,36.76063169924327,405-1336-2023-2646-3459
lucas,5,3,bsdr,0,11.189533,0.7787470482850422,37.072466313185714,403-1396-2023-2646-3460
lucas,5,4,bsdr,0,11.218794,0.7770544294818703,36.93961295788215,405-1396-2023-2646-3458
lucas,5,5,bsdr,0,11.226641,0.7045665869357154,36.17281961194159,404-1395-2023-2645-3458
lucas,5,6,bsdr,0,11.222905,0.7822101043735172,39.68896524671485,418-1125-2024-2757-3459
lucas,5,7,bsdr,0,11.220942,0.7409828078202532,39.481750172047676,406-1399-2024-2646-3459
lucas,5,8,bsdr,0,11.227788,0.7790379743713644,38.41411543311781,406-1399-2023-2628-3461
lucas,5,9,bsdr,0,11.240889,0.805296900959912,36.222557005746054,407-1385-2023-2636-3461
lucas,10,0,bsdr,0,12.742857,0.7744722186421575,35.02584149870452,422-1095-1102-1689-2020-2134-2290-2979-3435-3805
lucas,10,1,bsdr,0,12.736731,0.741314623687766,33.72247665434098,416-1094-1110-1699-2020-2135-2286-2977-3436-3800
lucas,10,2,bsdr,0,12.770159,0.7617284158865134,35.377582833355504,416-1071-1101-1685-2020-2133-2276-2980-3435-3805
lucas,10,3,bsdr,0,12.747614,0.7752279995085221,37.36612376975366,420-1064-1123-1709-2020-2132-2286-2979-3435-3804
lucas,10,4,bsdr,0,12.752618,0.7712475296033395,37.4175900974187,415-1086-1101-1694-2020-2133-2274-2979-3435-3804
lucas,10,5,bsdr,0,12.790535,0.741249413697076,33.852693408367166,416-1099-1101-1699-2021-2132-2272-2979-3435-3804
lucas,10,6,bsdr,0,12.772902,0.7967881651275255,38.33764323366046,439-1085-1101-1715-2020-2137-2275-2979-3435-3804
lucas,10,7,bsdr,0,12.922221,0.7289934165986014,40.38517982641844,423-1101-1110-1711-2020-2137-2278-2979-3435-3797
lucas,10,8,bsdr,0,12.800764,0.8029388810034288,36.277093811381555,426-1101-1119-1694-2020-2138-2289-2978-3435-3800
lucas,10,9,bsdr,0,12.830078,0.8387011618961191,32.969191112686055,423-1080-1101-1684-2020-2134-2289-2978-3437-3791
lucas,15,0,bsdr,0,13.773033,0.7742375862448481,35.044056684275766,432-580-1092-1427-1438-1868-1880-2014-2134-2179-2750-2986-3445-3615-3805
lucas,15,1,bsdr,0,13.961479,0.7082864538766919,35.81061848815504,422-555-1089-1355-1445-1864-1880-2016-2139-2271-2754-2984-3450-3615-3805
lucas,15,2,bsdr,0,13.789604,0.7934392939331886,32.93941524606122,422-556-1111-1200-1393-1863-1879-2014-2137-2517-2758-2986-3443-3615-3806
lucas,15,3,bsdr,0,13.855954,0.7669585250330055,38.047274590599244,422-563-1092-1167-1339-1856-1879-2016-2137-2356-2759-2984-3444-3615-3805
lucas,15,4,bsdr,0,13.89508,0.7845093221004936,36.3167653779986,426-557-1109-1242-1390-1863-1880-2015-2135-2505-2761-2985-3444-3615-3804
lucas,15,5,bsdr,0,13.971246,0.7472909504412014,33.455147880182906,422-570-1080-1238-1350-1836-1879-2014-2134-2425-2754-2984-3450-3615-3804
lucas,15,6,bsdr,0,13.90422,0.8041335951918249,37.63837707155604,434-597-1106-1351-1356-1876-1909-2017-2138-2313-2750-2985-3444-3615-3805
lucas,15,7,bsdr,0,13.812609,0.7634727959727559,37.72877022499506,434-541-1111-1172-1349-1847-1879-2017-2135-2517-2768-2984-3444-3615-3804
lucas,15,8,bsdr,0,13.907793,0.772765337405185,38.95554688861217,431-554-1101-1337-1397-1831-1881-2017-2135-2516-2759-2984-3444-3615-3804
lucas,15,9,bsdr,0,13.817771,0.8327387912160663,33.57301063589093,433-568-1134-1183-1374-1843-1880-2017-2134-2516-2768-2984-3450-3615-3804
lucas,20,0,bsdr,0,13.931738,0.7566091512493165,36.38653299750255,461-537-832-1088-1554-1653-1813-1923-2020-2128-2134-2973-2978-3405-3409-3747-3751
lucas,20,1,bsdr,0,13.945773,0.7063653704484463,35.92834064258129,447-543-852-1089-1557-1646-1800-1924-2020-2021-2130-2133-2134-2973-2978-3403-3406-3744-3747
lucas,20,2,bsdr,0,13.948629,0.7560251273206873,35.79847946387228,450-546-862-1117-1547-1746-1833-1922-2020-2134-2229-2979-3405-3406-3745-3795
lucas,20,3,bsdr,0,14.022298,0.7639600083959247,38.2912670972286,447-540-850-1064-1515-1631-1777-1794-2020-2021-2131-2132-2229-2975-2980-3409-3747
lucas,20,4,bsdr,0,14.031315,0.7616244614944081,38.19651675321816,444-547-858-1101-1565-1587-1726-1853-2020-2131-2132-2137-2978-2979-3410-3746-3750
lucas,20,5,bsdr,0,13.977452,0.7177916529760655,35.35391262129595,441-556-843-1056-1472-1685-1859-1924-1925-2020-2021-2131-2132-2134-2975-2979-3405-3409-3745-3749
lucas,20,6,bsdr,0,14.023079,0.779621070961408,39.92417467608243,453-594-842-1089-1470-1621-1869-1924-1925-2020-2132-2133-2137-2976-2979-3409-3746-3750
lucas,20,7,bsdr,0,14.119487,0.72046771490118,41.01550733822016,453-559-850-1101-1569-1604-1836-1923-2020-2128-2132-2241-2976-2979-3410-3746-3747
lucas,20,8,bsdr,0,14.017684,0.7837401023502477,38.00318644648218,449-544-836-1062-1568-1608-1820-1877-2020-2021-2133-2134-2147-2975-2979-3409-3745-3750
lucas,20,9,bsdr,0,14.112513,0.8225139599895643,34.583964153120306,455-564-849-1088-1531-1646-1791-1922-2020-2021-2134-2256-2976-2978-3405-3410-3745-3749
lucas,25,0,bsdr,0,15.319145,0.7838818389153122,34.287370951501494,496-547-1064-1244-1425-1562-1884-1902-1910-1927-2010-2012-2015-2128-2134-2299-2965-3189-3418-3421-3614-3732-3809
lucas,25,1,bsdr,0,15.128133,0.705465469464764,35.98335325318607,472-536-1017-1219-1483-1563-1820-1888-1930-1988-2015-2016-2021-2128-2134-2299-2965-3187-3417-3418-3613-3732-3806
lucas,25,2,bsdr,0,15.122475,0.7922848514393641,33.03133417336745,484-544-1047-1263-1272-1582-1882-1893-1901-1917-1930-2013-2015-2124-2134-2313-2968-3185-3417-3420-3613-3732-3809
lucas,25,3,bsdr,0,15.27235,0.7811309514929292,36.872205665489055,484-544-1028-1241-1384-1542-1888-1901-1905-1929-2012-2019-2128-2130-2131-2306-2967-3187-3416-3421-3613-3732-3809
lucas,25,4,bsdr,0,15.043843,0.78471132695819,36.2997393906961,481-546-1036-1220-1494-1526-1884-1899-1902-1929-2012-2015-2128-2131-2293-2964-3187-3420-3421-3614-3731-3808
lucas,25,5,bsdr,0,15.233468,0.6865998829314106,37.25650690624024,475-544-1021-1220-1328-1548-1862-1884-1908-1928-1946-2013-2017-2130-2132-2133-2292-2964-3185-3421-3424-3612-3731-3809
lucas,25,6,bsdr,0,15.005871,0.7949164053097433,38.51380023812105,523-570-1067-1258-1392-1538-1882-1896-1901-1929-2012-2015-2020-2127-2298-2966-3185-3420-3421-3614-3731-3809
lucas,25,7,bsdr,0,15.00208,0.7409345181693909,39.48543037385495,491-558-1045-1203-1435-1553-1880-1884-1902-1929-1959-2012-2014-2127-2299-2964-3185-3424-3435-3614-3731-3806
lucas,25,8,bsdr,0,15.015713,0.8146393987857458,35.18363693601741,487-551-1031-1205-1522-1547-1782-1884-1915-1929-2013-2017-2019-2128-2134-2292-2964-3188-3424-3434-3613-3732-3804
lucas,25,9,bsdr,0,15.139815,0.8190947797234611,34.91549650079919,495-557-1030-1253-1314-1591-1884-1896-1897-1926-1949-2015-2017-2127-2128-2292-2962-3188-3424-3614-3732-3804
lucas,30,0,bsdr,0,15.725536,0.7735119147876119,35.10033281246483,439-677-802-1165-1285-1453-1559-1578-1605-1629-1794-1896-2015-2017-2019-2020-2117-2133-2134-2138-2139-2965-2972-3185-3409-3417-3613-3702-3735-3806
lucas,30,1,bsdr,0,15.488065,0.6886838734516463,36.99425898605378,434-658-759-1169-1254-1481-1553-1564-1572-1775-1888-1899-2017-2019-2020-2113-2134-2137-2138-2962-2975-3184-3412-3417-3613-3707-3735-3805
lucas,30,2,bsdr,0,15.45647,0.7943256860841602,32.86866454561935,438-662-774-1185-1251-1333-1506-1538-1641-1723-1753-1888-2017-2019-2112-2134-2959-2977-3184-3410-3416-3613-3718-3737-3806
lucas,30,3,bsdr,0,15.382887,0.7755155279325289,37.342216742343524,434-658-796-1176-1243-1388-1554-1573-1680-1770-1873-1888-2015-2019-2112-2134-2962-2977-3184-3410-3413-3613-3708-3736-3804
