epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
13,0,0,88.22432069287215,82.79094943647976,0.38,0.001,166,326,480,648,811,957,1117,1290,1435,1610,1769,1913,2074,2243,2401,2552,2724,2870,3038,3203,3352,3522,3673,3836,3996
14,0,0,85.81414157661457,80.1049817768455,0.4,0.001,166,326,480,648,812,957,1118,1290,1435,1610,1769,1914,2074,2243,2401,2551,2724,2869,3037,3203,3351,3522,3673,3836,3995
15,0,0,83.91814103357659,77.96105297679092,0.41,0.001,167,326,480,648,813,957,1118,1290,1435,1610,1768,1914,2074,2243,2401,2551,2724,2869,3036,3202,3350,3522,3672,3836,3995
16,0,0,82.54133966629237,76.36844668079547,0.43,0.001,167,326,480,648,813,957,1118,1290,1435,1610,1768,1915,2074,2243,2401,2551,2725,2868,3036,3201,3350,3522,3672,3836,3995
17,0,0,81.69581418094504,75.34442399117867,0.45,0.001,167,326,480,648,814,958,1118,1289,1435,1610,1768,1915,2074,2242,2401,2551,2725,2867,3035,3201,3349,3522,3671,3836,3995
18,0,0,81.27805104720001,74.79334158407752,0.47,0.001,167,326,480,648,814,958,1119,1289,1435,1610,1767,1915,2074,2242,2401,2551,2725,2866,3034,3200,3349,3522,3671,3836,3995
19,0,0,81.13953127271718,74.55377345727545,0.49,0.001,167,326,480,648,815,958,1119,1289,1434,1611,1767,1916,2074,2242,2400,2551,2725,2866,3033,3200,3348,3522,3671,3836,3994
20,0,0,81.13816221228763,74.48516329297567,0.5,0.001,167,326,480,648,815,958,1119,1289,1434,1611,1767,1916,2074,2242,2400,2551,2725,2865,3032,3199,3347,3522,3670,3836,3994
21,0,0,81.1544209458887,74.45490390057427,0.52,0.001,167,326,480,648,816,958,1120,1289,1434,1611,1766,1916,2074,2242,2400,2550,2725,2865,3032,3199,3347,3522,3670,3836,3994
22,0,0,81.10029176407906,74.36748911654877,0.54,0.001,168,326,480,648,816,958,1120,1289,1434,1611,1766,1916,2074,2242,2400,2550,2725,2864,3031,3198,3346,3522,3669,3836,3994
23,0,0,80.92705350055228,74.17051063891566,0.56,0.001,168,326,480,648,817,958,1121,1289,1434,1611,1766,1916,2074,2242,2400,2550,2725,2864,3030,3198,3345,3522,3669,3836,3994
24,0,0,80.62081505611624,73.84853057949088,0.57,0.001,168,326,480,648,818,958,1121,1289,1434,1611,1765,1916,2074,2242,2400,2550,2725,2863,3029,3197,3345,3521,3669,3836,3994
25,0,0,80.19797585993832,73.4116909435241,0.59,0.001,168,326,480,648,818,958,1122,1290,1435,1611,1765,1916,2074,2242,2399,2550,2725,2863,3029,3197,3344,3521,3668,3836,3993
26,0,0,79.69530905364662,72.90016852046709,0.61,0.001,168,326,481,648,819,957,1122,1290,1435,1611,1764,1916,2074,2242,2399,2549,2725,2863,3028,3197,3344,3521,3668,3836,3993
27,0,0,79.15875131756596,72.36115476379575,0.63,0.001,168,326,481,648,819,957,1123,1290,1435,1612,1764,1915,2075,2242,2399,2549,2725,2863,3027,3196,3343,3521,3667,3836,3993
28,0,0,78.63716184258082,71.84678794142435,0.64,0.001,169,327,481,648,820,957,1123,1290,1435,1612,1764,1915,2075,2242,2399,2549,2725,2862,3026,3196,3342,3521,3667,3835,3993
29,0,0,78.17479038387312,71.40189059449861,0.66,0.001,169,327,481,648,820,956,1124,1291,1435,1612,1763,1915,2075,2242,2399,2549,2725,2862,3026,3196,3342,3520,3667,3835,3993
30,0,0,77.79476454508362,71.04721004154561,0.68,0.001,169,327,481,648,821,956,1125,1291,1435,1612,1763,1914,2075,2242,2399,2549,2724,2862,3025,3195,3341,3520,3666,3835,3992
31,0,0,77.48104922031742,70.76422946570534,0.7,0.001,169,327,481,648,822,955,1125,1291,1435,1612,1763,1914,2075,2242,2400,2548,2724,2862,3024,3195,3341,3520,3666,3835,3992
32,0,0,77.17734940848092,70.48835647422558,0.72,0.001,169,327,481,648,822,955,1126,1291,1435,1612,1762,1914,2075,2242,2400,2548,2724,2862,3024,3195,3340,3520,3665,3835,3992
33,0,0,76.8153795737709,70.13929360788075,0.73,0.001,169,327,481,648,823,955,1126,1292,1435,1612,1762,1914,2075,2242,2400,2548,2724,2862,3023,3194,3339,3520,3665,3835,3992
34,0.007422837322178744,0.004736366135473458,76.35717685346447,69.66802208173597,0.75,0.001,170,327,481,648,823,954,1127,1292,1435,1612,1762,1914,2076,2242,2400,2548,2724,2861,3022,3194,3339,3519,3665,3835,3992
35,0.021675549850944442,0.021401385789530436,75.80697694741725,69.08229354364256,0.77,0.001,170,327,481,648,824,954,1128,1292,1435,1612,1762,1914,2076,2242,2400,2548,2724,2861,3022,3194,3338,3519,3664,3835,3991
36,0.03707816253112994,0.03986228760202892,75.20786299483585,68.4275784760337,0.79,0.001,170,327,481,648,824,953,1128,1293,1435,1612,1762,1914,2076,2242,2400,2548,2724,2861,3021,3194,3338,3519,3664,3835,3991
37,0.05237741771727866,0.058347706231065,74.60800555025915,67.76566643127624,0.8,0.001,170,327,482,648,825,953,1129,1293,1435,1612,1763,1915,2076,2242,2401,2548,2724,2861,3020,3193,3337,3518,3663,3835,3991
38,0.06660927489894441,0.07573403085314168,74.04563362802023,67.13715046571645,0.82,0.001,170,327,482,648,825,952,1130,1293,1436,1612,1763,1915,2077,2242,2401,2548,2724,2861,3020,3193,3336,3518,3663,3835,3991
39,0.07906115736206176,0.0910449216399768,73.55007329194173,66.5787538840282,0.84,0.001,170,328,482,648,826,952,1130,1294,1436,1612,1763,1915,2077,2242,2401,2548,2724,2861,3019,3193,3336,3518,3662,3835,3991
40,0.08973982562001137,0.10411323489323476,73.12240914213645,66.0984040914567,0.86,0.001,171,328,482,648,826,951,1131,1294,1436,1612,1763,1915,2077,2242,2401,2548,2724,2860,3018,3192,3335,3517,3662,3835,3990
41,0.09931630871854358,0.11564545508780433,72.7367464033397,65.67160175710464,0.88,0.001,171,328,482,648,827,951,1132,1294,1436,1612,1763,1915,2078,2242,2402,2548,2724,2860,3018,3192,3334,3517,3661,3835,3990
42,0.10874189346546559,0.12667712089781202,72.3551590625627,65.2607188573743,0.9,0.001,171,328,482,648,827,950,1132,1295,1436,1612,1763,1915,2078,2242,2402,2548,2724,2860,3017,3192,3334,3516,3661,3834,3990
43,0.11859810931208659,0.1377920205776776,71.95396477522972,64.844096384617,0.91,0.001,171,328,483,648,828,950,1133,1295,1436,1612,1763,1916,2078,2243,2402,2549,2724,2860,3016,3192,3333,3516,3661,3834,3990
44,0.1287475208172867,0.14878191415605135,71.53848532651848,64.42951272029768,0.93,0.001,171,328,483,648,828,949,1134,1296,1436,1612,1764,1916,2078,2243,2402,2549,2724,2860,3015,3191,3332,3515,3660,3834,3990
45,0.1385511624704956,0.15906765242867893,71.13485762093012,64.03905821108317,0.95,0.001,171,328,483,648,829,949,1134,1296,1437,1612,1764,1916,2079,2243,2402,2549,2724,2860,3015,3191,3332,3515,3660,3833,3990
46,0.14747359605631438,0.16807774596263814,70.76550942527545,63.69506862841208,0.97,0.001,172,329,483,647,829,948,1135,1296,1437,1613,1764,1915,2079,2243,2402,2549,2724,2860,3014,3191,3331,3514,3659,3833,3989
47,0.1556918166304525,0.17624097969400543,70.42360319323878,63.3817912719714,0.99,0.001,172,329,483,647,829,948,1136,1297,1437,1613,1764,1915,2079,2243,2402,2549,2723,2860,3013,3190,3331,3514,3659,3833,3989
48,0.16374168855406468,0.18440916383975536,70.08707962576804,63.06677001772606,1.01,0.001,172,329,483,647,830,948,1136,1297,1437,1613,1765,1915,2080,2243,2402,2549,2723,2860,3012,3190,3330,3513,3659,3832,3989
49,0.17188644243980433,0.19294404896118855,69.74493499194942,62.73591413118167,1.02,0.001,172,329,483,647,830,947,1137,1297,1437,1613,1765,1916,2080,2243,2402,2550,2723,2860,3012,3190,3329,3513,3658,3832,3989
50,0.17987502592891313,0.2015375924469084,69.40771680687781,62.40101536633839,1.04,0.001,172,329,484,647,830,947,1138,1298,1438,1613,1765,1916,2080,2243,2402,2550,2723,2860,3011,3189,3329,3512,3658,3831,3989
51,0.1872776482191134,0.209515582418617,69.09376413387463,62.08848705363479,1.06,0.001,172,330,484,647,830,946,1139,1298,1438,1613,1766,1916,2081,2243,2402,2550,2723,2860,3010,3189,3328,3512,3657,3831,3988
52,0.19398079169843885,0.21660600948430775,68.8082352788349,61.80940138530202,1.08,0.001,173,330,484,646,831,946,1139,1299,1438,1614,1766,1916,2081,2243,2402,2551,2723,2860,3010,3189,3328,3511,3657,3830,3988
53,0.2003724355886327,0.22312355593865718,68.53487293775156,61.55174596744291,1.1,0.001,173,330,484,646,831,945,1140,1299,1438,1614,1767,1916,2082,2243,2402,2551,2723,2860,3009,3189,3327,3511,3656,3830,3988
54,0.2068031664102904,0.2293676317265868,68.2587312695691,61.30389051428547,1.12,0.001,173,330,484,646,831,945,1141,1299,1438,1614,1767,1916,2082,2243,2402,2551,2723,2860,3009,3188,3327,3510,3656,3829,3988
55,0.21320586645753503,0.2352410455577031,67.98268176183733,61.06983027585614,1.14,0.001,173,330,484,646,831,944,1141,1300,1439,1614,1767,1916,2082,2243,2402,2552,2722,2860,3008,3188,3326,3509,3656,3829,3988
56,0.21924773250712026,0.24054256997383605,67.72115824051963,60.857786404170376,1.16,0.001,173,331,484,645,831,944,1142,1300,1439,1614,1768,1916,2083,2243,2402,2552,2722,2860,3007,3188,3325,3509,3655,3828,3987
57,0.2248740440447381,0.24545938606176376,67.47670677375453,60.66046401513304,1.18,0.001,174,331,484,645,831,943,1143,1301,1439,1615,1768,1916,2083,2243,2402,2552,2722,2860,3007,3187,3325,3508,3655,3828,3987
58,0.23044012448792606,0.25062421100931453,67.23399553983089,60.45249700823987,1.2,0.001,174,331,485,645,831,943,1144,1301,1439,1615,1768,1916,2083,2243,2402,2553,2722,2860,3006,3187,3324,3508,3654,3827,3987
59,0.23624074543659168,0.2564525878305186,66.98013056589991,60.21694989525375,1.21,0.001,174,331,485,644,831,943,1144,1301,1439,1615,1769,1916,2084,2243,2401,2553,2722,2860,3005,3187,3324,3507,3654,3827,3987
60,0.24210801356065226,0.26268514201160575,66.72235792352515,59.964041552391,1.23,0.001,174,332,485,644,832,942,1145,1302,1440,1615,1769,1916,2084,2243,2401,2554,2722,2860,3005,3186,3323,3507,3654,3826,3987
61,0.2478885302318271,0.26888040356953813,66.46742035576527,59.711587090048944,1.25,0.001,174,332,485,643,832,942,1146,1302,1440,1615,1770,1916,2084,2243,2401,2554,2722,2860,3004,3186,3323,3506,3653,3826,3986
62,0.25380394264865125,0.2749967342757581,66.20552015079633,59.46129830481126,1.27,0.001,174,332,485,643,832,941,1147,1303,1440,1616,1770,1916,2085,2243,2401,2555,2722,2860,3004,3185,3322,3505,3653,3825,3986
63,0.2601094768835802,0.2812460842781218,65.92519879331044,59.20447552233699,1.29,0.001,175,332,485,643,831,941,1148,1303,1440,1616,1771,1917,2085,2243,2400,2555,2721,2860,3003,3185,3322,3505,3652,3825,3986
64,0.2666184181233855,0.2874308211255019,65.63458263370005,58.94920516056599,1.31,0.001,175,333,485,642,831,940,1149,1303,1440,1616,1772,1917,2085,2243,2400,2556,2721,2860,3003,3185,3321,3504,3652,3824,3986
65,0.2729981448056674,0.2934611355597464,65.34847992206858,58.699234216949115,1.33,0.001,175,333,485,642,831,940,1149,1304,1440,1616,1772,1917,2085,2243,2400,2556,2721,2860,3002,3184,3321,3503,3651,3824,3986
66,0.2791890501046227,0.29945297938963145,65.06964418029347,58.44980652502196,1.34,0.001,175,333,485,641,831,939,1150,1304,1441,1617,1773,1917,2086,2243,2400,2557,2721,2861,3002,3184,3321,3503,3651,3824,3985
67,0.28510369112899714,0.30551256796209647,64.80212519422106,58.19646564252206,1.36,0.001,175,334,485,640,831,939,1151,1305,1441,1617,1773,1917,2086,2243,2399,2558,2721,2861,3002,3183,3320,3502,3650,3823,3985
68,0.29076619389116,0.31182899090180227,64.54497810998738,57.93120836253763,1.39,0.001,176,334,485,640,831,938,1152,1305,1441,1617,1774,1917,2086,2243,2399,2558,2721,2861,3001,3183,3320,3501,3650,3823,3985
69,0.2963170506105568,0.3183376798703983,64.29189872905839,57.65660357276411,1.42,0.001,176,334,485,639,831,938,1153,1306,1441,1617,1775,1917,2086,2243,2399,2559,2721,2861,3001,3182,3320,3501,3649,3822,3985
70,0.30182448908378556,0.3248053955956175,64.03980924369426,57.38242692603612,1.44,0.001,176,335,485,639,831,937,1154,1306,1441,1618,1775,1918,2087,2243,2398,2560,2721,2861,3000,3182,3320,3500,3649,3822,3985
71,0.30758199333755887,0.331269447054794,63.77520947633179,57.10708570992964,1.47,0.001,176,335,486,638,830,937,1155,1306,1441,1618,1776,1918,2087,2242,2398,2560,2721,2861,3000,3181,3319,3499,3649,3821,3984
72,0.31377732333007924,0.3377931188029699,63.4892626718044,56.82785434359523,1.49,0.001,176,335,486,638,830,937,1156,1307,1442,1618,1777,1918,2087,2242,2398,2561,2720,2861,2999,3181,3319,3499,3648,3821,3984
73,0.32023545950903787,0.3442214800536876,63.18980082049931,56.55135637810224,1.51,0.001,177,336,486,637,830,936,1156,1307,1442,1618,1777,1918,2087,2242,2397,2562,2720,2861,2999,3180,3319,3498,3648,3820,3984
74,0.32663117137330133,0.3504596924099064,62.89183228654874,56.28173367018712,1.53,0.001,177,336,486,636,830,936,1157,1308,1442,1618,1778,1918,2088,2242,2397,2563,2720,2862,2998,3180,3319,3497,3647,3820,3984
75,0.3328832048329188,0.35673562923922797,62.599183020577435,56.00917414040869,1.56,0.001,177,336,486,636,829,935,1158,1308,1442,1618,1779,1918,2088,2242,2396,2563,2720,2862,2998,3179,3319,3497,3647,3819,3983
76,0.3390539439728558,0.36323271051865025,62.30899524684919,55.72560687618171,1.58,0.001,177,337,486,635,829,935,1159,1309,1442,1619,1780,1919,2088,2242,2396,2564,2720,2862,2997,3179,3319,3496,3646,3819,3983
77,0.34501286659675023,0.36976829391565413,62.02747548339969,55.438893813509885,1.6,0.001,177,337,486,634,829,934,1160,1309,1442,1619,1780,1919,2088,2242,2395,2565,2720,2862,2997,3178,3319,3495,3646,3819,3983
78,0.3507106392183257,0.37603689573499355,61.75709845017312,55.162493007165885,1.62,0.001,177,337,486,634,829,934,1161,1310,1442,1619,1781,1919,2088,2242,2395,2566,2719,2862,2996,3178,3319,3494,3645,3818,3983
79,0.3563612649892697,0.38197554210213125,61.487781830646036,54.89935304576685,1.65,0.001,178,338,486,633,828,933,1162,1310,1442,1619,1782,1919,2088,2242,2394,2567,2719,2862,2996,3177,3319,3494,3645,3818,3983
80,0.3621828586377691,0.3877276727360309,61.209078326104944,54.64327676221934,1.67,0.001,178,338,486,632,828,933,1163,1311,1443,1619,1782,1919,2088,2242,2394,2568,2719,2862,2995,3177,3319,3493,3644,3818,3982
81,0.3681763779619318,0.39330229989047893,60.92080700846387,54.393948745758934,1.69,0.001,178,338,486,631,827,933,1164,1311,1443,1619,1783,1919,2088,2242,2393,2569,2719,2863,2995,3176,3319,3492,3644,3817,3982
82,0.3741367059191566,0.3987647806592487,60.63277777105693,54.14852485655196,1.72,0.001,178,339,485,630,827,932,1165,1312,1443,1619,1784,1920,2089,2242,2393,2570,2719,2863,2994,3176,3320,3491,3643,3817,3982
83,0.37983390427702735,0.40413705627370455,60.35617953617612,53.90606204677378,1.75,0.001,178,339,485,630,827,932,1165,1312,1443,1619,1785,1920,2089,2242,2392,2571,2719,2863,2994,3175,3320,3491,3643,3816,3982
84,0.3855220473801614,0.409840727886119,60.07875080948442,53.64744485848091,1.77,0.001,179,340,485,629,826,932,1166,1313,1443,1620,1785,1920,2089,2242,2392,2572,2718,2863,2994,3175,3320,3490,3642,3816,3982
85,0.3912343651404605,0.41570255147058677,59.79884493423556,53.38034681211101,1.79,0.001,179,340,485,628,826,931,1167,1313,1443,1620,1786,1920,2089,2242,2391,2573,2718,2863,2993,3174,3321,3489,3642,3816,3981
86,0.3969276546096676,0.42134871284185416,59.518564101095805,53.12181056602363,1.81,0.001,179,340,485,627,825,931,1168,1314,1443,1620,1787,1920,2089,2242,2391,2574,2718,2863,2993,3174,3321,3488,3641,3816,3981
87,0.40269909690516714,0.4266825278361406,59.23307874142201,52.87641518865594,1.83,0.001,179,341,485,627,825,931,1169,1314,1443,1620,1787,1920,2088,2242,2390,2575,2718,2863,2993,3174,3321,3487,3641,3815,3981
88,0.40850756278553857,0.43181928906019806,58.94436971164527,52.63900403782114,1.85,0.001,179,341,485,626,824,930,1169,1315,1443,1620,1788,1921,2088,2241,2390,2576,2718,2863,2993,3173,3322,3487,3640,3815,3981
89,0.41427821204579873,0.43701587410073284,58.65613137641175,52.397731027181656,1.88,0.001,180,341,485,625,824,930,1170,1315,1443,1620,1789,1921,2088,2241,2389,2577,2717,2863,2993,3173,3323,3486,3640,3815,3980
90,0.42008171435827235,0.44265015092481685,58.36481944148804,52.134877099272515,1.9,0.001,180,342,485,624,823,930,1171,1316,1443,1620,1789,1921,2088,2241,2389,2578,2717,2864,2992,3173,3323,3485,3640,3814,3980
91,0.42590980510861154,0.44867177667460234,58.07079756036484,51.852480051584806,1.92,0.001,180,342,484,623,823,930,1172,1316,1443,1620,1790,1921,2088,2241,2388,2579,2717,2864,2992,3172,3324,3484,3639,3814,3980
92,0.4317014502858868,0.45462901411558676,57.77713445321601,51.57157827279358,1.94,0.001,180,343,484,622,822,929,1172,1317,1443,1620,1791,1921,2088,2241,2388,2580,2717,2864,2992,3172,3325,3483,3639,3814,3980
93,0.4375200163049221,0.46026023872476807,57.480597099967135,51.3046369394071,1.96,0.001,180,343,484,622,822,929,1173,1317,1443,1620,1791,1922,2088,2241,2387,2581,2717,2864,2992,3172,3325,3483,3638,3814,3980
94,0.4433469099241839,0.4656176923599098,57.18209076193568,51.04937627786823,1.98,0.001,181,343,484,621,821,929,1174,1318,1443,1620,1792,1922,2087,2241,2387,2582,2716,2864,2992,3171,3326,3482,3638,3814,3979
95,0.4491689314656344,0.47105235476440077,56.882275461858505,50.78912679295269,1.99,0.001,181,344,484,620,820,929,1175,1318,1443,1620,1792,1922,2087,2241,2386,2583,2716,2864,2992,3171,3327,3481,3637,3813,3979
96,0.45504025168726014,0.4768516428642211,56.57830623417535,50.50993868784637,2.01,0.001,181,344,483,619,820,929,1175,1319,1443,1620,1793,1922,2087,2241,2386,2585,2716,2864,2992,3171,3328,3480,3637,3813,3979
97,0.46091380137755444,0.48277678015768,56.27258444185432,50.22308630936076,2.03,0.001,181,345,483,618,819,929,1176,1319,1443,1620,1793,1923,2086,2241,2385,2586,2716,2864,2992,3171,3329,3480,3637,3813,3979
98,0.46679670185294775,0.4883986302696751,55.964695292127026,49.949398222726366,2.05,0.001,181,345,483,617,819,929,1177,1320,1443,1620,1794,1923,2086,2241,2384,2587,2716,2864,2992,3170,3330,3479,3636,3813,3978
99,0.4726876055069743,0.49367164369119076,55.65468616205535,49.69132257308614,2.07,0.001,182,345,483,616,818,929,1178,1320,1443,1620,1795,1923,2085,2241,2384,2588,2716,2865,2992,3170,3330,3478,3636,3813,3978
100,0.4785276821624338,0.4988679487646257,55.34563361419083,49.43567770819725,2.09,0.001,182,346,482,616,817,929,1178,1320,1443,1620,1795,1923,2085,2241,2383,2589,2715,2865,2992,3170,3331,3477,3635,3813,3978
101,0.48433652268144445,0.5042894032273044,55.036515754599236,49.16754528920094,2.11,0.001,182,346,482,615,817,929,1179,1321,1443,1619,1796,1923,2084,2241,2383,2590,2715,2865,2993,3170,3332,3477,3635,3813,3978
102,0.49010701506937726,0.5097682318044707,54.72770620236038,48.8950790956066,2.12,0.001,182,347,482,614,816,929,1180,1321,1442,1619,1796,1924,2084,2241,2382,2591,2715,2865,2993,3170,3333,3476,3635,3812,3978
103,0.4958682959054598,0.5149885674183691,54.417644466633014,48.63404679658583,2.14,0.001,182,347,481,613,816,929,1181,1322,1442,1619,1797,1924,2083,2240,2382,2592,2715,2865,2993,3169,3334,3475,3634,3812,3977
104,0.5016612255750863,0.5200255053141516,54.10408444031744,48.38085145085166,2.16,0.001,183,347,481,612,815,930,1182,1322,1442,1619,1798,1924,2082,2240,2381,2593,2714,2865,2993,3169,3335,3474,3634,3812,3977
105,0.507499151512756,0.5252057242745413,53.78624550085389,48.11906162631266,2.18,0.001,183,348,481,611,814,930,1182,1323,1442,1619,1798,1924,2082,2240,2381,2594,2714,2865,2993,3169,3337,3474,3633,3812,3977
106,0.5134061777607071,0.530739829790237,53.46271791661223,47.83780733422964,2.2,0.001,183,348,481,611,814,930,1183,1323,1442,1618,1799,1925,2081,2240,2380,2595,2714,2865,2994,3169,3338,3473,3633,3812,3977
107,0.5193407141035215,0.5363462974000569,53.135699749703356,47.55118028076433,2.21,0.001,183,349,480,610,813,931,1184,1323,1442,1618,1800,1925,2080,2240,2380,2596,2714,2865,2994,3169,3339,3472,3633,3812,3976
108,0.5253016537450407,0.5417370494259823,52.8051885656431,47.27394038424473,2.23,0.001,183,349,480,609,812,931,1184,1324,1442,1618,1801,1925,2079,2240,2379,2597,2713,2865,2995,3168,3340,3472,3632,3812,3976
109,0.531249848090547,0.5470151171632021,52.47330748148886,47.000911622641695,2.25,0.001,183,349,480,608,812,932,1185,1324,1442,1617,1801,1925,2078,2240,2379,2598,2713,2866,2995,3168,3341,3471,3632,3812,3976
110,0.5371836512566781,0.5524923765340116,52.140126327402584,46.715891425924326,2.27,0.001,184,350,479,607,811,932,1186,1324,1441,1617,1802,1926,2077,2240,2378,2599,2713,2866,2995,3168,3342,3470,3632,3812,3976
111,0.5431046983731354,0.558042872310859,51.80552341072692,46.425274930190234,2.29,0.001,184,350,479,606,811,933,1186,1325,1441,1617,1803,1926,2076,2239,2378,2600,2713,2866,2996,3168,3343,3470,3632,3812,3976
112,0.5490283601159881,0.5633089286798558,51.468600580384205,46.14786018874548,2.31,0.001,184,351,478,606,810,934,1187,1325,1441,1616,1804,1926,2075,2239,2377,2601,2712,2866,2996,3168,3344,3469,3631,3812,3975
113,0.5549449499885567,0.5684079171295754,51.12986109224726,45.877650212957725,2.33,0.001,184,351,478,605,809,934,1188,1325,1441,1616,1805,1927,2073,2239,2376,2602,2712,2866,2997,3168,3345,3469,3631,3812,3975
114,0.5608535194000541,0.5736958757107598,50.78932628084862,45.595731194104125,2.34,0.001,184,352,478,604,809,935,1188,1325,1441,1615,1806,1927,2072,2239,2376,2603,2712,2866,2998,3167,3347,3468,3631,3812,3975
115,0.5667477732249785,0.5790509041999954,50.44732275400623,45.308450788904985,2.36,0.001,185,352,477,603,808,936,1189,1326,1440,1615,1806,1927,2071,2239,2375,2604,2712,2866,2998,3167,3348,3467,3631,3812,3975
116,0.5726131198711457,0.5841402743687432,50.104687767993575,45.03372217363894,2.38,0.001,185,352,477,602,807,937,1189,1326,1440,1614,1807,1928,2069,2239,2375,2605,2711,2866,2999,3167,3349,3467,3630,3812,3974
117,0.5784522410766431,0.5892467253997161,49.761231654584776,44.75637720796054,2.4,0.001,185,353,477,602,807,937,1190,1326,1440,1613,1808,1928,2067,2239,2374,2606,2711,2866,2999,3167,3350,3466,3630,3812,3974
118,0.5842737583246054,0.5945702118861338,49.41644077774749,44.46540499321846,2.42,0.001,185,353,476,601,806,938,1190,1326,1439,1613,1809,1929,2066,2238,2374,2608,2711,2866,3000,3167,3351,3466,3630,3812,3974
119,0.59005291287148,0.5997481414816666,49.07176216315117,44.18054748831422,2.44,0.001,185,354,476,600,806,939,1191,1326,1439,1612,1809,1929,2064,2238,2373,2609,2710,2866,3000,3167,3352,3465,3630,3812,3974
120,0.5957945977039865,0.6047453090802014,48.726902581184554,43.90388394425515,2.45,0.001,186,354,475,599,805,940,1191,1326,1439,1611,1810,1930,2062,2238,2373,2610,2710,2866,3001,3167,3354,3465,3630,3812,3973
121,0.6014942549597883,0.6098388640502563,48.38213317482886,43.62007633613578,2.47,0.001,186,355,475,598,804,941,1192,1326,1438,1611,1811,1930,2060,2238,2372,2611,2710,2866,3002,3166,3355,3464,3630,3812,3973
122,0.6071453575424994,0.6148727349062508,48.03786246773216,43.337769110157396,2.49,0.001,186,355,475,598,804,942,1192,1326,1438,1610,1811,1931,2058,2238,2372,2612,2710,2866,3002,3166,3356,3464,3630,3812,3973
123,0.6127723586506837,0.6196578816657956,47.69259372369834,43.067695736080715,2.51,0.001,186,356,474,597,803,943,1193,1326,1437,1609,1812,1932,2056,2238,2371,2613,2709,2866,3003,3166,3357,3463,3629,3812,3973
124,0.6184483936252323,0.6245559103738144,47.341759446602744,42.78948400490768,2.53,0.001,186,356,474,596,803,944,1193,1326,1437,1608,1813,1933,2054,2237,2371,2614,2709,2866,3003,3166,3358,3463,3629,3812,3972
