epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
13,0.005964147589957003,0.006090775699909234,76.45821022072286,76.40627236707239,0.36,0.001,205,402,596,804,993,1196,1393,1588,1789,1991,2175,2372,2568,2761,2968,3160,3357,3562,3763,3959
14,0.015158258084816079,0.015279003033629723,76.10379489655065,76.05228593088113,0.37,0.001,205,403,596,804,993,1197,1394,1588,1788,1991,2175,2372,2567,2760,2968,3159,3357,3562,3763,3958
15,0.024589256173926377,0.02466143126857745,75.73852855073994,75.6891031260858,0.39,0.001,205,403,596,805,994,1198,1395,1588,1788,1991,2175,2372,2567,2759,2968,3158,3356,3562,3763,3958
16,0.03532397552208666,0.035481006706639895,75.3206135411731,75.26811451404905,0.4,0.001,205,404,596,806,995,1198,1395,1587,1788,1992,2175,2371,2566,2758,2968,3158,3355,3562,3762,3958
17,0.04731062755821713,0.04759880437474007,74.85120330842217,74.79380509941983,0.42,0.001,206,404,596,806,995,1199,1396,1587,1788,1992,2174,2371,2565,2757,2968,3157,3355,3562,3762,3958
18,0.059521119223462926,0.05996495585938355,74.36997422620402,74.30665189352162,0.44,0.001,206,404,596,807,996,1200,1397,1587,1788,1992,2174,2370,2564,2756,2968,3157,3354,3562,3762,3958
19,0.07072958165118715,0.07138433637734454,73.92547979215286,73.85393893947025,0.45,0.001,206,405,595,807,996,1201,1398,1587,1788,1992,2174,2370,2564,2755,2969,3156,3353,3561,3762,3957
20,0.08026416035372941,0.08120966836586041,73.54525671419096,73.46218999849515,0.47,0.001,206,405,595,808,997,1202,1398,1587,1788,1992,2174,2369,2563,2754,2969,3155,3353,3561,3762,3957
21,0.0885853933681654,0.08980307389135012,73.21179744519492,73.1178381909555,0.48,0.001,206,405,595,808,998,1203,1399,1587,1788,1992,2174,2369,2562,2753,2969,3155,3352,3561,3762,3957
22,0.0970579409496446,0.09855650721720521,72.87071840981466,72.76540188123406,0.5,0.001,207,406,595,809,998,1204,1400,1587,1789,1992,2174,2368,2562,2752,2969,3154,3351,3561,3762,3957
23,0.10691772817391165,0.10874603140204253,72.47176847961211,72.35297929789243,0.52,0.001,207,406,595,809,999,1205,1400,1587,1789,1992,2173,2368,2561,2752,2970,3154,3351,3560,3761,3957
24,0.1181130809370391,0.120198864359635,72.01609113810954,71.88659553204269,0.53,0.001,207,407,594,810,999,1206,1401,1587,1789,1991,2173,2367,2561,2751,2970,3153,3350,3560,3761,3956
25,0.12961118350072154,0.1318803497151947,71.54507498008685,71.40776461741574,0.55,0.001,207,407,594,810,1000,1207,1402,1586,1789,1991,2173,2367,2560,2750,2970,3153,3350,3560,3761,3956
26,0.1401604734624844,0.14252272627576124,71.1101835402286,70.96872247907876,0.56,0.001,207,407,594,811,1001,1208,1402,1586,1789,1991,2173,2366,2560,2749,2970,3152,3349,3559,3761,3956
27,0.14937995898458623,0.1518250777305319,70.7279221018386,70.58271687796524,0.58,0.001,208,408,594,811,1001,1208,1403,1586,1789,1991,2173,2366,2560,2748,2971,3152,3348,3559,3761,3956
28,0.15775529010320954,0.16021809920922858,70.37886451423111,70.23262824579827,0.6,0.001,208,408,594,812,1002,1209,1403,1586,1789,1990,2173,2365,2559,2747,2971,3151,3348,3559,3761,3956
29,0.16611988625391982,0.168724164724811,70.02851330551898,69.8760307113158,0.62,0.001,208,409,594,812,1003,1210,1404,1587,1789,1990,2173,2365,2559,2746,2971,3151,3347,3558,3761,3955
30,0.17497238997675835,0.17781561708369864,69.6558048718393,69.4928756465366,0.63,0.001,208,409,593,812,1003,1211,1404,1587,1789,1990,2173,2364,2559,2745,2972,3150,3346,3558,3760,3955
31,0.18386013415813973,0.18694486643084984,69.27960431626865,69.10598531987841,0.65,0.001,208,410,593,813,1004,1212,1405,1587,1789,1989,2172,2363,2559,2744,2972,3149,3346,3558,3760,3955
32,0.1916923120545838,0.1949932837702898,68.94637791315618,68.76309534372344,0.67,0.001,209,410,593,813,1005,1213,1405,1587,1790,1989,2172,2363,2559,2743,2972,3149,3345,3557,3760,3955
33,0.19795386340561283,0.20150267980441716,68.67881257618684,68.48451581379545,0.69,0.001,209,410,592,813,1005,1214,1406,1587,1790,1988,2172,2362,2560,2742,2972,3148,3344,3557,3760,3955
34,0.2035725839402872,0.20734014015912672,68.43782462822551,68.2337255951465,0.7,0.001,209,411,592,814,1006,1215,1406,1588,1790,1988,2172,2362,2560,2741,2972,3148,3344,3556,3760,3955
35,0.20989709895780706,0.2137854394893155,68.16554842578104,67.95574947507201,0.72,0.001,209,411,592,814,1007,1216,1406,1588,1790,1987,2172,2361,2561,2740,2972,3147,3343,3556,3760,3954
36,0.21687563322749748,0.22075440524053946,67.86384504906681,67.65390079639717,0.74,0.001,209,412,591,814,1007,1216,1407,1588,1791,1987,2172,2360,2561,2739,2973,3147,3342,3556,3760,3954
37,0.22337651607227804,0.22711165729104865,67.58158408777128,67.3773661748235,0.76,0.001,210,412,591,815,1008,1217,1407,1589,1791,1986,2172,2360,2562,2738,2973,3146,3342,3555,3759,3954
38,0.22902015987290325,0.23263405246531454,67.33558172620364,67.13622680206826,0.77,0.001,210,412,590,815,1009,1218,1407,1589,1791,1986,2172,2359,2563,2737,2973,3146,3341,3555,3759,3954
39,0.23479820865987555,0.2384112528785215,67.08278540472399,66.88302740956595,0.79,0.001,210,413,590,815,1010,1219,1408,1589,1791,1985,2172,2358,2563,2736,2973,3145,3340,3554,3759,3953
40,0.24129905256484574,0.24505071140272328,66.79722404879563,66.59085003657597,0.81,0.001,210,413,589,815,1010,1220,1408,1590,1792,1984,2172,2358,2564,2735,2973,3145,3340,3554,3759,3953
41,0.24782219767431846,0.25180947662299935,66.50945289369587,66.29209673742226,0.83,0.001,211,414,589,815,1011,1221,1408,1590,1792,1984,2172,2357,2565,2734,2973,3144,3339,3553,3759,3953
42,0.25370370575829226,0.2579893330213805,66.24890918913307,66.01775329409507,0.84,0.001,211,414,588,816,1012,1222,1408,1591,1792,1983,2172,2357,2566,2733,2973,3143,3338,3553,3759,3953
43,0.2595059217210134,0.2640141671552989,65.99087368838399,65.74918681174886,0.86,0.001,211,414,588,816,1012,1223,1409,1591,1792,1983,2172,2356,2567,2732,2973,3143,3338,3552,3759,3952
44,0.2658759592003622,0.270475723722031,65.70642270261713,65.45992631469272,0.88,0.001,211,415,587,816,1013,1224,1409,1592,1793,1982,2172,2355,2568,2731,2973,3142,3337,3552,3759,3952
45,0.272288871320728,0.2768948352639298,65.41880926361125,65.17129997049123,0.9,0.001,211,415,587,816,1014,1224,1409,1593,1793,1981,2172,2355,2570,2730,2973,3142,3337,3551,3758,3952
46,0.2780555584425448,0.282717634441095,65.15909016591623,64.90837141453713,0.91,0.001,212,416,586,816,1015,1225,1409,1593,1793,1981,2172,2354,2571,2729,2973,3141,3336,3551,3758,3952
47,0.2834431840243147,0.28818027991363027,64.91549870913917,64.66073948284809,0.93,0.001,212,416,586,816,1015,1226,1409,1594,1794,1980,2172,2354,2572,2727,2973,3141,3335,3550,3758,3951
48,0.28889335615327905,0.29374666461171883,64.66815078972415,64.4074250863206,0.95,0.001,212,416,585,816,1016,1227,1410,1595,1794,1980,2172,2353,2573,2726,2973,3140,3335,3549,3758,3951
49,0.29418607087787196,0.2991834103135267,64.42704586026935,64.1590354972509,0.97,0.001,212,417,584,816,1017,1228,1410,1595,1794,1979,2172,2353,2574,2725,2973,3139,3334,3549,3758,3951
50,0.2990766182255217,0.304170419866741,64.203450123903,63.93035341596842,0.98,0.001,212,417,584,816,1018,1229,1410,1596,1794,1979,2172,2352,2576,2724,2973,3139,3334,3548,3758,3951
51,0.30390613625201135,0.30906802386623144,63.981877622202525,63.704966477553775,1.0,0.001,213,418,583,816,1018,1230,1410,1596,1795,1979,2172,2351,2577,2723,2973,3138,3333,3548,3758,3950
52,0.3089987913090547,0.3142071724659816,63.747403439767645,63.467607541416356,1.02,0.001,213,418,583,816,1019,1231,1410,1597,1795,1978,2171,2351,2578,2722,2973,3138,3332,3547,3757,3950
53,0.3140996724093009,0.3193186050421498,63.511679228607235,63.23064334492019,1.04,0.001,213,418,582,816,1020,1232,1410,1598,1795,1978,2171,2350,2579,2721,2973,3137,3332,3546,3757,3950
54,0.3190169572001531,0.324220194645774,63.28361106706459,63.002569237045805,1.05,0.001,213,419,581,816,1021,1233,1411,1598,1795,1978,2171,2350,2580,2720,2973,3136,3331,3545,3757,3950
55,0.32404370914657143,0.3291740502825915,63.04960883168209,62.77122400033315,1.07,0.001,214,419,581,815,1022,1233,1411,1599,1796,1978,2171,2349,2582,2719,2973,3136,3331,3545,3757,3949
56,0.32925161059520003,0.334295882702322,62.8062555198276,62.531130918802155,1.09,0.001,214,419,580,815,1022,1234,1411,1600,1796,1978,2171,2349,2583,2718,2973,3135,3330,3544,3757,3949
57,0.3343612231537687,0.33931128222324825,62.56657977144727,62.29513102650459,1.11,0.001,214,420,579,815,1023,1235,1411,1600,1796,1978,2171,2348,2584,2717,2972,3134,3330,3543,3757,3949
58,0.3393957041915321,0.3442736024651468,62.329521402632714,62.060745506418954,1.12,0.001,214,420,578,815,1024,1236,1411,1601,1796,1978,2171,2348,2585,2716,2972,3134,3329,3543,3757,3949
59,0.3446105910293277,0.3493836476542146,62.083017205920534,61.81845585563425,1.14,0.001,214,420,578,814,1025,1237,1411,1601,1797,1978,2171,2347,2586,2715,2972,3133,3329,3542,3757,3948
60,0.34986114983060024,0.35454282887046773,61.83383258025092,61.572865561361525,1.16,0.001,215,421,577,814,1026,1238,1411,1602,1797,1978,2171,2347,2587,2714,2972,3132,3329,3541,3757,3948
61,0.3550480951728324,0.3597020942193835,61.586676328341305,61.32628978145812,1.18,0.001,215,421,576,814,1027,1239,1412,1602,1797,1978,2171,2346,2588,2713,2972,3131,3328,3540,3757,3948
62,0.36040819392309165,0.3650642649621275,61.33022289405424,61.06896276252467,1.19,0.001,215,422,576,813,1027,1240,1412,1603,1797,1978,2171,2346,2589,2712,2972,3131,3328,3539,3757,3948
63,0.3659122052567938,0.37061462869715633,61.065762451229574,60.80145671504816,1.21,0.001,215,422,575,813,1028,1241,1412,1603,1798,1978,2171,2345,2589,2711,2972,3130,3327,3539,3756,3947
64,0.3714150371592998,0.37622634493374707,60.800209928451316,60.52979194488137,1.23,0.001,216,422,574,813,1029,1242,1412,1604,1798,1978,2171,2345,2590,2710,2972,3129,3327,3538,3756,3947
65,0.377043405100449,0.382041984783021,60.52739807697626,60.24696082843101,1.25,0.001,216,422,573,812,1030,1243,1412,1604,1798,1978,2171,2344,2591,2709,2972,3129,3327,3537,3756,3947
66,0.3827520541370085,0.3879775250189538,60.24942864744653,59.956924234585905,1.27,0.001,216,423,573,812,1031,1244,1412,1605,1798,1978,2171,2344,2592,2708,2972,3128,3327,3536,3756,3947
67,0.38838056457605186,0.3938080466603565,59.97409922729144,59.67064757182232,1.28,0.001,216,423,572,811,1032,1244,1412,1605,1799,1978,2171,2343,2592,2707,2972,3127,3326,3535,3756,3946
68,0.39400486196478013,0.3996130182346942,59.697710595889895,59.384250924066556,1.3,0.001,216,423,571,811,1033,1245,1412,1606,1799,1979,2171,2343,2593,2706,2972,3126,3326,3534,3756,3946
69,0.3996518683229414,0.4053988757577055,59.41891057225595,59.09741857993884,1.32,0.001,217,423,570,810,1034,1246,1413,1606,1799,1979,2171,2342,2594,2705,2972,3126,3326,3534,3756,3946
70,0.40527526746936937,0.4111081918162969,59.13997068660501,58.81301266713324,1.33,0.001,217,424,570,810,1034,1247,1413,1607,1799,1979,2171,2342,2594,2704,2972,3125,3326,3533,3756,3946
71,0.411012578487149,0.4168809441554827,58.85401571698931,58.52403769632825,1.35,0.001,217,424,569,809,1035,1248,1413,1607,1800,1979,2171,2341,2595,2703,2972,3124,3325,3532,3756,3945
72,0.4168521374212131,0.42276772897100034,58.561534893995265,58.227878544935415,1.37,0.001,217,424,568,809,1036,1249,1413,1607,1800,1980,2171,2341,2595,2702,2972,3123,3325,3531,3756,3945
73,0.42271788050977666,0.4286542354467052,58.26626189649225,57.930217988973595,1.39,0.001,217,424,567,808,1037,1250,1413,1608,1800,1980,2171,2340,2596,2701,2972,3122,3325,3530,3756,3945
74,0.4286705247530077,0.4345728798433579,57.96507737692153,57.62938271362209,1.41,0.001,218,424,567,807,1038,1251,1413,1608,1800,1981,2171,2340,2596,2700,2972,3121,3325,3529,3756,3945
75,0.43465534543136886,0.4404829720174378,57.66067903042766,57.327409541733395,1.42,0.001,218,424,566,807,1039,1252,1414,1608,1800,1981,2171,2339,2597,2699,2972,3120,3325,3528,3756,3944
76,0.4406569014599926,0.4463966750523396,57.35380744567552,57.023648894148515,1.44,0.001,218,425,565,806,1040,1253,1414,1608,1801,1982,2171,2339,2597,2698,2972,3119,3325,3527,3756,3944
77,0.44675101221902946,0.45245564783301995,57.040512946391885,56.71074108400344,1.46,0.001,218,425,564,806,1041,1254,1414,1609,1801,1983,2171,2338,2597,2698,2973,3119,3325,3527,3756,3944
78,0.45287157359438845,0.45860715537757435,56.72411519046044,56.39127657908402,1.48,0.001,219,425,564,805,1042,1254,1414,1609,1801,1983,2171,2338,2597,2697,2973,3118,3325,3526,3756,3944
79,0.4590454871506986,0.46479946407009565,56.40316386986859,56.067853963272704,1.49,0.001,219,425,563,804,1043,1255,1414,1609,1801,1984,2172,2337,2598,2696,2973,3117,3325,3525,3756,3943
80,0.4652803941679188,0.4710155824489708,56.07717808827179,55.741300032353706,1.51,0.001,219,425,562,803,1044,1256,1414,1609,1801,1985,2172,2337,2598,2695,2973,3116,3326,3524,3756,3943
81,0.47155656387834144,0.47729705420213175,55.747109650411474,55.40936081227611,1.53,0.001,219,425,561,803,1045,1257,1414,1609,1802,1986,2172,2336,2598,2694,2973,3115,3326,3523,3756,3943
82,0.4779017066062574,0.48367844441330976,55.411414028948045,55.070090282747856,1.55,0.001,219,425,561,802,1046,1258,1415,1609,1802,1987,2172,2336,2598,2693,2973,3114,3326,3522,3756,3942
83,0.4842711371262225,0.49010570966277767,55.07237780298759,54.72625635621009,1.56,0.001,220,425,560,801,1047,1259,1415,1609,1802,1989,2172,2335,2598,2692,2973,3113,3326,3521,3756,3942
84,0.4906786250353856,0.4965348488312714,54.72919392763564,54.38014523070438,1.58,0.001,220,425,559,801,1048,1260,1415,1609,1803,1990,2172,2335,2598,2692,2973,3112,3327,3520,3756,3942
85,0.4971165057456681,0.5029726895855582,54.38220139094224,54.03134714783054,1.6,0.001,220,425,558,800,1049,1261,1415,1609,1803,1991,2172,2334,2598,2691,2974,3111,3327,3519,3757,3941
86,0.5035850676515277,0.5094824327524923,54.031310999820974,53.676346247526716,1.61,0.001,220,425,558,799,1050,1262,1415,1609,1803,1993,2172,2334,2598,2690,2974,3110,3327,3518,3757,3941
87,0.5101086012830744,0.5161081514282113,53.67511816984547,53.31259158843246,1.63,0.001,221,425,557,798,1051,1263,1415,1609,1803,1994,2172,2333,2598,2689,2974,3109,3328,3517,3757,3941
88,0.5166736364756663,0.5227855042592275,53.31425618077565,52.94347894585909,1.64,0.001,221,425,556,798,1052,1264,1415,1609,1804,1995,2172,2332,2597,2688,2974,3108,3328,3516,3757,3941
89,0.523330807965247,0.5295413064204152,52.94581454037467,52.567388391146324,1.66,0.001,221,425,555,797,1053,1265,1415,1608,1804,1997,2172,2332,2597,2688,2975,3106,3329,3515,3757,3940
90,0.5300900917016597,0.5362963893206681,52.56908586862149,52.18863209849919,1.68,0.001,221,425,555,796,1054,1266,1415,1608,1804,1998,2172,2331,2597,2687,2975,3105,3329,3514,3757,3940
91,0.5368590540103146,0.5431591368010766,52.18908820562374,51.80100143819615,1.69,0.001,221,425,554,795,1055,1267,1415,1607,1804,2000,2172,2331,2596,2686,2975,3104,3330,3513,3757,3940
92,0.5435095687183475,0.5497325154469015,51.81302302962789,51.426973881204844,1.71,0.001,222,425,553,794,1056,1268,1415,1607,1805,2002,2172,2330,2596,2686,2976,3103,3331,3513,3757,3939
93,0.5501318417390388,0.5561436379345452,51.43582688272227,51.059537953409105,1.73,0.001,222,425,553,794,1056,1268,1415,1606,1805,2003,2171,2329,2595,2685,2976,3102,3331,3512,3757,3939
94,0.5567526390025348,0.5628031369490328,51.05592780149897,50.675050008454605,1.74,0.001,222,425,552,793,1057,1269,1416,1605,1805,2005,2171,2329,2594,2684,2977,3101,3332,3511,3758,3939
95,0.5633791002117857,0.569720938615712,50.67285064971922,50.27253362143935,1.76,0.001,222,424,551,792,1058,1270,1416,1605,1805,2006,2171,2328,2594,2684,2977,3100,3333,3510,3758,3938
96,0.5700178376047949,0.5764703794604752,50.28614167861634,49.8766838688179,1.77,0.001,223,424,550,791,1059,1271,1416,1604,1806,2008,2171,2327,2593,2683,2978,3099,3334,3509,3758,3938
97,0.5765788029801058,0.5830618318306084,49.90101774779373,49.48703912152782,1.79,0.001,223,424,550,790,1060,1272,1416,1603,1806,2010,2171,2327,2592,2683,2978,3098,3334,3507,3758,3938
98,0.5831461972875264,0.5898780928549854,49.51251617331218,49.080858428337415,1.81,0.001,223,424,549,790,1061,1273,1416,1602,1806,2012,2170,2326,2591,2682,2979,3097,3335,3506,3758,3937
99,0.5896416202544253,0.5964764577499554,49.12524848855729,48.68443106502324,1.82,0.001,223,424,548,789,1062,1274,1416,1601,1807,2013,2170,2325,2590,2682,2980,3096,3336,3505,3759,3937
100,0.5961080431204766,0.6027429637879701,48.736651818408184,48.30492946830064,1.84,0.001,223,424,548,788,1063,1275,1415,1600,1807,2015,2170,2324,2589,2681,2980,3095,3337,3504,3759,3937
101,0.6025406492475356,0.6092016519806698,48.34699205353938,47.9106452851621,1.85,0.001,224,424,547,787,1063,1276,1415,1599,1807,2017,2169,2324,2588,2681,2981,3094,3338,3503,3759,3936
102,0.6088573104360226,0.6155776125639096,47.96127537448181,47.51820169353529,1.87,0.001,224,423,546,787,1064,1276,1415,1597,1807,2018,2169,2323,2587,2680,2982,3092,3339,3502,3759,3936
103,0.6151040639326923,0.6216533476851243,47.57674977487034,47.141197274451464,1.88,0.001,224,423,545,786,1065,1277,1415,1596,1808,2020,2169,2322,2586,2680,2983,3091,3340,3501,3759,3936
104,0.6212606394136746,0.6279239548227175,47.19471178333967,46.74891375743398,1.9,0.001,224,423,545,785,1066,1278,1415,1595,1808,2021,2168,2321,2585,2679,2984,3090,3341,3500,3760,3935
105,0.6273078572476996,0.6341109881435656,46.81642173158901,46.35860348616533,1.92,0.001,225,423,544,784,1067,1279,1415,1594,1808,2023,2168,2320,2584,2679,2985,3089,3342,3499,3760,3935
106,0.6332908066641276,0.6399313708318619,46.43912188032441,45.98839920380057,1.93,0.001,225,423,543,784,1067,1279,1415,1592,1808,2024,2167,2319,2583,2678,2986,3088,3343,3498,3760,3935
107,0.6392022758867464,0.6459620160366027,46.063295023668246,45.601655521791365,1.95,0.001,225,423,543,783,1068,1280,1415,1591,1809,2024,2167,2319,2581,2678,2987,3087,3344,3497,3760,3934
108,0.645022789586656,0.651686046355366,45.69022788111398,45.23151032595736,1.97,0.001,225,422,542,782,1069,1281,1415,1589,1809,2025,2167,2318,2580,2678,2988,3086,3345,3496,3760,3934
109,0.6507246959321188,0.657223882317567,45.32178784122489,44.87050323482984,1.98,0.001,225,422,541,782,1069,1281,1415,1588,1809,2025,2166,2317,2579,2677,2989,3085,3347,3495,3761,3934
110,0.6563239260374978,0.6629864089230737,44.95704465662542,44.491736855707266,2.0,0.001,226,422,541,781,1070,1282,1414,1586,1810,2024,2166,2316,2578,2677,2990,3084,3348,3494,3761,3933
111,0.661820842350481,0.6682489224353361,44.5960643999102,44.14299772383922,2.01,0.001,226,422,540,780,1071,1282,1414,1585,1810,2024,2165,2315,2577,2676,2991,3082,3349,3493,3761,3933
112,0.6672026965531483,0.6738270317325616,44.2397849151184,43.77031057567018,2.03,0.001,226,422,540,780,1071,1283,1414,1583,1810,2023,2164,2314,2575,2676,2992,3081,3350,3492,3761,3933
113,0.6724543252067854,0.6789542446828265,43.88933865817031,43.42492792434289,2.05,0.001,226,421,539,779,1072,1283,1414,1582,1810,2023,2164,2313,2574,2675,2994,3080,3351,3491,3762,3932
114,0.6775596843718865,0.684036396225002,43.54594993635315,43.07985068632725,2.06,0.001,226,421,538,778,1072,1283,1413,1580,1811,2022,2163,2312,2573,2675,2995,3079,3352,3490,3762,3932
115,0.6825055345349486,0.6890178865848605,43.21068819422748,42.738902296751256,2.08,0.001,227,421,538,778,1073,1284,1413,1578,1811,2021,2163,2311,2572,2674,2996,3078,3353,3489,3762,3932
116,0.6873160108731109,0.6936071526640311,42.88208732193359,42.42237424890387,2.09,0.001,227,421,537,777,1073,1284,1413,1577,1812,2021,2162,2310,2571,2674,2997,3077,3355,3488,3762,3931
117,0.6919879043615663,0.6984999812668192,42.56052675308425,42.08228778610426,2.11,0.001,227,421,537,777,1074,1284,1413,1575,1812,2020,2161,2309,2569,2673,2999,3076,3356,3488,3762,3931
118,0.6965124978752935,0.7025876902665793,42.24676970824219,41.79603971127976,2.13,0.001,227,421,536,776,1074,1284,1412,1573,1812,2020,2160,2308,2568,2672,3000,3075,3357,3487,3763,3931
119,0.7008420207581236,0.707548340931025,41.94434120103762,41.44600685681312,2.14,0.001,228,421,536,775,1074,1284,1412,1572,1812,2019,2160,2307,2567,2671,3001,3074,3358,3486,3763,3930
120,0.7048935466532382,0.7105133204868245,41.65934587379898,41.2353756036231,2.16,0.001,228,421,535,775,1075,1284,1412,1570,1813,2019,2159,2306,2566,2671,3002,3073,3359,3485,3763,3930
121,0.7086828347491769,0.7157959627520221,41.39102019441385,40.857406142812714,2.17,0.001,228,421,534,775,1075,1284,1411,1568,1813,2019,2158,2305,2565,2670,3004,3072,3360,3484,3763,3930
122,0.7125477141410426,0.7178297213028213,41.1155390190634,40.7109562404006,2.19,0.001,228,420,534,774,1075,1284,1411,1567,1813,2019,2157,2304,2564,2669,3005,3071,3362,3483,3763,3929
123,0.7166617632259451,0.7234228693493976,40.82025343895249,40.30545147923929,2.2,0.001,228,420,533,774,1075,1283,1411,1565,1814,2019,2157,2303,2562,2668,3006,3070,3363,3482,3764,3929
124,0.7204421239341776,0.726717254237339,40.54702251899947,40.06468768402856,2.22,0.001,229,421,533,773,1076,1283,1410,1563,1814,2020,2156,2302,2561,2667,3007,3069,3364,3481,3764,3929
125,0.7236250628376195,0.7292327708525199,40.31553404280105,39.879868739303326,2.24,0.001,229,421,533,773,1076,1283,1410,1562,1814,2020,2155,2301,2560,2666,3008,3068,3365,3480,3764,3928
126,0.7267373897553537,0.7336747950261766,40.087891719320936,39.55139370667771,2.25,0.001,229,421,532,772,1076,1283,1410,1560,1815,2020,2154,2300,2559,2665,3009,3067,3366,3480,3764,3928
127,0.7301335401934087,0.7356507467486162,39.83800203637226,39.4043990569462,2.27,0.001,229,421,532,772,1076,1282,1409,1559,1815,2021,2153,2299,2558,2664,3009,3066,3367,3479,3764,3928
128,0.7333595505096195,0.7392818565108206,39.59917274921125,39.1328335558438,2.28,0.001,229,421,531,772,1076,1282,1409,1557,1816,2021,2152,2298,2557,2662,3010,3065,3368,3478,3764,3927
129,0.7361192695240455,0.7424234880158868,39.39371455059487,38.89634349279345,2.3,0.001,230,421,531,771,1076,1282,1408,1555,1816,2022,2152,2297,2556,2661,3011,3064,3369,3477,3765,3927
130,0.7387798462954658,0.7438643139363705,39.1946187588097,38.78740319336131,2.32,0.001,230,421,530,771,1076,1281,1408,1554,1817,2022,2151,2296,2555,2660,3011,3063,3370,3476,3765,3927
131,0.7416170894657088,0.7479026852631524,38.98118254713981,38.48041620929567,2.33,0.001,230,421,530,771,1076,1281,1408,1552,1817,2023,2150,2295,2554,2659,3012,3062,3371,3476,3765,3926
132,0.7443786066395586,0.7500998337495377,38.772312754440186,38.312361401156316,2.35,0.001,230,421,530,771,1076,1280,1407,1551,1818,2023,2149,2294,2553,2658,3012,3062,3372,3475,3765,3926
133,0.7468301833125401,0.7523582312343233,38.58593670910103,38.13885186374093,2.36,0.001,230,421,529,770,1076,1280,1407,1550,1818,2023,2148,2293,2552,2656,3012,3061,3373,3474,3765,3926
134,0.7491206199275747,0.7554506716209304,38.410996642705555,37.89997307366293,2.38,0.001,231,421,529,770,1076,1279,1406,1548,1819,2023,2147,2292,2551,2655,3013,3060,3374,3473,3765,3925
135,0.751473762406502,0.756692402125444,38.230433427297974,37.80362918930949,2.39,0.001,231,422,529,770,1076,1279,1406,1547,1819,2022,2147,2291,2550,2654,3013,3059,3375,3473,3765,3925
136,0.7538436159343449,0.7597768458700745,38.04772201315902,37.56324419499899,2.41,0.001,231,422,528,770,1075,1279,1405,1546,1820,2022,2146,2290,2549,2653,3013,3058,3376,3472,3766,3925
137,0.7560379333400907,0.7618447824997007,37.877757157792324,37.40121428614484,2.43,0.001,231,422,528,770,1075,1278,1405,1544,1820,2022,2145,2289,2548,2652,3013,3058,3377,3471,3766,3925
138,0.7580330712993177,0.763436964891407,37.72255573178334,37.27598290276445,2.44,0.001,231,422,528,770,1075,1278,1405,1543,1821,2022,2144,2288,2547,2651,3013,3057,3378,3471,3766,3924
139,0.7599751493861283,0.7663436719913534,37.57086565796778,37.04626541569339,2.46,0.001,232,422,527,769,1075,1277,1404,1542,1822,2022,2143,2287,2546,2650,3013,3056,3379,3470,3766,3924
