epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
12,0.2420190338513432,0.2221018418201517,0.0,0.0,0.1,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
13,0.2420190338513432,0.2221018418201517,0.0,0.0,0.11,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
14,0.2420190338513432,0.2221018418201517,0.0,0.0,0.11,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
15,0.2420190338513432,0.2221018418201517,0.0,0.0,0.12,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,172,179,185,192
16,0.2420190338513432,0.2221018418201517,0.0,0.0,0.13,0.001,7,13,20,26,32,38,45,51,58,64,71,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,173,179,185,192
17,0.2420190338513432,0.2221018418201517,0.0,0.0,0.14,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,173,179,185,192
18,0.2420190338513432,0.2221018418201517,0.0,0.0,0.14,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
19,0.2420190338513432,0.2221018418201517,0.0,0.0,0.15,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
20,0.2420190338513432,0.2221018418201517,0.0,0.0,0.16,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
21,0.2420190338513432,0.2221018418201517,0.0,0.0,0.16,0.001,7,13,20,26,32,38,45,50,59,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
22,0.2420190338513432,0.2221018418201517,0.0,0.0,0.17,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,128,134,142,148,153,160,167,173,178,185,192
23,0.2420190338513432,0.2221018418201517,0.0,0.0,0.18,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,128,134,142,148,153,160,167,173,178,185,192
24,0.2420190338513432,0.2221018418201517,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,129,134,142,148,153,160,167,173,178,185,192
25,0.2420190338513432,0.2221018418201517,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
26,0.2420190338513432,0.2221018418201517,0.0,0.0,0.2,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
27,0.2420190338513432,0.2221018418201517,0.0,0.0,0.21,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,114,122,129,135,142,148,153,160,166,173,178,185,192
28,0.2420190338513432,0.2221018418201517,0.0,0.0,0.22,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,114,122,129,135,142,148,153,160,166,173,178,185,192
29,0.2709312131068546,0.24160346695557963,0.04345623032700774,0.028640156355709268,0.23,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
30,0.3535718588121913,0.3401950162513543,0.16613395886438442,0.16722544782742033,0.24,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
31,0.3626069148295386,0.3466955579631636,0.17991021033899723,0.1763855428818345,0.25,0.001,7,13,20,26,32,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
32,0.36477532827370196,0.3477789815817985,0.18374570382395838,0.17859740413328218,0.25,0.001,7,13,20,26,32,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
33,0.36501626310083124,0.3477789815817985,0.18518701086532252,0.17933622717920916,0.26,0.001,7,13,20,26,32,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
34,0.3651367305143959,0.3488624052004334,0.18749168384873593,0.18185585803494264,0.27,0.001,7,13,20,26,32,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
35,0.36525719792796046,0.3488624052004334,0.1904896177230817,0.18415889637320948,0.28,0.001,7,12,20,26,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
36,0.3653776653415251,0.3488624052004334,0.19259101265180534,0.18572173006774362,0.28,0.001,7,12,20,26,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
37,0.36525719792796046,0.34994582881906827,0.1938089727366491,0.18811344128189522,0.29,0.001,7,12,20,26,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
38,0.3653776653415251,0.34994582881906827,0.19477651444482091,0.1886308695333675,0.3,0.001,7,12,20,27,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
39,0.3653776653415251,0.34994582881906827,0.1952847635204964,0.18904433751453364,0.31,0.001,7,12,20,27,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
40,0.36525719792796046,0.34994582881906827,0.1954802172385215,0.18945738430960457,0.31,0.001,7,12,20,27,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
41,0.36525719792796046,0.34994582881906827,0.19563971239418965,0.1897668933895338,0.32,0.001,7,12,20,27,31,39,45,50,59,65,71,78,84,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
42,0.3651367305143959,0.34994582881906827,0.1958493760509078,0.18987001056182462,0.33,0.001,7,12,20,27,31,39,45,50,59,65,71,78,84,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
43,0.36501626310083124,0.34994582881906827,0.19591406400980071,0.18987001056182462,0.34,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
44,0.36501626310083124,0.34994582881906827,0.19633380251515553,0.19007616618502177,0.34,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,113,121,129,136,141,149,153,160,166,173,178,185,192
45,0.36501626310083124,0.34994582881906827,0.1965218189389203,0.19007616618502177,0.35,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
46,0.36501626310083124,0.34994582881906827,0.19682535201256923,0.19038520296654093,0.36,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
47,0.3648957956872666,0.34994582881906827,0.1969474555511328,0.19110537247421266,0.37,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
48,0.3648957956872666,0.34994582881906827,0.19736603678463338,0.19141362449061827,0.37,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
49,0.36477532827370196,0.34994582881906827,0.19755993995115317,0.19161899534794102,0.38,0.001,7,12,20,27,31,39,45,50,59,65,71,77,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
50,0.3646548608601373,0.34994582881906827,0.19788331726027064,0.1921319663665486,0.39,0.001,7,12,20,27,31,39,45,50,59,65,71,77,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
51,0.3645343934465727,0.34994582881906827,0.19810558338063622,0.19223448245684405,0.4,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,192
52,0.3645343934465727,0.34994582881906827,0.1985227212325139,0.19264428677018364,0.4,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,192
53,0.3644139260330081,0.34994582881906827,0.1987588357559451,0.19315595779585004,0.41,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,192
54,0.3644139260330081,0.3488624052004334,0.1990603953792105,0.19211842030528414,0.42,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,179,185,192
55,0.36429345861944346,0.3488624052004334,0.19922432333538653,0.19222076927333465,0.42,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,179,185,192
56,0.36429345861944346,0.3488624052004334,0.1995398106190791,0.1925276606398666,0.43,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,179,185,192
57,0.36429345861944346,0.3488624052004334,0.1997117898371068,0.19273212536799955,0.44,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,96,101,108,112,121,129,136,141,149,154,160,166,173,179,185,192
58,0.36429345861944346,0.3477789815817985,0.19979775173674041,0.19149128116778813,0.45,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,129,136,141,149,154,160,166,173,179,185,192
59,0.36429345861944346,0.3477789815817985,0.19991233888063797,0.19149128116778813,0.45,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,129,136,141,149,154,160,166,173,179,185,192
60,0.36429345861944346,0.3477789815817985,0.1999409805391026,0.19149128116778813,0.46,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,129,136,141,149,154,160,166,173,179,185,192
61,0.36429345861944346,0.3477789815817985,0.19998393918206192,0.1915936188321561,0.47,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,129,136,141,149,154,160,165,173,179,185,192
62,0.36429345861944346,0.3477789815817985,0.20001257571453102,0.1915936188321561,0.48,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,129,136,140,149,154,160,165,173,179,185,192
63,0.36429345861944346,0.3477789815817985,0.20004121019698717,0.1915936188321561,0.48,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,130,136,140,149,154,160,165,173,179,185,192
64,0.36429345861944346,0.3477789815817985,0.2001245307227033,0.19179821645971185,0.49,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,130,136,140,149,154,160,165,173,179,185,192
65,0.36670280689073603,0.34994582881906827,0.20408309437296202,0.19495048756519773,0.5,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,130,136,140,149,154,160,165,173,179,185,192
66,0.37091916636549815,0.3531960996749729,0.21050682981420255,0.20013731897048503,0.51,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,130,136,140,149,154,160,165,173,179,185,192
67,0.37718347187085893,0.3564463705308776,0.21953739169614794,0.20468316402243802,0.51,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,112,121,130,136,140,149,154,160,165,173,179,185,192
68,0.3845319840983014,0.3607800650054171,0.23032942919913535,0.2111133967451927,0.52,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
69,0.3900734851222744,0.3640303358613218,0.2385358212973101,0.2158028887000848,0.53,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
70,0.3953740513191182,0.3694474539544962,0.24634958349150937,0.22395179476659444,0.54,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
71,0.40067461751596195,0.37486457204767065,0.2537647251340831,0.23163122061291064,0.54,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
72,0.4058547162992411,0.37594799566630555,0.26096158082704357,0.23349701990478688,0.55,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
73,0.41055294542826165,0.3781148429035753,0.2673405609345879,0.23646891987709762,0.56,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
74,0.41404650042163593,0.38461538461538464,0.2722129708833737,0.24509957795821624,0.57,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
75,0.4165763161064932,0.38894907908992415,0.2756773672467866,0.25124379898424876,0.57,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
76,0.42031080592699677,0.39003250270855905,0.2808242507363895,0.25339289152229694,0.58,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
77,0.4236838935068064,0.39111592632719394,0.2854964317448565,0.25480894931460796,0.59,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
78,0.42693651367305147,0.39111592632719394,0.29001302102998827,0.25508183349536806,0.6,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
79,0.4299481990121672,0.39544962080173346,0.2941589595933499,0.2609886601532737,0.61,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,88,96,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
80,0.4318756776292013,0.39544962080173346,0.2968032966659895,0.26129074824155785,0.61,0.001,7,12,21,28,31,39,45,50,59,66,72,76,85,88,96,101,108,111,121,130,137,140,149,154,160,165,173,179,185,192
81,0.43320081917841224,0.39653304442036835,0.29863677728594973,0.2626748797085756,0.62,0.001,7,12,21,28,31,39,45,50,60,66,72,77,85,88,96,101,108,111,121,130,137,140,149,154,160,165,173,179,185,192
82,0.43524876520901096,0.39761646803900325,0.30140720308490987,0.26453972466887743,0.63,0.001,7,12,21,28,30,39,45,50,60,66,72,77,85,88,96,101,108,111,122,130,137,140,149,154,160,165,173,179,185,192
83,0.4376581134803036,0.39761646803900325,0.3046082307221458,0.2645997979465059,0.64,0.001,7,12,21,28,30,39,45,50,60,66,72,77,85,88,96,101,108,111,122,130,137,140,149,154,160,165,173,179,185,192
84,0.4386218527888206,0.39978331527627303,0.30589480873728625,0.26763238251284727,0.64,0.001,7,12,21,28,30,39,45,50,60,66,72,77,85,88,96,101,108,111,122,130,137,140,149,154,160,165,173,179,185,192
85,0.4405493314058547,0.39978331527627303,0.3084343083127501,0.26775194109274003,0.65,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,88,96,101,108,111,122,130,137,140,149,154,160,165,173,179,185,192
86,0.44187447295506566,0.4019501625135428,0.31017509736839166,0.2704831887652098,0.66,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,96,101,108,111,122,130,137,140,149,154,160,165,173,179,185,192
87,0.44344054933140586,0.40303358613217766,0.31226000548676736,0.27192362093352196,0.67,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,96,101,108,111,122,130,137,140,149,154,160,165,173,179,185,192
88,0.44536802794843994,0.40303358613217766,0.31488068217854925,0.27198302825903664,0.67,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,96,101,108,111,122,131,137,140,149,154,160,165,173,179,185,192
89,0.44693410432478015,0.40628385698808234,0.3170290503088845,0.27638809211458104,0.68,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,96,101,108,111,122,131,137,140,149,154,160,165,173,179,185,192
90,0.4488615829418142,0.40736728060671723,0.31957385272444583,0.27794407252580344,0.69,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,154,160,165,173,179,185,192
91,0.4501867244910252,0.40736728060671723,0.3213627613596316,0.2780029287099375,0.7,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
92,0.45102999638597757,0.41278439869989164,0.32255515643390575,0.2848939847248806,0.7,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
93,0.45247560534875314,0.41386782231852653,0.32456007838301937,0.286445926461531,0.71,0.001,7,12,21,28,30,39,45,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
94,0.45355981207083484,0.41495124593716143,0.32605740279413853,0.28782288877394435,0.72,0.001,7,12,22,28,30,39,45,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
95,0.454162149138658,0.4160346695557963,0.32697972401893327,0.28931538159351455,0.73,0.001,7,12,22,28,30,39,46,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
96,0.45404168172509335,0.4171180931744312,0.3269316323453695,0.2908071454278517,0.73,0.001,7,12,22,28,30,39,46,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
97,0.45428261655222263,0.4182015167930661,0.32733942890253453,0.292240579172081,0.74,0.001,7,12,22,28,30,39,46,50,60,65,72,77,85,89,97,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
98,0.45476448620648113,0.42145178764897073,0.3280110193073976,0.2965350696283019,0.75,0.001,7,12,22,28,30,39,46,50,60,65,72,77,85,89,97,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
99,0.45560775810143356,0.42145178764897073,0.3292158995932617,0.2965350696283019,0.76,0.001,7,12,22,28,30,39,46,50,60,65,72,77,84,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
100,0.45608962775569206,0.4225352112676056,0.3298617004179928,0.2979095369527305,0.76,0.001,7,12,22,28,30,39,46,50,60,65,72,77,84,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
101,0.4565714974099506,0.4236186348862405,0.3305811030847734,0.2994547275492414,0.77,0.001,7,12,22,28,30,39,46,50,60,65,72,77,84,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
102,0.4570533670642091,0.4247020585048754,0.3313197170369402,0.30082839865276445,0.78,0.001,7,12,22,28,30,39,46,50,60,65,72,77,84,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
103,0.45813757378629083,0.4257854821235103,0.3327334029445592,0.3021719841715904,0.79,0.001,7,12,22,28,30,39,46,50,60,65,72,77,84,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
104,0.4584989760269847,0.4257854821235103,0.3332658075688324,0.3021719841715904,0.79,0.001,7,12,22,28,30,39,46,50,60,65,72,77,84,88,97,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
105,0.458739910854114,0.4268689057421452,0.33366743108776,0.3035452697642905,0.8,0.001,7,12,22,28,30,39,46,50,60,65,71,77,84,88,97,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
106,0.4589808456812432,0.4268689057421452,0.33407863475065813,0.30360188951581146,0.81,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
107,0.458739910854114,0.4268689057421452,0.33389968051953556,0.30379849714114615,0.82,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
108,0.45910131309480784,0.4257854821235103,0.33443701300844153,0.302539111788499,0.82,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
109,0.45910131309480784,0.4257854821235103,0.33446368202613797,0.30262561406409927,0.83,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
110,0.46018551981688954,0.4257854821235103,0.33592604646670476,0.30265245523527406,0.84,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
111,0.46102879171184197,0.4257854821235103,0.33707761598887365,0.30265245523527406,0.85,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
112,0.4616311287796651,0.4268689057421452,0.33787438029415184,0.3040396366450818,0.85,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
113,0.4625948680881821,0.42903575297941493,0.33931005475924103,0.30677165354330704,0.86,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
114,0.46343813998313454,0.4312026002166847,0.3405371519906554,0.30954419871790306,0.87,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
115,0.4647632815323455,0.4333694474539545,0.3423668006040306,0.31228621535103773,0.88,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
116,0.4658474882544272,0.4333694474539545,0.3439424972277655,0.31238319620758026,0.89,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
117,0.4671726298036381,0.4344528710725894,0.34568736830770963,0.3137683306176863,0.89,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
118,0.4689796410071076,0.4355362946912243,0.348292716011259,0.3152233968626468,0.9,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
119,0.47187085893265873,0.4387865655471289,0.35242323390778607,0.319901508804322,0.91,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
120,0.4735574027225635,0.4409534127843987,0.3549955992567633,0.3229434250873211,0.92,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
121,0.4741597397903867,0.4420368364030336,0.3559382363904251,0.32453209838474295,0.92,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
122,0.4741597397903867,0.4420368364030336,0.3560071934659067,0.32453209838474295,0.93,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
123,0.4748825442717745,0.4431202600216685,0.3571106705951599,0.3259816074252243,0.94,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
124,0.4763281532345501,0.4442036836403034,0.35925205732339505,0.32740472848969016,0.95,0.001,7,12,22,28,30,39,46,50,60,65,70,76,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
125,0.47753282737019637,0.4452871072589382,0.3611928317908294,0.3290446422359877,0.95,0.001,7,12,22,28,30,39,46,50,60,65,70,76,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
126,0.478617034092278,0.4463705308775731,0.36283633706597807,0.330751330258957,0.96,0.001,7,12,22,28,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
127,0.4792193711601012,0.4463705308775731,0.36370690051987586,0.3308880484157901,0.97,0.001,7,12,22,28,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
128,0.47946030598723044,0.4463705308775731,0.36424023858551113,0.3309563865491385,0.98,0.001,7,12,22,28,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
129,0.479942175641489,0.4485373781148429,0.36519600166884103,0.3340085763901195,0.98,0.001,7,12,22,28,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
130,0.47982170822792436,0.4550379198266522,0.36545197669000207,0.3423961155862386,0.99,0.001,7,12,22,28,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
