epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
22,0.24198988195615515,0.228602383531961,0.0,0.0,0.17,0.001,7,13,20,26,32,39,45,50,59,64,70,77,83,89,97,101,107,114,122,128,134,142,148,153,160,167,173,178,185,192
23,0.24198988195615515,0.228602383531961,0.0,0.0,0.18,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,128,134,142,148,153,160,167,173,178,185,192
24,0.24198988195615515,0.228602383531961,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,128,134,142,148,153,160,167,173,178,185,192
25,0.24198988195615515,0.228602383531961,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
26,0.24198988195615515,0.228602383531961,0.0,0.0,0.2,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
27,0.24198988195615515,0.228602383531961,0.0,0.0,0.21,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,166,173,178,185,192
28,0.24198988195615515,0.228602383531961,0.0,0.0,0.22,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,166,173,178,185,192
29,0.2887256082871597,0.27518959913326113,0.07037548529874005,0.06817482162906097,0.23,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
30,0.3570224042399422,0.3434452871072589,0.1712598123335688,0.16603846727299842,0.23,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
31,0.3620814261623705,0.3488624052004334,0.17923329981374947,0.1743669962909823,0.24,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
32,0.363647313900265,0.35102925243770317,0.18230157651789125,0.17819334738494375,0.25,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
33,0.3642495784148398,0.35102925243770317,0.18434994218517375,0.17938872380658344,0.26,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
34,0.3644904842206697,0.34994582881906827,0.18698684537059906,0.18064075136042035,0.26,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
35,0.3644904842206697,0.34994582881906827,0.1900552505802945,0.1824189062306235,0.27,0.001,7,12,20,26,31,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
36,0.36461093712358467,0.34994582881906827,0.1921383024884724,0.18442484131776193,0.28,0.001,7,12,20,26,31,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
37,0.3647313900264996,0.34994582881906827,0.1935090003697889,0.18571756250477855,0.29,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
38,0.36461093712358467,0.34994582881906827,0.19417564444713997,0.18642095737304176,0.29,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
39,0.3644904842206697,0.34994582881906827,0.19447593799186247,0.18688921255403113,0.3,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
40,0.3644904842206697,0.34994582881906827,0.19473876937011725,0.1871231380745767,0.31,0.001,7,12,20,27,31,39,45,50,59,65,70,78,83,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
41,0.3644904842206697,0.34994582881906827,0.19507435996971811,0.18770736343715078,0.32,0.001,7,12,20,27,31,39,45,50,59,65,70,78,82,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
42,0.3642495784148398,0.34994582881906827,0.19500261057656454,0.18770736343715078,0.32,0.001,7,12,20,27,31,39,45,50,59,65,70,78,82,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
43,0.3642495784148398,0.34994582881906827,0.1952941427095427,0.18794081851107824,0.33,0.001,7,12,20,27,31,39,45,50,60,65,71,78,82,89,97,101,108,113,121,129,135,141,149,153,160,166,173,178,185,192
44,0.3642495784148398,0.34994582881906827,0.19541069644694276,0.18817413943233763,0.34,0.001,7,12,20,27,31,39,45,50,59,65,71,78,82,89,97,101,108,113,121,129,136,141,149,153,160,166,173,178,185,192
45,0.3642495784148398,0.34994582881906827,0.19565826106861284,0.18829074962184722,0.35,0.001,7,12,20,27,31,39,45,50,59,65,71,78,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
46,0.3642495784148398,0.34994582881906827,0.19587657395876568,0.188523869530815,0.35,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,192
47,0.36412912551192483,0.34994582881906827,0.196102420196952,0.18887329843545408,0.36,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
48,0.36412912551192483,0.34994582881906827,0.19645121237501117,0.18957125421823917,0.37,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
49,0.3640086726090099,0.34994582881906827,0.1968217164144428,0.18991978187222447,0.38,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
50,0.3640086726090099,0.34994582881906827,0.19719881384590732,0.190499995614843,0.38,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
51,0.3638882197060949,0.34994582881906827,0.19739460981681944,0.19131089992581907,0.39,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
52,0.3638882197060949,0.34994582881906827,0.19772767538433078,0.19165793322493163,0.4,0.001,7,12,20,27,31,39,45,50,59,65,71,77,82,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
53,0.36376776680317996,0.3488624052004334,0.19790861090750944,0.19065800992121396,0.41,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
54,0.363647313900265,0.3488624052004334,0.19808939638580014,0.19077371487590034,0.41,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
55,0.363647313900265,0.3488624052004334,0.19849397633295318,0.1914672504613124,0.42,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
56,0.363647313900265,0.3488624052004334,0.1987538479374127,0.19169816489431457,0.43,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
57,0.36352686099735004,0.3488624052004334,0.1987753698578607,0.19181357265654597,0.44,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,96,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
58,0.3634064080944351,0.3488624052004334,0.19875360328381209,0.19204428934305884,0.44,0.001,7,12,20,27,31,39,45,50,59,66,71,77,82,89,96,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
59,0.3634064080944351,0.3488624052004334,0.19882573267722703,0.1921595982955523,0.45,0.001,7,12,20,27,31,39,45,50,59,66,72,77,82,89,96,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
60,0.3634064080944351,0.3488624052004334,0.19886900408014518,0.1921595982955523,0.46,0.001,7,12,20,27,31,39,45,50,59,66,72,77,82,89,96,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
61,0.3634064080944351,0.3488624052004334,0.19886900408014518,0.1921595982955523,0.47,0.001,7,12,20,27,31,39,45,50,59,66,72,77,82,89,96,101,108,112,121,129,136,140,149,154,160,165,173,178,185,191
62,0.3634064080944351,0.3488624052004334,0.19886900408014518,0.1921595982955523,0.47,0.001,7,12,20,27,31,39,45,50,59,66,72,77,82,89,96,101,108,112,121,129,136,140,149,154,160,165,173,178,185,191
63,0.3634064080944351,0.3488624052004334,0.19885458079853457,0.1921595982955523,0.48,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,96,101,108,112,121,129,136,140,149,154,160,165,173,178,185,191
64,0.3634064080944351,0.3488624052004334,0.19884015699757107,0.1921595982955523,0.49,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,96,101,108,112,121,129,136,140,149,154,160,165,173,178,185,191
65,0.3668995422789689,0.352112676056338,0.2039935504875453,0.1965781858620912,0.5,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,112,121,129,136,140,149,154,160,165,173,178,185,191
66,0.372801734521802,0.3607800650054171,0.21275733890450033,0.2082920205512313,0.5,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,112,121,129,136,140,149,154,160,165,173,178,185,191
67,0.3782221151529752,0.36511375947995667,0.22076231091815313,0.21477371381119548,0.51,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,112,121,129,136,140,149,154,160,165,173,178,185,191
68,0.38593110093953265,0.37161430119176597,0.2320834406169069,0.22434052862031895,0.52,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,112,121,130,136,140,149,154,160,165,173,178,185,191
69,0.390749217056131,0.38136511375947996,0.23948368330309855,0.23794892408595747,0.53,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,112,121,130,136,140,149,154,160,165,173,178,185,191
70,0.3954468802698145,0.38461538461538464,0.24661869920852697,0.2424981505455891,0.53,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,112,121,130,136,140,149,154,160,165,173,178,185,192
71,0.3990604673572633,0.39003250270855905,0.2519778701190585,0.2505329137328768,0.54,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
72,0.40279450734762706,0.39869989165763814,0.25722637345297883,0.26248873429640096,0.55,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
73,0.4082148879788003,0.4019501625135428,0.26460663429589526,0.2665766494597528,0.56,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
74,0.4114671163575042,0.4084507042253521,0.26908169806416493,0.275153826902664,0.56,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
75,0.4144784389303782,0.40628385698808234,0.27327436791327653,0.27268282722543213,0.57,0.001,7,12,21,27,31,39,45,50,59,66,72,76,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
76,0.4178511202119971,0.4106175514626219,0.27803136001980744,0.2781909923378808,0.58,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
77,0.4197783666586365,0.41278439869989164,0.28067537209167004,0.28098527378457705,0.59,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
78,0.4231510479402554,0.41278439869989164,0.2853171614357982,0.2811939629408249,0.59,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,96,101,108,111,121,130,136,140,149,154,160,165,173,178,185,192
79,0.4248373885810648,0.4171180931744312,0.2877033664337687,0.28672837378194516,0.6,0.001,7,12,21,27,31,39,45,50,59,66,72,77,82,89,96,101,108,111,121,130,137,140,149,154,160,165,173,178,185,192
80,0.4260419176102144,0.419284940411701,0.2894060544555719,0.2895758661887694,0.61,0.001,7,12,21,27,30,39,45,50,59,66,72,77,82,88,96,101,108,111,121,130,137,140,149,154,160,165,173,178,185,192
81,0.4282100698626837,0.42145178764897073,0.29237670704206986,0.2922917432457268,0.62,0.001,7,12,21,27,30,39,45,50,59,66,72,77,82,88,96,101,108,111,121,130,137,140,149,154,160,165,173,178,185,192
82,0.4306191279209829,0.4247020585048754,0.2956224657202119,0.29640502796504076,0.62,0.001,7,12,21,27,30,39,45,50,60,66,72,77,81,88,96,101,108,111,121,130,137,140,149,154,160,165,173,178,185,192
83,0.43230546856179236,0.4257854821235103,0.2978669523961457,0.29779458205578724,0.63,0.001,7,12,21,27,30,39,45,50,60,66,72,77,81,88,96,101,108,111,121,130,137,140,149,154,160,165,173,178,185,192
84,0.43459407371717657,0.4301191765980498,0.30088390951429733,0.30325426803366196,0.64,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,88,96,101,108,111,121,130,137,140,149,154,160,165,173,178,185,192
85,0.4355576969404963,0.4312026002166847,0.30219745932694453,0.30464274644411027,0.65,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,88,96,101,108,111,121,130,137,140,149,154,160,165,173,178,185,192
86,0.43712358467839074,0.4355362946912243,0.30426415133793405,0.31029898140366075,0.65,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,96,101,108,111,122,130,137,140,149,154,160,165,173,178,185,192
87,0.43868947241628525,0.43661971830985913,0.3063559231930594,0.3116543758049296,0.66,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,96,101,108,111,122,130,137,140,149,154,160,165,173,178,185,192
88,0.44037581305709467,0.43661971830985913,0.30861034308644353,0.31188530465949826,0.67,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,96,101,108,111,122,130,137,140,149,154,160,165,173,178,185,192
89,0.44133943628041433,0.4387865655471289,0.310029930492255,0.31459478986874323,0.68,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,96,101,108,111,122,130,137,140,149,154,160,165,173,178,185,192
90,0.4430257769212238,0.4398699891657638,0.3122608390703233,0.31614736642982644,0.69,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,97,101,108,111,122,130,137,140,149,154,160,165,173,178,185,192
91,0.44459166465911826,0.4387865655471289,0.3143911823884612,0.314785355381092,0.69,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,97,101,108,111,122,130,137,140,149,153,160,165,173,178,185,192
92,0.44615755239701277,0.4398699891657638,0.31654813065529375,0.3162100816493806,0.7,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,97,101,108,111,122,130,137,140,149,153,160,165,173,178,185,192
93,0.44712117562033243,0.4409534127843987,0.3179835676088505,0.31761091895888194,0.71,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,97,101,108,111,122,130,137,140,149,153,160,165,173,178,185,192
94,0.448566610455312,0.4442036836403034,0.31999900092879274,0.32177264797132954,0.72,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,97,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
95,0.44977113948446157,0.4452871072589382,0.32166009428152864,0.3231955499924095,0.72,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,89,97,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
96,0.4502529510961214,0.4452871072589382,0.322402656759465,0.32323431946222614,0.73,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,88,97,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
97,0.4506143098048663,0.4452871072589382,0.3229627242968295,0.32343778632948517,0.74,0.001,7,12,21,27,30,39,45,50,60,65,72,77,81,88,97,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
98,0.4509756685136112,0.4463705308775731,0.32354796115416307,0.32495441521229484,0.75,0.001,7,12,22,27,30,39,45,50,60,65,72,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
99,0.451577933028186,0.4463705308775731,0.3243744096610851,0.32499305891478636,0.75,0.001,7,12,22,27,30,39,45,50,60,65,72,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
100,0.45193929173693087,0.4485373781148429,0.3249237047318392,0.32775811099695795,0.76,0.001,7,12,22,27,30,39,45,50,60,65,72,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
101,0.45254155625150566,0.4496208017334778,0.3257872309829122,0.32911722034150515,0.77,0.001,7,12,22,27,30,39,45,50,61,65,71,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
102,0.45290291496025054,0.4507042253521127,0.32627809732250646,0.3304685107978105,0.78,0.001,7,12,22,27,30,39,45,50,61,65,71,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
103,0.45314382076608045,0.4507042253521127,0.32660775073173254,0.33052981250411295,0.78,0.001,7,12,22,27,30,39,45,50,61,65,71,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
104,0.45338472657191037,0.4517876489707476,0.32696818899260505,0.33191143611618934,0.79,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
105,0.4536256323777403,0.4517876489707476,0.32739718579654065,0.3319420167129644,0.8,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
106,0.45458925560106,0.4528710725893825,0.3287015594521303,0.3332851776943081,0.81,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,97,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
107,0.45531197301854975,0.4550379198266522,0.3297566328647781,0.3362313494718663,0.81,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
108,0.4560346904360395,0.457204767063922,0.33084276458628126,0.33920502773657546,0.82,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
109,0.4566369549506143,0.4582881906825569,0.3317004241301361,0.34059182419592215,0.83,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,111,122,131,137,140,149,153,160,165,174,178,185,192
110,0.4579619368826789,0.4593716143011918,0.33355746096149463,0.34210616531300797,0.84,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
111,0.45832329559142376,0.4593716143011918,0.33425502658122863,0.3425137613631172,0.84,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
112,0.4590460130089135,0.4593716143011918,0.33549991089628073,0.3425888391531733,0.85,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
113,0.46037099494097805,0.4593716143011918,0.33747488719310126,0.34275394995205266,0.86,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
114,0.460732353649723,0.46153846153846156,0.33829793127964813,0.34558991360715796,0.87,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
115,0.46109371235846786,0.4626218851570964,0.33900431664426867,0.34715250524778685,0.87,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
116,0.4615755239701277,0.4637053087757313,0.3401419673250079,0.3488884138520736,0.88,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
117,0.4624186942905324,0.4626218851570964,0.3418576303051011,0.3480635918818389,0.89,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
118,0.46362322331968203,0.4626218851570964,0.3440607555979268,0.34890917882640715,0.9,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
119,0.4643459407371718,0.46153846153846156,0.3453213718231727,0.34816754670652894,0.9,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
120,0.46470729944591666,0.46153846153846156,0.34585367894814856,0.34819718437938696,0.91,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
121,0.46446639364008674,0.46153846153846156,0.34569349684886685,0.34827867408463997,0.92,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
122,0.4645868465430017,0.4626218851570964,0.3464298421138753,0.34978212826878596,0.93,0.001,7,12,22,27,30,39,45,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
123,0.466634545892556,0.4647887323943662,0.3494242220589152,0.35288924968635216,0.93,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
124,0.466634545892556,0.4647887323943662,0.3497915928626041,0.3529700581807862,0.94,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
125,0.46747771621296075,0.4637053087757313,0.35102927935283323,0.35174123282462244,0.95,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
126,0.4671163575042159,0.4647887323943662,0.35094957695232165,0.35337379811101344,0.96,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
127,0.4669959046013009,0.4647887323943662,0.35113320813705395,0.35364512159855754,0.96,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
128,0.46807998072753554,0.4658721560130011,0.35270293289851595,0.35503398892170934,0.97,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
129,0.4679595278246206,0.466955579631636,0.3527772436704696,0.35650276321383023,0.98,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
130,0.4694049626596001,0.46803900325027087,0.3548448272948179,0.35802901096410467,0.99,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
131,0.46916405685377016,0.47020585048754066,0.35522539786644614,0.3612809278788188,1.0,0.001,7,12,22,27,30,39,46,50,60,65,71,77,81,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
