dataset,target_size,fold,algorithm,repeat,time,metric1,metric2,selected_features
ghisaconus,5,0,bsdr,0,3.555884,0.6628242074927954,0.5249134057292641,18-49-71-91-108
ghisaconus,5,1,bsdr,0,2.769952,0.654178674351585,0.5153067163310441,18-42-62-90-109
ghisaconus,5,2,bsdr,0,2.769759,0.6484149855907781,0.5163597312982681,18-43-62-90-109
ghisaconus,5,3,bsdr,0,2.774228,0.6426512968299711,0.5070119156736939,18-43-62-90-109
ghisaconus,5,4,bsdr,0,2.782242,0.6138328530259366,0.46078022079970304,18-43-62-90-109
ghisaconus,5,5,bsdr,0,2.787742,0.6628242074927954,0.5341747461419311,18-42-62-90-109
ghisaconus,5,6,bsdr,0,2.764755,0.6628242074927954,0.5222466727073748,18-42-62-90-109
ghisaconus,5,7,bsdr,0,2.725921,0.723342939481268,0.6034852163976574,18-42-62-90-109
ghisaconus,5,8,bsdr,0,2.7173,0.6974063400576369,0.5787033289779494,18-42-62-90-109
ghisaconus,5,9,bsdr,0,2.715694,0.6340057636887608,0.4952178046573429,18-43-62-90-109
ghisaconus,10,0,bsdr,0,2.736277,0.7204610951008645,0.6027217789528352,17-23-37-47-58-77-89-91-106-118
ghisaconus,10,1,bsdr,0,2.697234,0.729106628242075,0.6214560098413546,16-23-37-47-58-77-90-91-108-117
ghisaconus,10,2,bsdr,0,2.704125,0.6397694524495677,0.5023006046975939,16-23-37-47-58-77-90-91-107-117
ghisaconus,10,3,bsdr,0,2.725818,0.6801152737752162,0.5585950034380014,16-23-37-47-58-77-90-91-108-118
ghisaconus,10,4,bsdr,0,2.724759,0.6282420749279539,0.4814896328043554,16-23-36-47-58-77-89-91-107-118
ghisaconus,10,5,bsdr,0,2.726657,0.6570605187319885,0.5253405368124605,16-23-37-47-58-77-89-90-107-118
ghisaconus,10,6,bsdr,0,2.722498,0.6628242074927954,0.523340456007702,16-23-37-47-58-77-90-91-107-118
ghisaconus,10,7,bsdr,0,2.724437,0.7089337175792507,0.5814084036022262,16-23-37-47-58-77-89-91-106-118
ghisaconus,10,8,bsdr,0,2.72907,0.6887608069164265,0.565938520697723,16-23-37-47-58-77-90-106-118
ghisaconus,10,9,bsdr,0,2.731027,0.6714697406340058,0.5403546280588414,16-23-36-47-58-77-90-91-106-118
ghisaconus,15,0,bsdr,0,2.748712,0.7377521613832853,0.6269742826428513,11-17-25-28-44-47-63-72-88-91-107-110-118
ghisaconus,15,1,bsdr,0,2.757882,0.7550432276657061,0.6575167496893906,11-16-24-28-44-47-62-63-71-86-90-91-107-117-118
ghisaconus,15,2,bsdr,0,2.764903,0.7204610951008645,0.6130749157958869,11-16-25-28-32-47-62-71-86-90-91-107-117-118
ghisaconus,15,3,bsdr,0,2.742485,0.6829971181556196,0.5614307216802823,11-18-25-28-44-47-62-71-88-90-91-107-110-118
ghisaconus,15,4,bsdr,0,2.734214,0.6858789625360231,0.56179762263364,11-17-25-28-44-47-62-71-89-90-91-106-110-118
