epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
17,0,0,77.95789942033616,78.47371860514035,0.46,0.001,141,277,411,546,683,819,953,1088,1226,1353,1485,1614,1742,1871,2023,2146,2283,2422,2544,2671,2806,2947,3077,3213,3342,3482,3614,3751,3887,4021
18,0,0,77.72362834005982,78.23116536505768,0.48,0.001,141,277,412,547,684,819,954,1089,1227,1353,1485,1615,1742,1871,2023,2146,2283,2422,2544,2671,2805,2947,3077,3213,3342,3481,3614,3751,3886,4021
19,0,0,77.29901799889666,77.80448628413082,0.5,0.001,141,277,412,547,684,820,954,1089,1228,1354,1485,1615,1742,1870,2023,2146,2283,2422,2544,2670,2805,2947,3076,3212,3341,3481,3613,3751,3886,4021
20,0.005435791602852791,0.006130855489146936,76.7526179062887,77.2598440076975,0.51,0.001,141,278,412,547,684,821,954,1090,1229,1354,1485,1616,1742,1870,2022,2146,2284,2423,2544,2669,2804,2947,3076,3211,3341,3481,3613,3751,3886,4020
21,0.019615156932257904,0.020027330554660328,76.20353028137049,76.71781440366377,0.53,0.001,141,278,413,548,685,821,954,1091,1229,1355,1486,1617,1743,1870,2022,2146,2284,2423,2544,2669,2803,2946,3075,3211,3340,3480,3613,3750,3886,4020
22,0.03086538002125805,0.031001565659840913,75.76503370309585,76.28704274400077,0.55,0.001,141,278,413,548,685,822,954,1092,1230,1355,1486,1617,1743,1870,2022,2145,2284,2423,2544,2668,2803,2946,3075,3210,3339,3480,3612,3750,3885,4020
23,0.03783289447375893,0.037751189469992674,75.49219032973708,76.0208840035914,0.57,0.001,141,278,413,549,685,822,954,1093,1231,1356,1486,1618,1743,1869,2021,2145,2285,2423,2545,2667,2802,2946,3074,3209,3339,3480,3612,3750,3885,4020
24,0.04119326773179888,0.0410143953581682,75.36024809000764,75.89187479668854,0.59,0.001,142,279,414,549,686,823,954,1094,1232,1356,1486,1619,1744,1869,2021,2145,2285,2424,2545,2667,2802,2945,3074,3209,3338,3479,3611,3750,3885,4020
25,0.04367018834137981,0.043480899203449,75.26284670240689,75.7942128088451,0.6,0.001,142,279,414,550,686,824,954,1094,1233,1357,1486,1619,1744,1869,2021,2145,2285,2424,2545,2666,2801,2945,3073,3208,3337,3479,3611,3750,3885,4020
26,0.048361560245051116,0.04815061944658994,75.0780160639168,75.6089729918017,0.62,0.001,142,279,414,550,686,824,954,1095,1234,1357,1487,1620,1744,1869,2020,2145,2286,2424,2545,2665,2801,2944,3072,3208,3337,3479,3611,3749,3884,4019
27,0.05651007440031297,0.056385346020969784,74.75589180375685,75.2812078403784,0.64,0.001,142,279,415,550,687,825,954,1096,1235,1357,1487,1621,1745,1869,2020,2145,2286,2424,2545,2665,2800,2944,3072,3207,3336,3479,3610,3749,3884,4019
28,0.06713213337301172,0.06719588180799341,74.33389094988907,74.84873743820766,0.66,0.001,142,280,415,551,687,826,954,1097,1236,1358,1487,1622,1745,1869,2020,2144,2286,2424,2546,2664,2800,2943,3071,3206,3336,3478,3610,3749,3884,4019
29,0.07804334501632926,0.07835911878396007,73.89789196925715,74.3995167049995,0.68,0.001,142,280,415,551,687,826,953,1098,1236,1358,1487,1622,1746,1869,2020,2144,2286,2423,2546,2664,2799,2943,3071,3206,3335,3478,3610,3749,3884,4019
30,0.08717624871132745,0.08777816821631534,73.53096445970908,74.01836105614268,0.7,0.001,142,280,416,552,687,827,953,1098,1237,1359,1487,1623,1746,1869,2020,2144,2286,2423,2546,2663,2799,2942,3070,3205,3334,3478,3609,3749,3883,4019
31,0.09372156782771957,0.09457160327339964,73.26686292673517,73.74223674712309,0.71,0.001,143,281,416,552,687,828,952,1099,1238,1359,1487,1624,1747,1869,2020,2144,2286,2423,2546,2663,2798,2942,3070,3204,3334,3477,3609,3749,3883,4019
32,0.09856809254702059,0.09967247639247445,73.07069965750635,73.53421822525891,0.73,0.001,143,281,416,553,687,828,952,1100,1239,1360,1487,1625,1747,1869,2019,2144,2286,2423,2547,2662,2798,2941,3069,3204,3333,3477,3609,3748,3883,4018
33,0.10362901570941352,0.10492831625574839,72.8652873298133,73.31926985473362,0.75,0.001,143,281,417,553,688,829,951,1101,1239,1360,1488,1626,1748,1870,2019,2144,2286,2423,2547,2662,2797,2941,3069,3203,3333,3477,3608,3748,3883,4018
34,0.11031109426645525,0.1117039196500591,72.59318835878301,73.04123474213898,0.77,0.001,143,281,417,553,688,829,951,1102,1240,1360,1488,1627,1749,1870,2019,2144,2287,2422,2547,2661,2797,2940,3068,3202,3332,3477,3608,3748,3882,4018
35,0.11843501623436037,0.11980475218041153,72.26099478409843,72.70742149619254,0.79,0.001,143,282,417,554,687,830,950,1103,1241,1361,1488,1627,1749,1870,2019,2144,2287,2422,2548,2661,2796,2940,3067,3201,3331,3476,3608,3748,3882,4018
36,0.1264804671793952,0.12774342294552932,71.93049827459316,72.37879820560369,0.81,0.001,143,282,418,554,687,831,949,1103,1242,1361,1488,1628,1750,1870,2019,2144,2287,2422,2548,2660,2796,2939,3067,3201,3331,3476,3608,3748,3882,4018
37,0.1329048423983894,0.13404377707965887,71.66550651616683,72.11692302044992,0.83,0.001,143,282,418,554,687,831,948,1104,1242,1362,1488,1629,1751,1870,2018,2144,2287,2422,2548,2660,2796,2938,3066,3200,3330,3476,3607,3748,3882,4018
38,0.13764644271164617,0.13872363838829282,71.46928973342327,71.92179522861099,0.84,0.001,144,283,418,555,687,832,948,1105,1243,1362,1488,1630,1751,1870,2018,2143,2287,2422,2549,2659,2795,2938,3066,3199,3330,3475,3607,3748,3881,4017
39,0.14240218364521773,0.14352325338040128,71.27194700362479,71.72111583788453,0.86,0.001,144,283,419,555,687,832,947,1106,1244,1363,1489,1631,1752,1870,2018,2143,2287,2422,2549,2659,2795,2937,3065,3199,3329,3475,3607,3747,3881,4017
40,0.14877708996730965,0.15005762933888378,71.0065536698022,71.44699671675325,0.88,0.001,144,283,419,555,686,833,946,1107,1244,1363,1489,1632,1753,1870,2018,2143,2287,2421,2549,2659,2794,2937,3065,3198,3328,3475,3607,3747,3881,4017
41,0.15617623353585974,0.15770989827905924,70.69727358383419,71.12463958058945,0.9,0.001,144,283,419,556,686,834,945,1108,1245,1363,1489,1632,1753,1870,2017,2143,2287,2421,2550,2658,2794,2936,3064,3197,3328,3474,3607,3747,3880,4017
42,0.1627749439110172,0.164657727949438,70.42030277532716,70.83068775696732,0.92,0.001,144,284,420,556,686,834,944,1109,1245,1364,1489,1633,1754,1870,2017,2143,2287,2421,2550,2658,2793,2936,3064,3197,3327,3474,3607,3747,3880,4017
43,0.16781727870728846,0.17005886657987268,70.20792570665544,70.60133038096733,0.94,0.001,144,284,420,556,685,835,943,1110,1246,1364,1490,1634,1754,1870,2017,2143,2287,2421,2551,2657,2793,2935,3063,3196,3327,3474,3606,3747,3880,4016
44,0.17234509040370105,0.1748394618361626,70.01666584530965,70.39769838212042,0.95,0.001,144,284,420,557,685,835,942,1111,1247,1365,1490,1635,1755,1871,2017,2143,2287,2421,2551,2657,2792,2934,3063,3195,3326,3473,3606,3747,3880,4016
45,0.17785440773387529,0.18045026575390388,69.7832442057189,70.15794819770957,0.97,0.001,145,285,421,557,685,836,941,1112,1247,1365,1490,1636,1756,1871,2017,2143,2287,2420,2552,2656,2792,2934,3063,3195,3326,3473,3606,3747,3879,4016
46,0.18428253550007812,0.18685357882475406,69.5098984070794,69.88333260357044,0.99,0.001,145,285,421,557,684,837,941,1112,1248,1366,1490,1636,1757,1871,2017,2143,2287,2420,2552,2656,2791,2933,3062,3194,3325,3473,3606,3747,3879,4016
47,0.19021866674908205,0.19270985080939695,69.25652186121174,69.63122727986345,1.01,0.001,145,285,421,557,683,837,940,1113,1248,1366,1491,1637,1757,1871,2016,2143,2287,2420,2552,2655,2791,2933,3062,3193,3325,3472,3606,3747,3879,4016
48,0.1949573172372493,0.19739845477489404,69.05358751881577,69.42873060061302,1.03,0.001,145,286,422,557,683,838,939,1114,1249,1366,1491,1638,1758,1871,2016,2143,2287,2419,2553,2655,2791,2932,3061,3193,3324,3472,3606,3746,3879,4016
49,0.1995060349756963,0.20195517074448466,68.85822093144543,69.23136171788404,1.05,0.001,145,286,422,558,682,838,938,1115,1249,1367,1491,1639,1759,1871,2016,2143,2287,2419,2553,2654,2790,2931,3061,3192,3324,3472,3606,3746,3878,4015
50,0.2049026338211115,0.20748495968034264,68.62572574752853,68.99109006105427,1.06,0.001,145,286,422,558,682,839,937,1116,1250,1367,1492,1640,1759,1871,2016,2143,2287,2419,2554,2654,2790,2931,3061,3191,3323,3471,3606,3746,3878,4015
51,0.21059795757709898,0.21343792194522782,68.37949525328298,68.73148898521696,1.08,0.001,145,286,423,558,681,839,936,1117,1250,1368,1492,1641,1760,1871,2016,2142,2287,2418,2554,2653,2789,2930,3060,3191,3323,3471,3606,3746,3878,4015
52,0.21552002509079127,0.2186106613363219,68.16598179604509,68.5051107240365,1.1,0.001,146,287,423,558,681,840,935,1118,1251,1368,1493,1642,1761,1872,2016,2142,2286,2418,2555,2653,2789,2929,3060,3190,3322,3471,3606,3746,3877,4015
53,0.219942070501839,0.22320691102906498,67.97359178156985,68.30333238461905,1.12,0.001,146,287,423,558,680,840,934,1119,1252,1369,1493,1642,1761,1872,2016,2142,2286,2418,2555,2652,2788,2929,3060,3189,3322,3470,3607,3746,3877,4015
54,0.2249679450472275,0.22829030055385047,67.75425926417837,68.07947877068023,1.14,0.001,146,287,424,558,680,841,933,1120,1252,1369,1493,1643,1762,1872,2016,2142,2286,2417,2556,2652,2788,2928,3059,3188,3321,3470,3607,3746,3877,4015
55,0.23049008965435247,0.23376282891465616,67.51245183181952,67.83765374498886,1.16,0.001,146,288,424,558,679,841,932,1121,1253,1370,1494,1644,1763,1872,2016,2142,2286,2417,2556,2651,2788,2928,3059,3188,3321,3470,3607,3746,3877,4014
56,0.23506084609006983,0.23821701006041773,67.31164765593137,67.6401972872825,1.18,0.001,146,288,424,558,679,842,931,1121,1253,1370,1494,1645,1763,1872,2016,2142,2286,2417,2557,2651,2787,2927,3059,3187,3321,3469,3607,3746,3876,4014
57,0.23872368537237054,0.24181759502118805,67.15029493140742,67.48015839744117,1.19,0.001,146,288,425,558,678,842,930,1122,1254,1371,1495,1646,1764,1872,2016,2142,2286,2416,2557,2650,2787,2927,3059,3186,3320,3469,3607,3746,3876,4014
58,0.2429098082946053,0.2461001026349633,66.96541784757264,67.28930876609411,1.21,0.001,146,289,425,559,677,843,929,1123,1254,1371,1495,1647,1765,1872,2016,2142,2286,2416,2558,2650,2786,2926,3059,3186,3320,3469,3608,3746,3876,4014
59,0.24749731917512507,0.25091146785320595,66.76222602803736,67.07424684514729,1.23,0.001,147,289,425,559,677,843,928,1124,1255,1371,1496,1648,1765,1873,2017,2142,2285,2416,2559,2649,2786,2926,3059,3185,3320,3468,3608,3746,3875,4014
60,0.25139112674200637,0.25505824070581185,66.58927351800926,66.88833468106566,1.25,0.001,147,289,426,559,676,843,927,1125,1255,1372,1496,1648,1766,1873,2017,2142,2285,2415,2559,2649,2786,2925,3059,3184,3320,3468,3608,3746,3875,4013
61,0.2548652061682215,0.2587085462718852,66.43458219133692,66.72425694486039,1.27,0.001,147,290,426,559,675,844,926,1126,1256,1372,1497,1649,1766,1873,2017,2142,2285,2415,2560,2648,2785,2925,3059,3183,3319,3467,3609,3746,3875,4013
62,0.2588859721451794,0.2627459673195588,66.25510003954413,66.54229813739717,1.29,0.001,147,290,426,559,675,844,925,1127,1256,1373,1497,1650,1767,1873,2017,2142,2285,2415,2561,2647,2785,2924,3059,3183,3319,3467,3609,3746,3875,4013
63,0.26297014023976517,0.2667297138443834,66.07228153105316,66.3622795602856,1.31,0.001,147,290,427,559,674,845,924,1128,1257,1373,1497,1651,1768,1873,2017,2142,2284,2414,2561,2647,2784,2924,3059,3182,3319,3467,3609,3746,3874,4013
64,0.2664820409084663,0.2701539320338109,65.91468429317362,66.20714637007663,1.32,0.001,147,291,427,559,673,845,923,1129,1257,1374,1498,1652,1769,1873,2016,2142,2284,2414,2562,2646,2784,2923,3059,3181,3319,3466,3610,3746,3874,4013
65,0.2701633686081837,0.2738576308604542,65.74907170209705,66.03894373658433,1.34,0.001,147,291,427,559,673,845,922,1129,1258,1374,1498,1653,1769,1873,2016,2142,2284,2414,2563,2646,2783,2923,3059,3180,3319,3466,3610,3746,3874,4013
66,0.2741961291248608,0.27800016766703817,65.56716945955117,65.85030520288042,1.36,0.001,148,291,428,559,672,846,921,1130,1258,1375,1499,1654,1770,1873,2016,2142,2284,2414,2564,2645,2783,2922,3059,3180,3319,3466,3611,3746,3873,4012
67,0.27783375371212415,0.2817771078898431,65.40265159714474,65.67783959054417,1.38,0.001,148,292,428,558,671,846,921,1131,1259,1375,1499,1655,1771,1873,2016,2142,2283,2413,2565,2645,2782,2922,3059,3179,3319,3465,3611,3746,3873,4012
68,0.28146085306364177,0.28541447818531807,65.23820160932358,65.51132267354629,1.4,0.001,148,292,428,558,671,846,920,1132,1259,1376,1500,1656,1771,1873,2016,2141,2283,2413,2566,2644,2782,2922,3059,3178,3319,3465,3612,3746,3873,4012
69,0.28543341614428774,0.28928494490013124,65.05761043706762,65.33365760774649,1.42,0.001,148,292,429,558,670,847,919,1133,1260,1376,1500,1657,1772,1873,2015,2141,2283,2413,2567,2644,2781,2921,3059,3178,3319,3465,3612,3746,3873,4012
70,0.2890720894157335,0.2927546012483554,64.89176309801384,65.17398589544759,1.44,0.001,148,293,429,558,669,847,918,1134,1261,1377,1500,1657,1773,1873,2015,2141,2282,2412,2568,2643,2781,2921,3060,3177,3319,3464,3612,3746,3872,4012
71,0.29262290577041905,0.2962188296626854,64.72950402564699,65.01417363496594,1.45,0.001,148,293,429,558,668,847,917,1135,1261,1377,1501,1658,1773,1873,2015,2141,2282,2412,2569,2642,2780,2921,3060,3177,3320,3464,3613,3746,3872,4011
72,0.29646505403849366,0.30008041532644114,64.55347301970863,64.83556424235853,1.47,0.001,148,293,429,558,668,848,916,1135,1262,1378,1501,1659,1774,1873,2015,2141,2282,2412,2570,2642,2780,2921,3060,3176,3320,3464,3613,3747,3872,4011
73,0.29999697588556196,0.3036439773031441,64.39123354177376,64.67030644087168,1.49,0.001,149,294,430,558,667,848,915,1136,1262,1378,1501,1660,1775,1873,2015,2141,2281,2411,2571,2641,2779,2920,3060,3176,3320,3463,3614,3747,3871,4011
74,0.3034873026262229,0.3070610241217081,64.23049998953962,64.5114376365734,1.51,0.001,149,294,430,558,666,848,914,1137,1263,1379,1502,1661,1775,1873,2015,2141,2281,2411,2571,2641,2779,2920,3061,3175,3320,3463,3614,3747,3871,4011
75,0.3071541954001956,0.31050392971094665,64.06120425518864,64.35097776913534,1.53,0.001,149,294,430,558,665,849,913,1138,1264,1379,1502,1662,1776,1874,2015,2141,2280,2411,2572,2640,2778,2920,3061,3174,3321,3463,3615,3747,3871,4011
76,0.31062402044139004,0.3137017912183667,63.90058616405154,64.20157541023623,1.55,0.001,149,295,431,558,665,849,912,1139,1264,1380,1502,1663,1777,1874,2015,2141,2280,2410,2573,2640,2777,2920,3061,3174,3321,3462,3615,3747,3870,4011
77,0.3143450381919263,0.3172625938648841,63.727897133413045,64.03480346411239,1.56,0.001,149,295,431,558,664,849,912,1140,1265,1380,1502,1664,1778,1874,2016,2141,2280,2410,2574,2639,2777,2920,3062,3173,3322,3462,3615,3747,3870,4010
78,0.31828642789086736,0.32112458658261533,63.54446992621093,63.85343554162728,1.58,0.001,149,295,431,557,663,849,911,1140,1266,1381,1503,1664,1778,1873,2016,2141,2279,2409,2575,2639,2776,2919,3062,3173,3322,3462,3616,3747,3870,4010
79,0.3222098225082618,0.3249155806075986,63.36134784228177,63.674902151966435,1.6,0.001,149,296,432,557,662,850,910,1141,1267,1381,1503,1665,1779,1873,2017,2141,2279,2409,2576,2639,2776,2919,3063,3172,3323,3461,3616,3748,3869,4010
80,0.32626554998692714,0.32869956044091586,63.17149819019453,63.49619552148873,1.62,0.001,150,296,432,557,662,850,909,1142,1267,1382,1503,1666,1780,1873,2017,2141,2279,2408,2577,2638,2775,2919,3063,3171,3323,3461,3616,3748,3869,4010
81,0.3304782174222072,0.3326307579007235,62.973689322406706,63.31000311278325,1.64,0.001,150,296,432,557,661,850,908,1143,1268,1382,1503,1667,1781,1873,2018,2141,2278,2407,2578,2638,2775,2919,3063,3171,3324,3461,3616,3748,3869,4010
82,0.3350324400053265,0.3369884539444954,62.75914244902889,63.10296645166533,1.66,0.001,150,297,432,557,660,850,907,1144,1269,1383,1503,1668,1781,1873,2018,2141,2278,2407,2579,2638,2774,2919,3064,3170,3324,3461,3616,3748,3868,4009
83,0.3397780279010215,0.3415701859594724,62.534802810115266,62.88455327833398,1.68,0.001,150,297,433,556,659,851,906,1145,1269,1384,1503,1668,1782,1873,2018,2141,2277,2406,2580,2637,2773,2919,3064,3170,3325,3460,3616,3748,3868,4009
84,0.34427382678819474,0.34574206481992253,62.32152055131618,62.685015217454485,1.69,0.001,150,297,433,556,659,851,905,1145,1270,1384,1503,1669,1783,1873,2019,2141,2277,2405,2581,2637,2773,2919,3064,3169,3326,3460,3617,3748,3868,4009
85,0.34843894531819264,0.3494636304609934,62.123274781125716,62.50647817989048,1.71,0.001,150,298,433,556,658,851,905,1146,1271,1385,1503,1670,1784,1873,2019,2141,2277,2405,2582,2637,2772,2919,3065,3168,3327,3460,3617,3749,3867,4009
86,0.3523296932255713,0.35291030195111384,61.93751576690011,62.34067387461115,1.73,0.001,150,298,434,556,657,851,904,1147,1271,1385,1503,1671,1785,1873,2018,2140,2276,2404,2583,2636,2772,2919,3065,3168,3327,3459,3617,3749,3867,4009
87,0.35624970084660146,0.35647913100406003,61.749794407552486,62.16852529302408,1.75,0.001,151,298,434,555,656,852,903,1148,1272,1386,1503,1671,1785,1873,2018,2140,2276,2403,2584,2636,2771,2919,3066,3167,3328,3459,3617,3749,3867,4009
88,0.36020937711344747,0.3601878245776984,61.559589080926294,61.98912100559964,1.77,0.001,151,299,434,555,655,852,902,1148,1273,1386,1503,1672,1786,1873,2017,2140,2275,2402,2585,2636,2770,2919,3066,3166,3329,3459,3617,3749,3866,4008
89,0.3646324359717894,0.3643516387394655,61.34643237894931,61.787084401419406,1.79,0.001,151,299,434,555,655,852,901,1149,1273,1387,1503,1673,1787,1873,2016,2140,2275,2402,2586,2636,2770,2919,3067,3166,3330,3459,3616,3749,3866,4008
90,0.3695861396304909,0.36901182017690604,61.10681605803071,61.560176034815726,1.81,0.001,151,299,435,554,654,853,900,1150,1274,1387,1503,1673,1788,1873,2016,2140,2274,2401,2587,2635,2769,2919,3067,3165,3331,3459,3616,3750,3865,4008
91,0.37509159884454024,0.3742695122388492,60.839406223346515,61.303165701291476,1.82,0.001,151,300,435,554,653,853,900,1151,1275,1388,1503,1674,1789,1873,2015,2139,2274,2400,2588,2635,2769,2919,3068,3164,3332,3458,3616,3750,3865,4008
92,0.3815584816571723,0.3804794588743312,60.523787937058266,60.998208942071614,1.84,0.001,151,300,435,554,652,853,899,1151,1275,1389,1503,1675,1789,1873,2014,2139,2274,2400,2589,2635,2768,2919,3068,3164,3333,3458,3616,3750,3865,4008
93,0.3874332707745114,0.38612703143015603,60.23563552507249,60.71954210111231,1.86,0.001,151,300,435,553,651,853,898,1152,1276,1389,1503,1675,1790,1872,2014,2139,2273,2399,2591,2635,2768,2919,3069,3163,3334,3458,3616,3750,3864,4007
94,0.39158912098720833,0.38992431568148245,60.030957183044315,60.531453681252565,1.88,0.001,152,301,435,553,650,854,897,1153,1277,1390,1503,1676,1791,1872,2013,2138,2273,2398,2592,2634,2767,2919,3070,3162,3335,3458,3616,3751,3864,4007
95,0.396084915421694,0.3941999228381394,59.80874873947164,60.31896824123818,1.9,0.001,152,301,436,552,650,854,896,1153,1277,1390,1502,1676,1792,1872,2014,2138,2272,2397,2593,2634,2766,2919,3070,3162,3336,3458,3616,3751,3864,4007
96,0.40156737142985877,0.3994911293360959,59.53665288802667,60.05496952987634,1.92,0.001,152,301,436,552,649,854,895,1154,1278,1391,1502,1677,1792,1872,2014,2138,2272,2397,2594,2634,2766,2919,3071,3161,3337,3457,3616,3751,3863,4007
97,0.4076257412192559,0.40529881615825647,59.23451719516037,59.76386026806355,1.94,0.001,152,302,436,552,648,854,895,1155,1279,1391,1502,1677,1793,1872,2015,2138,2272,2396,2595,2634,2765,2920,3071,3160,3338,3457,3616,3751,3863,4007
98,0.41351071351620006,0.4109063957196307,58.939550434905335,59.481428052822714,1.96,0.001,152,302,436,551,647,855,894,1155,1280,1391,1502,1678,1794,1872,2015,2138,2271,2395,2596,2634,2765,2920,3071,3159,3339,3457,3615,3752,3862,4007
99,0.41895208638178205,0.416035314178524,58.66549565851613,59.22192644845003,1.98,0.001,152,303,436,551,646,855,893,1156,1280,1392,1502,1678,1794,1872,2016,2138,2271,2394,2597,2633,2764,2920,3072,3158,3340,3457,3615,3752,3862,4006
100,0.42427160426363786,0.4209598672489545,58.3963361871113,58.97168944714065,1.99,0.001,152,303,436,550,645,855,892,1157,1281,1392,1502,1678,1795,1872,2018,2138,2270,2393,2598,2633,2764,2921,3072,3158,3341,3457,3615,3752,3862,4006
101,0.42996216080413185,0.42614697359821474,58.10702427014526,58.70695730437322,2.01,0.001,153,303,437,550,645,856,892,1158,1282,1393,1502,1679,1796,1872,2019,2137,2270,2392,2600,2633,2763,2921,3072,3157,3343,3456,3615,3753,3861,4006
102,0.4361270324995772,0.431714136650999,57.791962145889066,58.421492627125254,2.03,0.001,153,304,437,550,644,856,891,1158,1282,1393,1502,1679,1797,1872,2019,2137,2270,2391,2601,2633,2762,2922,3072,3156,3344,3456,3615,3753,3861,4006
103,0.4424171907106358,0.43744711593485597,57.468711765892664,58.126064758392815,2.05,0.001,153,304,437,549,643,856,890,1159,1283,1394,1501,1679,1797,1871,2020,2137,2269,2390,2602,2633,2762,2922,3072,3155,3345,3456,3615,3753,3860,4006
104,0.44841433310742085,0.442917510539516,57.15882136096755,57.84275812898923,2.07,0.001,153,304,437,549,642,857,889,1159,1284,1394,1501,1679,1798,1871,2020,2137,2269,2389,2603,2633,2761,2923,3073,3155,3346,3456,3615,3754,3860,4005
105,0.4542139643205675,0.4481456569468424,56.85752865235285,57.57069363508659,2.09,0.001,153,305,437,548,641,857,889,1160,1284,1395,1501,1679,1799,1871,2019,2137,2268,2388,2604,2633,2761,2923,3073,3154,3347,3456,3615,3754,3859,4005
106,0.46021655681770757,0.4535411912823787,56.54400379557831,57.2885697553131,2.11,0.001,153,305,437,548,641,857,888,1160,1285,1395,1500,1679,1799,1871,2019,2136,2268,2387,2606,2633,2760,2924,3073,3153,3348,3456,3615,3754,3859,4005
107,0.46655886572555216,0.4594006004472978,56.21083488958668,56.980600368541005,2.13,0.001,153,305,438,547,640,858,887,1161,1285,1396,1500,1679,1800,1871,2018,2136,2268,2386,2607,2633,2759,2925,3073,3152,3350,3456,3615,3755,3858,4005
108,0.4731277097597667,0.46553562088907396,55.86366897831497,56.656353419651886,2.15,0.001,154,306,438,547,639,858,887,1161,1286,1396,1500,1679,1801,1870,2017,2136,2267,2385,2609,2633,2759,2926,3073,3152,3351,3456,3615,3755,3858,4005
109,0.48015851914226193,0.472060549216586,55.489683549906374,56.30945208871464,2.17,0.001,154,306,438,546,638,859,886,1162,1287,1397,1500,1679,1801,1870,2017,2136,2267,2385,2610,2633,2758,2927,3073,3151,3352,3455,3616,3755,3857,4004
