epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
13,0.24057342488856764,0.22426868905742145,0.0,0.0,0.11,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
14,0.24057342488856764,0.22426868905742145,0.0,0.0,0.11,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,102,108,114,122,128,134,141,147,153,160,166,172,179,185,192
15,0.24057342488856764,0.22426868905742145,0.0,0.0,0.12,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,172,179,185,192
16,0.24057342488856764,0.22426868905742145,0.0,0.0,0.13,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,172,179,185,192
17,0.24057342488856764,0.22426868905742145,0.0,0.0,0.13,0.001,7,13,20,26,32,38,45,51,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,166,173,179,185,192
18,0.24057342488856764,0.22426868905742145,0.0,0.0,0.14,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
19,0.24057342488856764,0.22426868905742145,0.0,0.0,0.15,0.001,7,13,20,26,32,38,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
20,0.24057342488856764,0.22426868905742145,0.0,0.0,0.16,0.001,7,13,20,26,32,39,45,50,58,64,70,77,83,89,97,101,108,114,122,128,134,141,148,153,160,167,173,178,185,192
21,0.24057342488856764,0.22426868905742145,0.0,0.0,0.16,0.001,7,13,20,26,32,39,45,50,59,64,70,77,83,89,97,101,108,114,122,128,134,142,148,153,160,167,173,178,185,192
22,0.24057342488856764,0.22426868905742145,0.0,0.0,0.17,0.001,7,13,20,26,32,39,45,50,59,64,70,77,83,89,97,101,107,114,122,128,134,142,148,153,160,167,173,178,185,192
23,0.24057342488856764,0.22426868905742145,0.0,0.0,0.18,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,128,134,142,148,153,160,167,173,178,185,192
24,0.24057342488856764,0.22426868905742145,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,128,135,142,148,153,160,167,173,178,185,192
25,0.24057342488856764,0.22426868905742145,0.0,0.0,0.19,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,107,114,122,128,135,142,148,153,160,167,173,178,185,192
26,0.24057342488856764,0.22426868905742145,0.0,0.0,0.2,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,167,173,178,185,192
27,0.24057342488856764,0.22426868905742145,0.0,0.0,0.21,0.001,7,13,20,26,32,39,45,50,59,64,70,78,83,89,97,101,108,114,122,129,135,142,148,153,160,166,173,178,185,192
28,0.24057342488856764,0.22426868905742145,0.0,0.0,0.22,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,114,122,129,135,142,148,153,160,166,173,178,185,192
29,0.2665943862185279,0.2372697724810401,0.03894823583590046,0.01943054440534331,0.23,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
30,0.34827129261534756,0.3401950162513543,0.16021834198567209,0.1652429987317673,0.23,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
31,0.3593542946632936,0.3477789815817985,0.17690009477875568,0.17615922711273346,0.24,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
32,0.36152270810745696,0.3488624052004334,0.18079490227198414,0.17840480584379237,0.25,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,113,122,129,135,142,148,153,160,166,173,178,185,192
33,0.3621250451752801,0.3488624052004334,0.1827768896318066,0.17938927909962898,0.26,0.001,7,13,20,26,32,39,45,50,59,64,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
34,0.3621250451752801,0.34994582881906827,0.1847693906168214,0.18195273701656478,0.26,0.001,7,12,20,26,32,39,45,50,59,65,70,78,84,89,97,101,108,113,122,128,135,141,148,153,160,166,173,178,185,192
35,0.36224551258884474,0.34994582881906827,0.18759883610075334,0.18412205463347364,0.27,0.001,7,12,20,26,32,39,45,50,59,65,70,78,84,89,97,101,108,113,122,128,135,141,148,153,160,166,173,178,185,192
36,0.3623659800024093,0.34994582881906827,0.1900730418663502,0.18584924244874435,0.28,0.001,7,12,20,26,32,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
37,0.36224551258884474,0.35102925243770317,0.19130929959928444,0.18860179515929243,0.29,0.001,7,12,20,26,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
38,0.36224551258884474,0.35102925243770317,0.19214058040806758,0.18924431904834527,0.29,0.001,7,12,20,27,31,39,45,50,59,65,70,78,84,89,97,101,108,113,122,129,135,141,148,153,160,166,173,178,185,192
39,0.36224551258884474,0.35102925243770317,0.19273746326372176,0.1894582676057165,0.3,0.001,7,12,20,27,31,39,45,50,59,65,70,78,84,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
40,0.3621250451752801,0.35102925243770317,0.19284679400810179,0.18988582614862537,0.31,0.001,7,12,20,27,31,39,45,50,59,65,70,78,84,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
41,0.3621250451752801,0.35102925243770317,0.19307937777637274,0.19020619915692405,0.32,0.001,7,12,20,27,31,39,45,50,59,65,70,78,84,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
42,0.3621250451752801,0.35102925243770317,0.19336991906152268,0.1903129338574282,0.32,0.001,7,12,20,27,31,39,45,50,59,65,71,78,84,89,97,101,108,113,121,129,135,141,148,153,160,166,173,178,185,192
43,0.36200457776171546,0.35102925243770317,0.19352248181879816,0.1903129338574282,0.33,0.001,7,12,20,27,31,39,45,50,59,65,71,78,84,89,97,101,108,113,121,129,136,141,149,153,160,166,173,178,185,191
44,0.36200457776171546,0.35102925243770317,0.19392865794640268,0.1904196404253512,0.34,0.001,7,12,20,27,31,39,45,50,59,65,71,78,84,89,97,101,108,113,121,129,136,141,149,153,160,166,173,178,185,191
45,0.36200457776171546,0.35102925243770317,0.19417506533222106,0.19052631887181404,0.34,0.001,7,12,20,27,31,39,45,50,59,65,71,78,84,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
46,0.36200457776171546,0.35102925243770317,0.19452267822658398,0.19084618559356514,0.35,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
47,0.36200457776171546,0.35102925243770317,0.19481212662818181,0.19159155909859216,0.36,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
48,0.36200457776171546,0.35102925243770317,0.1952025521480587,0.19191058467240985,0.37,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
49,0.36200457776171546,0.35102925243770317,0.19565035182672974,0.19212312853798752,0.37,0.001,7,12,20,27,31,39,45,50,59,65,71,78,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
50,0.3618841103481508,0.35102925243770317,0.19590258552930673,0.19265399936916627,0.38,0.001,7,12,20,27,31,39,45,50,59,65,71,77,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
51,0.3617636429345862,0.35102925243770317,0.19621221612662054,0.19286615239975002,0.39,0.001,7,12,20,27,31,39,45,50,59,65,71,77,85,89,97,101,108,112,121,129,136,141,149,153,160,166,173,178,185,191
52,0.3617636429345862,0.35102925243770317,0.1966011385803227,0.19339604749080141,0.4,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
53,0.36164317552102154,0.34994582881906827,0.19673739913837762,0.19268547970926175,0.4,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
54,0.36152270810745696,0.34994582881906827,0.19695984706145708,0.19268547970926175,0.41,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
55,0.36152270810745696,0.34994582881906827,0.19740535755224364,0.1928972627295754,0.42,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
56,0.36152270810745696,0.34994582881906827,0.19764945995310568,0.19321472900289605,0.43,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
57,0.36152270810745696,0.3488624052004334,0.19786472114954023,0.1919760297617834,0.43,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
58,0.3614022406938923,0.3488624052004334,0.19784250051406793,0.19208194486519237,0.44,0.001,7,12,21,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,178,185,191
59,0.3614022406938923,0.3488624052004334,0.19794290283762261,0.19229369179426548,0.45,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,179,185,191
60,0.3614022406938923,0.3488624052004334,0.19804328003053895,0.19239952364175295,0.45,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,129,136,141,149,154,160,166,173,179,185,191
61,0.3614022406938923,0.3488624052004334,0.19814363210225105,0.19239952364175295,0.46,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,129,136,141,149,154,160,165,173,179,185,191
62,0.3614022406938923,0.3488624052004334,0.19817229950996107,0.19239952364175295,0.47,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,129,136,141,149,154,160,165,173,179,185,191
63,0.3614022406938923,0.3488624052004334,0.19824395906218828,0.19239952364175295,0.48,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,129,136,140,149,154,160,165,173,179,185,191
64,0.36224551258884474,0.3488624052004334,0.19952037701847658,0.19239952364175295,0.48,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
65,0.37055776412480423,0.352112676056338,0.2110964670000941,0.19665068566920785,0.49,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
66,0.37802674376581136,0.35969664138678226,0.2219864900543378,0.20773913005590183,0.5,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
67,0.385977593061077,0.3629469122426869,0.2335810123740858,0.2125361829934489,0.51,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
68,0.3903144199494037,0.36836403033586135,0.24011925671492318,0.2204956527533527,0.51,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
69,0.39477171425129504,0.37486457204767065,0.24674228716488367,0.23007052047522525,0.52,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
70,0.39910854113962174,0.37594799566630555,0.2530984264362689,0.2321719225020039,0.53,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
71,0.4033249006143838,0.37594799566630555,0.2590736367203518,0.23243908143553849,0.54,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
72,0.40573424888567644,0.3781148429035753,0.2625119759671828,0.23565046649960097,0.54,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
73,0.40983014094687387,0.38244853737811485,0.26812928512891243,0.24200707984491765,0.55,0.001,7,12,21,27,31,39,45,50,60,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
74,0.41488977231658836,0.38461538461538464,0.2749926969615314,0.24515609769442215,0.56,0.001,7,12,21,27,31,39,45,50,60,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
75,0.41766052282857485,0.38894907908992415,0.2789006031625556,0.25091733746219125,0.57,0.001,7,12,21,27,31,39,45,50,60,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
76,0.41970846885917357,0.39111592632719394,0.2817602561196584,0.2536874938853495,0.57,0.001,7,12,21,27,31,39,45,50,60,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
77,0.42199734971690156,0.39219934994582883,0.284908245608989,0.25512904979875084,0.58,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,89,97,101,108,111,121,130,137,140,149,154,160,165,173,179,185,191
78,0.4241657631610649,0.39219934994582883,0.2879445265889653,0.2554835518606333,0.59,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,121,130,137,140,149,154,160,165,173,179,185,191
79,0.42633417660522827,0.39436619718309857,0.2909504262491698,0.2584342172020231,0.6,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,121,130,137,140,149,154,160,165,173,179,185,191
80,0.42838212263582703,0.39436619718309857,0.2936703461942406,0.2586739502752905,0.6,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,121,130,137,140,149,154,160,165,173,179,185,191
81,0.43067100349355497,0.39653304442036835,0.29669696536070145,0.26160742369556067,0.61,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,121,130,137,140,149,154,160,165,173,179,185,191
82,0.43247801469702446,0.39978331527627303,0.299118467782283,0.26586382052541047,0.62,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,121,130,137,140,149,154,160,165,173,179,185,191
83,0.43573063486326946,0.4008667388949079,0.3033412378531838,0.2672752381553939,0.63,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,121,130,137,140,149,154,160,165,173,179,185,191
84,0.43826045054812673,0.40303358613217766,0.30665469616881724,0.27009707678883066,0.63,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,121,130,137,140,149,154,160,165,173,178,185,191
85,0.44115166847367787,0.40411700975081255,0.31043272544159406,0.2717541307672223,0.64,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,89,97,101,108,111,122,130,137,140,149,154,160,165,173,178,185,191
86,0.4422358751957595,0.40520043336944744,0.31198719983845846,0.27318873423676693,0.65,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,89,98,101,108,111,122,131,137,140,149,154,160,165,173,178,185,191
87,0.44392241898566437,0.40520043336944744,0.3143077160007457,0.2734232173864417,0.66,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,154,160,165,173,178,185,191
88,0.44536802794843994,0.40736728060671723,0.316182214523532,0.27635858075520103,0.66,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,191
89,0.44693410432478015,0.4084507042253521,0.3183333142838163,0.27796920511251877,0.67,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,191
90,0.44741597397903865,0.409534127843987,0.3190471918821932,0.27940104200240945,0.68,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,191
91,0.4483797132875557,0.4106175514626219,0.3203761308766091,0.281064131384144,0.69,0.001,7,12,21,28,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,191
92,0.4493434525960728,0.41170097508125675,0.32173179849903155,0.28249460284374306,0.69,0.001,7,12,22,28,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
93,0.4501867244910252,0.41278439869989164,0.32286491871692136,0.2838457078642035,0.7,0.001,7,12,22,28,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,178,185,192
94,0.45102999638597757,0.42036836403033584,0.32402493939569876,0.29344591152853383,0.71,0.001,7,12,22,28,30,39,45,50,60,65,72,76,85,89,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
95,0.45175280086736536,0.42036836403033584,0.3251017684018398,0.2937803819382371,0.72,0.001,7,12,22,28,30,39,45,50,60,65,72,76,85,88,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
96,0.45331887724370556,0.42036836403033584,0.327184704695219,0.2937803819382371,0.72,0.001,7,12,22,28,30,39,45,50,60,65,72,76,85,88,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
97,0.4539212143115287,0.42145178764897073,0.32805727697577114,0.2952606729941577,0.73,0.001,7,12,22,28,30,39,45,50,60,65,72,76,85,88,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
98,0.4545235513793519,0.4236186348862405,0.32893270744543324,0.29823227523284546,0.74,0.001,7,12,22,28,30,39,45,50,60,65,72,76,85,88,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
99,0.4552463558607397,0.4247020585048754,0.3299487019804229,0.2996574828634261,0.75,0.001,7,12,22,28,30,39,45,50,60,65,72,76,84,88,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
100,0.4559691603421275,0.4268689057421452,0.3310762216044588,0.30237705046856633,0.75,0.001,7,12,22,28,30,39,45,50,60,65,72,76,84,88,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
101,0.4562100951692567,0.4268689057421452,0.33144739790261535,0.30237705046856633,0.76,0.001,7,12,22,28,30,39,45,50,60,65,72,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,173,178,185,192
102,0.45681243223707985,0.4279523293607801,0.3322494303572996,0.30394841142318485,0.77,0.001,7,12,22,28,30,39,45,50,60,65,72,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,173,178,185,192
103,0.4570533670642091,0.4279523293607801,0.3326850609084451,0.30394841142318485,0.78,0.001,7,12,22,28,30,39,45,50,60,65,72,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,173,178,185,192
104,0.45741476930490305,0.4279523293607801,0.333236436538205,0.30394841142318485,0.78,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,173,178,185,192
105,0.4582580411998554,0.4301191765980498,0.334404757704045,0.30666122085251746,0.79,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
106,0.458739910854114,0.4301191765980498,0.33512681650269305,0.3066849837773614,0.8,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
107,0.45946271533550176,0.4312026002166847,0.3361140967424403,0.3080801446167115,0.8,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
108,0.46042645464401877,0.4301191765980498,0.33744345107970986,0.30681466103739796,0.81,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
109,0.4612697265389712,0.4322860238353196,0.3385834027660245,0.30960806341330416,0.82,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
110,0.4623539332610529,0.4333694474539545,0.3399874401626187,0.3111350533706262,0.83,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
111,0.4631972051560053,0.4344528710725894,0.3411717717471032,0.31252871562329676,0.83,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
112,0.4644018792916516,0.4344528710725894,0.3428374765967762,0.31252871562329676,0.84,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
113,0.46608842308155646,0.4355362946912243,0.34519210345436047,0.31399840797496126,0.85,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
114,0.4664498253222503,0.437703141928494,0.34573914222636193,0.31695141461411447,0.86,0.001,7,12,22,28,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
115,0.4669316949765089,0.4387865655471289,0.34648989169095756,0.31831901621814296,0.86,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,131,138,140,149,153,160,165,174,178,185,192
116,0.4678954342850259,0.4387865655471289,0.3478826404502525,0.3183948176142948,0.87,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
117,0.46958197807493074,0.4420368364030336,0.3502565602228547,0.3226706450477562,0.88,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
118,0.4705457173834478,0.4431202600216685,0.35186932931775283,0.3242862534806048,0.89,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
119,0.4715094566919648,0.4452871072589382,0.3534513343436586,0.3272891622004427,0.89,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
120,0.4717503915190941,0.4463705308775731,0.3540367974100911,0.3288266173731268,0.9,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
121,0.4729550656547404,0.4463705308775731,0.3557131974490292,0.3290261730053007,0.91,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
122,0.4735574027225635,0.4463705308775731,0.35672776363558756,0.32924945816955176,0.92,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
123,0.4742802072039513,0.4452871072589382,0.3579881766391334,0.3280113757554213,0.92,0.001,7,12,22,28,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
124,0.4756053487531623,0.4463705308775731,0.359996822500522,0.3295469406553668,0.93,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
125,0.4757258161667269,0.447453954496208,0.3603511185858298,0.3310814843445812,0.94,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
126,0.47644862064811466,0.4507042253521127,0.3614306713009898,0.33541105695490636,0.95,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
127,0.4768100228888086,0.4528710725893825,0.3621702808278925,0.33832589488507314,0.95,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
128,0.4772918925430671,0.4528710725893825,0.3630579079613838,0.3386188205914069,0.96,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
129,0.477653294783761,0.4550379198266522,0.36374995271407096,0.3415296593823042,0.97,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
130,0.47801469702445487,0.4561213434452871,0.3644158892100382,0.3430567725214304,0.98,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,99,108,110,123,132,138,140,149,153,160,165,174,178,185,192
