epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
27,0.14670049151839193,0.1678710577370054,70.79759055310427,63.70297553330516,0.59,0.001,208,408,594,811,1001,1209,1403,1587,1789,1991,2173,2366,2559,2748,2971,3152,3348,3559,3761,3956
28,0.15498422944600565,0.17775125423811,70.45310594089341,63.32366248464116,0.61,0.001,208,408,594,811,1002,1209,1403,1587,1789,1990,2173,2365,2559,2747,2971,3151,3348,3559,3761,3956
29,0.16318812710176767,0.18702396454828318,70.11026819968136,62.96559196485311,0.63,0.001,208,409,594,812,1003,1210,1404,1587,1789,1990,2173,2365,2559,2746,2971,3151,3347,3559,3761,3955
30,0.1718781258349178,0.19635391405047298,69.7452850388917,62.60324480221153,0.65,0.001,208,409,594,812,1003,1211,1404,1587,1789,1990,2173,2364,2559,2745,2971,3150,3346,3558,3760,3955
31,0.18069220894492344,0.20528632821350512,69.37312779005283,62.25435908118704,0.66,0.001,208,410,593,813,1004,1212,1405,1587,1790,1989,2172,2363,2559,2744,2972,3149,3346,3558,3760,3955
32,0.188616565377416,0.21261080431284973,69.0368235640408,61.966811618700376,0.68,0.001,209,410,593,813,1005,1213,1405,1587,1790,1989,2172,2363,2559,2743,2972,3149,3345,3558,3760,3955
33,0.19490361541746504,0.21788939430376886,68.76883974819191,61.75875088233954,0.7,0.001,209,410,592,813,1005,1214,1406,1587,1790,1988,2172,2362,2559,2742,2972,3148,3344,3557,3760,3955
34,0.20026435343623883,0.22239869769709708,68.53950731147694,61.58046018155333,0.72,0.001,209,411,592,814,1006,1215,1406,1588,1790,1988,2172,2362,2560,2741,2972,3148,3344,3557,3760,3955
35,0.20617413918163696,0.22818371216994604,68.28579075290847,61.35096509402888,0.73,0.001,209,411,592,814,1007,1216,1406,1588,1790,1987,2172,2361,2560,2740,2972,3147,3343,3556,3760,3954
36,0.21291028283423208,0.23559819550131955,67.99544734300231,61.055566712319525,0.75,0.001,209,412,591,814,1007,1217,1407,1588,1791,1987,2172,2360,2561,2739,2973,3147,3342,3556,3760,3954
37,0.21933219628174017,0.24299261742657996,67.71749176842162,60.75953982452056,0.77,0.001,210,412,591,815,1008,1217,1407,1589,1791,1986,2172,2360,2561,2738,2973,3146,3342,3555,3759,3954
38,0.2248587513495065,0.2492454203626293,67.4773725094661,60.50808636558423,0.79,0.001,210,412,590,815,1009,1218,1407,1589,1791,1986,2172,2359,2562,2737,2973,3146,3341,3555,3759,3954
39,0.23039806585578326,0.25506309961718465,67.23583653710088,60.273187884285456,0.8,0.001,210,413,590,815,1009,1219,1408,1590,1792,1985,2172,2358,2563,2736,2973,3145,3340,3555,3759,3953
40,0.2367075121381097,0.2611904799080882,66.95966092660753,60.02479142768844,0.82,0.001,210,413,590,815,1010,1220,1408,1590,1792,1985,2172,2358,2564,2735,2973,3145,3340,3554,3759,3953
41,0.24326685293348982,0.2671332586202796,66.67132755516985,59.78289374700446,0.84,0.001,211,414,589,816,1011,1221,1408,1591,1792,1984,2172,2357,2565,2734,2973,3144,3339,3554,3759,3953
42,0.24929304326536716,0.27232452057487566,66.40533455251355,59.57077919899152,0.86,0.001,211,414,589,816,1011,1222,1408,1591,1792,1983,2172,2357,2566,2733,2973,3144,3338,3553,3759,3953
43,0.25498743121558753,0.27747038028468907,66.15299870966734,59.359773952331345,0.88,0.001,211,415,588,816,1012,1223,1409,1592,1793,1983,2172,2356,2567,2732,2973,3143,3338,3553,3759,3953
44,0.26109354615760383,0.28384883119054005,65.8813445711303,59.09718103802097,0.89,0.001,211,415,587,816,1013,1224,1409,1592,1793,1982,2172,2355,2568,2730,2973,3142,3337,3552,3759,3952
45,0.26751503573805613,0.29129646342184967,65.5944460122673,58.78908689783547,0.91,0.001,211,415,587,816,1014,1225,1409,1593,1793,1981,2172,2355,2569,2729,2973,3142,3336,3552,3758,3952
46,0.2734027314437957,0.2984378382644596,65.3302943762023,58.49213689142328,0.93,0.001,212,416,586,816,1014,1225,1409,1593,1793,1981,2172,2354,2570,2728,2973,3141,3336,3551,3758,3952
47,0.2786470335092638,0.30458634296993536,65.09410255545428,58.23525958544681,0.95,0.001,212,416,586,816,1015,1226,1409,1594,1794,1980,2172,2354,2572,2727,2973,3141,3335,3551,3758,3952
48,0.2838520804129522,0.31019206964590684,64.85883107757955,58.00006945375691,0.96,0.001,212,417,585,816,1016,1227,1410,1595,1794,1980,2172,2353,2573,2726,2973,3140,3334,3550,3758,3951
49,0.28909142886000716,0.31525595757680214,64.6211389683167,57.78678482144512,0.98,0.001,212,417,585,816,1016,1228,1410,1595,1794,1979,2172,2353,2574,2725,2973,3140,3334,3550,3758,3951
50,0.29398265208096985,0.31960938780160464,64.39845219049329,57.602797461500295,1.0,0.001,212,417,584,816,1017,1229,1410,1596,1794,1979,2172,2352,2575,2724,2973,3139,3333,3549,3758,3951
51,0.29865067450848404,0.32387651349629554,64.18520641593553,57.42188137755067,1.02,0.001,213,418,583,816,1018,1230,1410,1597,1795,1979,2171,2351,2577,2723,2973,3138,3333,3549,3758,3951
52,0.30358292847766066,0.328915530820156,63.95911436649882,57.20750589274759,1.03,0.001,213,418,583,816,1019,1231,1410,1597,1795,1978,2171,2351,2578,2722,2973,3138,3332,3548,3758,3950
53,0.3087251404518524,0.3345618351932328,63.7225469381227,56.96633291635947,1.05,0.001,213,418,582,816,1019,1232,1410,1598,1795,1978,2171,2350,2579,2721,2973,3137,3331,3547,3757,3950
54,0.3136754725508625,0.34002888686172883,63.49397117049775,56.731840345474204,1.07,0.001,213,419,581,816,1020,1233,1411,1599,1796,1978,2171,2350,2580,2719,2973,3137,3331,3547,3757,3950
55,0.31850220498972015,0.34499658512210374,63.27031155462055,56.5179231285583,1.09,0.001,214,419,581,816,1021,1234,1411,1599,1796,1978,2171,2349,2582,2718,2973,3136,3330,3546,3757,3949
56,0.32350425717798004,0.3495556514943209,63.03768326738182,56.32088632406387,1.1,0.001,214,420,580,816,1022,1235,1411,1600,1796,1978,2171,2349,2583,2717,2973,3135,3330,3545,3757,3949
57,0.32854179840278985,0.3536646793825945,62.80254118813585,56.14270800477454,1.12,0.001,214,420,579,816,1022,1235,1411,1600,1796,1978,2171,2348,2584,2716,2973,3135,3329,3544,3757,3949
58,0.3334111022017088,0.35758400994957495,62.57441078240869,55.97222647634048,1.14,0.001,214,420,579,815,1023,1236,1411,1601,1797,1977,2171,2348,2585,2715,2972,3134,3329,3544,3757,3949
59,0.3383637719108904,0.3620431125200133,62.34151977527196,55.777634686763115,1.16,0.001,214,421,578,815,1024,1237,1411,1602,1797,1977,2171,2347,2586,2714,2972,3133,3328,3543,3757,3949
60,0.3434862316177505,0.36724911048821196,62.09972212724667,55.54958238830986,1.18,0.001,215,421,577,815,1025,1238,1411,1602,1797,1977,2171,2347,2587,2713,2972,3133,3328,3542,3757,3948
61,0.3485553296661962,0.37264652596430425,61.85951510782314,55.31215571926753,1.19,0.001,215,421,577,814,1026,1239,1412,1603,1797,1978,2171,2346,2588,2712,2972,3132,3328,3541,3757,3948
62,0.35366366078259737,0.3778785252331224,61.61649955635362,55.0810260760795,1.21,0.001,215,422,576,814,1026,1240,1412,1603,1797,1978,2171,2346,2589,2711,2972,3131,3327,3541,3757,3948
63,0.3589679444872561,0.382978295336838,61.363144858090514,54.854799901791864,1.23,0.001,215,422,575,814,1027,1241,1412,1604,1798,1978,2171,2345,2590,2710,2972,3131,3327,3540,3757,3948
64,0.3643203627014454,0.3879764120958573,61.106424516473716,54.632175140176095,1.25,0.001,216,422,574,813,1028,1242,1412,1604,1798,1978,2171,2345,2591,2709,2972,3130,3326,3539,3756,3947
65,0.3696902785109034,0.393244938902355,60.84777850043089,54.396520525788226,1.26,0.001,216,423,574,813,1029,1243,1412,1605,1798,1978,2171,2344,2591,2708,2972,3129,3326,3538,3756,3947
66,0.3752014881003273,0.39917548628976507,60.5811797978805,54.13002692086089,1.28,0.001,216,423,573,813,1030,1244,1412,1605,1799,1978,2171,2344,2592,2708,2972,3128,3326,3537,3756,3947
67,0.3807340234695811,0.4053933100591689,60.31236237030929,53.849206684470985,1.3,0.001,216,423,572,812,1031,1245,1412,1606,1799,1978,2171,2343,2593,2707,2972,3128,3325,3537,3756,3946
68,0.3862200531908311,0.4113814406239882,60.04461638674403,53.57737085718886,1.32,0.001,216,423,571,812,1032,1246,1412,1606,1799,1978,2171,2343,2594,2706,2972,3127,3325,3536,3756,3946
69,0.3917724594581802,0.41697684076119335,59.77241178785996,53.32210905856149,1.33,0.001,217,424,571,811,1032,1247,1413,1607,1799,1978,2171,2342,2594,2705,2972,3126,3325,3535,3756,3946
70,0.39735699328368634,0.42224087819722067,59.49737594331892,53.080843321620044,1.35,0.001,217,424,570,811,1033,1247,1413,1607,1800,1978,2171,2342,2595,2704,2972,3125,3324,3534,3756,3946
71,0.4029779655359387,0.4275540002943159,59.21925090487362,52.836214165511045,1.37,0.001,217,424,569,810,1034,1248,1413,1607,1800,1979,2171,2342,2596,2703,2972,3124,3324,3533,3756,3945
72,0.40873693814500067,0.43327891071848,58.93293907988766,52.57134753866644,1.39,0.001,217,424,568,810,1035,1249,1413,1608,1800,1979,2171,2341,2596,2702,2972,3124,3324,3532,3756,3945
73,0.41456193232377825,0.43916919040275704,58.64192394644488,52.297430531856676,1.4,0.001,218,424,568,809,1036,1250,1413,1608,1800,1979,2171,2341,2597,2701,2972,3123,3324,3531,3756,3945
74,0.4204288257311075,0.4448047541163376,58.347348576756254,52.034008935863284,1.42,0.001,218,424,567,809,1037,1251,1413,1608,1800,1980,2171,2340,2598,2700,2973,3122,3323,3531,3756,3945
75,0.4263749849076107,0.4501048246310593,58.04726825236912,51.785045312027584,1.43,0.001,218,425,566,808,1038,1252,1413,1609,1801,1980,2171,2340,2598,2699,2973,3121,3323,3530,3756,3944
76,0.43231533867466976,0.45529013853900313,57.74592239054092,51.54031009271408,1.45,0.001,218,425,565,807,1039,1253,1414,1609,1801,1981,2171,2339,2599,2698,2973,3120,3323,3529,3756,3944
77,0.4382868739194512,0.4607414310927692,57.44139974179664,51.281764165612515,1.46,0.001,218,425,565,807,1040,1254,1414,1609,1801,1981,2171,2339,2599,2697,2973,3119,3323,3528,3756,3944
78,0.4443380630886682,0.4666471767375103,57.131162482155915,51.000179514849506,1.48,0.001,219,425,564,806,1041,1255,1414,1609,1801,1982,2171,2338,2600,2696,2973,3118,3323,3527,3756,3944
79,0.4504170299152236,0.4725757814191369,56.81779403276759,50.71593876990251,1.5,0.001,219,425,563,805,1042,1256,1414,1610,1802,1983,2171,2338,2600,2695,2973,3117,3323,3526,3756,3943
80,0.45656821173228423,0.47824983865272475,56.49893268488574,50.44239830613727,1.51,0.001,219,425,562,805,1043,1256,1414,1610,1802,1984,2171,2337,2600,2695,2973,3116,3323,3525,3756,3943
81,0.46278029976250734,0.48383195795457423,56.17508031536315,50.17183363825763,1.53,0.001,219,425,562,804,1044,1257,1414,1610,1802,1985,2171,2337,2601,2694,2973,3115,3323,3524,3756,3943
82,0.4690593303642526,0.4896911659360902,55.845826591216735,49.88625979180665,1.54,0.001,220,425,561,803,1045,1258,1414,1610,1802,1986,2172,2336,2601,2693,2973,3114,3324,3523,3756,3943
83,0.47542771486801017,0.49593082662077914,55.50989451144611,49.58034091329067,1.56,0.001,220,425,560,802,1046,1259,1415,1610,1803,1987,2172,2336,2601,2692,2973,3113,3324,3523,3756,3942
84,0.481842513913889,0.5021998320404326,55.16944557098046,49.27106346845479,1.58,0.001,220,425,559,802,1047,1260,1415,1610,1803,1988,2172,2335,2602,2691,2974,3112,3324,3522,3756,3942
85,0.4883526171331233,0.5083479062383081,54.821779342104314,48.96585824263167,1.59,0.001,220,425,559,801,1048,1261,1415,1610,1803,1990,2172,2335,2602,2690,2974,3111,3324,3521,3757,3942
86,0.49494104465526656,0.5145704062115932,54.46766753442472,48.655008112763944,1.61,0.001,220,425,558,800,1049,1262,1415,1610,1803,1991,2172,2334,2602,2690,2974,3110,3325,3520,3757,3941
87,0.5017019835009022,0.5210303837394779,54.10187556317364,48.330178484501275,1.62,0.001,221,425,557,799,1050,1263,1415,1609,1804,1992,2172,2334,2602,2689,2974,3109,3325,3519,3757,3941
88,0.5084800427439218,0.5276581708005323,53.73265526835148,47.99462860570962,1.64,0.001,221,425,556,799,1051,1264,1415,1609,1804,1994,2172,2333,2602,2688,2974,3108,3325,3518,3757,3941
89,0.5151276105303529,0.5336126915552446,53.36806755697292,47.6911501306191,1.66,0.001,221,425,556,798,1052,1265,1415,1609,1804,1995,2172,2333,2601,2687,2975,3107,3326,3517,3757,3940
90,0.5217498353893213,0.5388465611213114,53.00237225675611,47.422793957323414,1.67,0.001,221,425,555,797,1053,1266,1415,1609,1805,1997,2172,2332,2601,2687,2975,3106,3326,3516,3757,3940
91,0.5283713127047582,0.5447845156956359,52.6341779593177,47.116489927061366,1.69,0.001,221,425,554,796,1054,1267,1415,1608,1805,1998,2172,2331,2601,2686,2975,3105,3327,3515,3757,3940
92,0.5350667062341872,0.5516372475625357,52.25923447478565,46.760503394792224,1.7,0.001,222,425,553,796,1054,1268,1415,1608,1805,2000,2172,2331,2600,2685,2976,3104,3327,3514,3757,3939
93,0.5417841690277276,0.557918244930267,51.88033669838217,46.431821658211945,1.72,0.001,222,425,553,795,1055,1269,1415,1607,1806,2001,2171,2330,2600,2685,2976,3103,3328,3513,3757,3939
94,0.5484981787704075,0.5635824306517795,51.49884565226317,46.133407198749424,1.74,0.001,222,425,552,794,1056,1270,1416,1606,1806,2003,2171,2329,2599,2684,2976,3102,3328,3512,3758,3939
95,0.5552268311182473,0.5699333291381994,51.11366679855545,45.79650183232476,1.75,0.001,222,425,551,793,1057,1271,1416,1606,1806,2004,2171,2329,2599,2683,2977,3101,3329,3511,3758,3938
96,0.5618886400320964,0.576405387458564,50.72943029106724,45.4506031227172,1.77,0.001,223,425,551,792,1058,1271,1416,1605,1806,2006,2171,2328,2598,2683,2977,3100,3330,3510,3758,3938
97,0.5685987642522456,0.5819173963168647,50.33944590927799,45.15392105802178,1.78,0.001,223,424,550,792,1059,1272,1416,1604,1807,2008,2171,2327,2598,2682,2978,3099,3330,3509,3758,3938
98,0.5752237136022378,0.587273233015209,49.95142171400129,44.8637667651678,1.8,0.001,223,424,549,791,1060,1273,1416,1603,1807,2010,2170,2327,2597,2682,2979,3098,3331,3508,3758,3937
99,0.5818672793103817,0.5934291193795762,49.55925864243229,44.527934361213774,1.81,0.001,223,424,548,790,1061,1274,1416,1602,1807,2011,2170,2326,2596,2681,2979,3097,3332,3507,3758,3937
100,0.5884646102686504,0.5991002775774821,49.16673342597869,44.21629023635548,1.83,0.001,223,424,548,789,1062,1275,1416,1601,1808,2013,2170,2325,2595,2680,2980,3095,3333,3506,3759,3937
101,0.5949974214737732,0.6042851447218587,48.77492601945312,43.92943393689048,1.85,0.001,224,424,547,788,1063,1276,1416,1600,1808,2015,2170,2325,2594,2680,2981,3094,3334,3505,3759,3937
102,0.6014835094813982,0.6103040413794106,48.382786639142125,43.59406501902309,1.86,0.001,224,424,546,788,1064,1277,1416,1599,1808,2017,2169,2324,2594,2679,2981,3093,3335,3504,3759,3936
103,0.6078440866277679,0.6160716579311964,47.995124569292194,43.270260337644146,1.88,0.001,224,424,546,787,1064,1278,1416,1598,1808,2018,2169,2323,2593,2679,2982,3092,3336,3503,3759,3936
104,0.6141241151341867,0.6209881086919377,47.609272439994555,42.992314561187854,1.89,0.001,224,423,545,786,1065,1278,1416,1597,1809,2020,2169,2322,2592,2678,2983,3091,3337,3502,3759,3936
105,0.620369762210143,0.6266017621680733,47.2224079283011,42.672741775341784,1.91,0.001,225,423,544,785,1066,1279,1415,1595,1809,2021,2168,2321,2591,2678,2984,3090,3338,3501,3760,3935
106,0.6265104139271686,0.6317848249681075,46.83893404196449,42.375543011362254,1.92,0.001,225,423,544,785,1067,1280,1415,1594,1809,2022,2168,2321,2590,2678,2985,3089,3339,3500,3760,3935
107,0.6325533122439582,0.6363014773154163,46.458469672352265,42.11484339493248,1.94,0.001,225,423,543,784,1068,1280,1415,1593,1809,2023,2168,2320,2589,2677,2986,3088,3340,3499,3760,3935
108,0.6385029027617697,0.6415057086026219,46.080816511761434,41.812443070308774,1.96,0.001,225,423,542,783,1068,1281,1415,1591,1810,2024,2167,2319,2588,2677,2987,3086,3341,3498,3760,3934
109,0.6443488934478241,0.6461638317300339,45.70669323677469,41.53990809864353,1.97,0.001,225,422,542,782,1069,1281,1415,1590,1810,2024,2167,2318,2587,2676,2988,3085,3342,3497,3761,3934
110,0.6501047955833439,0.6508275985472206,45.33532560870027,41.26523895834195,1.99,0.001,226,422,541,782,1070,1282,1415,1588,1810,2025,2166,2317,2586,2676,2989,3084,3343,3496,3761,3934
111,0.6557653383873875,0.6558899618682095,44.96711444862721,40.965013416557674,2.0,0.001,226,422,540,781,1070,1282,1415,1587,1811,2024,2166,2316,2585,2675,2990,3083,3344,3495,3761,3933
112,0.6613149439610229,0.6600806658794134,44.60317382467726,40.714804586292686,2.02,0.001,226,422,540,780,1071,1283,1415,1585,1811,2024,2165,2315,2584,2675,2991,3082,3345,3494,3761,3933
113,0.6667372598554737,0.6647936033081637,44.24468651890586,40.431567740094806,2.03,0.001,226,422,539,780,1072,1283,1414,1583,1811,2024,2165,2315,2582,2674,2992,3081,3346,3493,3761,3933
114,0.6720242367729992,0.6688979305798242,43.89232569462243,40.18327762616248,2.05,0.001,227,422,538,779,1072,1284,1414,1582,1812,2023,2164,2314,2581,2674,2994,3080,3348,3492,3762,3932
115,0.6771783459166976,0.6729869307556138,43.54608168904235,39.93438374236934,2.07,0.001,227,421,538,778,1073,1284,1414,1580,1812,2022,2164,2313,2580,2673,2995,3078,3349,3491,3762,3932
116,0.6822067118603483,0.6771824921911956,43.20560571539734,39.67737629245569,2.08,0.001,227,421,537,778,1073,1284,1414,1579,1812,2021,2163,2312,2579,2672,2996,3077,3350,3490,3762,3932
117,0.6870885145139741,0.6807484561474337,42.87246741107937,39.45762505276626,2.1,0.001,227,421,537,777,1074,1284,1414,1577,1813,2021,2162,2311,2578,2672,2997,3076,3351,3489,3762,3931
118,0.691814633245466,0.6850562974623571,42.54747032956616,39.19050744789403,2.11,0.001,227,421,536,777,1074,1284,1413,1575,1813,2020,2162,2309,2577,2671,2998,3075,3352,3488,3763,3931
119,0.6963788424378365,0.6878254892933238,42.23123167409326,39.0178322738663,2.13,0.001,228,421,536,776,1075,1284,1413,1574,1813,2019,2161,2308,2576,2670,3000,3074,3353,3487,3763,3930
120,0.7007239376494836,0.692484976803307,41.92796032985476,38.72554671983341,2.14,0.001,228,421,535,776,1075,1284,1413,1572,1814,2019,2161,2307,2575,2670,3001,3073,3355,3486,3763,3930
121,0.7047667987858752,0.6936564580795705,41.64379678351717,38.65171507352552,2.16,0.001,228,421,535,775,1075,1284,1412,1570,1814,2019,2160,2306,2574,2669,3002,3072,3356,3485,3763,3930
122,0.7086763640938878,0.6992480411538096,41.36714987604521,38.29734355588518,2.18,0.001,228,421,534,775,1076,1284,1412,1568,1815,2019,2159,2305,2572,2668,3003,3071,3357,3484,3764,3929
123,0.7127836961122566,0.7002603002127432,41.07449792611971,38.23283928771181,2.19,0.001,228,421,534,774,1076,1284,1412,1567,1815,2019,2159,2304,2571,2667,3004,3070,3358,3483,3764,3929
124,0.7169040096926649,0.7053824976498031,40.77881338506247,37.90475574136443,2.21,0.001,229,421,533,774,1076,1283,1411,1566,1815,2019,2158,2303,2570,2666,3005,3069,3359,3482,3764,3929
125,0.7205168116178582,0.7084568398605071,40.51777466096284,37.70646774707142,2.22,0.001,229,421,533,773,1076,1283,1411,1564,1816,2019,2157,2302,2569,2665,3006,3068,3360,3481,3764,3928
126,0.7237493731413411,0.7096255982817835,40.282772772322446,37.630811882414754,2.24,0.001,229,421,532,773,1077,1283,1411,1563,1816,2020,2156,2301,2568,2664,3007,3067,3361,3480,3764,3928
127,0.7270526758546141,0.7142289299190537,40.04120802178363,37.331337830028104,2.25,0.001,229,421,532,772,1077,1282,1410,1561,1816,2020,2156,2300,2567,2663,3008,3066,3362,3480,3765,3928
128,0.7304814732069628,0.7153946608572535,39.788908335898086,37.2551167705315,2.27,0.001,230,421,531,772,1077,1282,1410,1560,1817,2021,2155,2299,2566,2662,3009,3065,3364,3479,3765,3928
129,0.7336717172330576,0.7184819378896483,39.55272236748929,37.0525041194713,2.29,0.001,230,421,531,772,1077,1282,1410,1559,1817,2021,2154,2298,2565,2660,3009,3064,3365,3478,3765,3927
130,0.7365072039136338,0.7215763063325316,39.34160910577057,36.848305353460624,2.3,0.001,230,421,530,771,1077,1281,1409,1557,1818,2022,2154,2297,2564,2659,3010,3063,3366,3477,3765,3927
131,0.7392720443122778,0.722484770926002,39.134656792984494,36.78813922312462,2.32,0.001,230,421,530,771,1077,1281,1409,1556,1818,2022,2153,2296,2563,2658,3010,3062,3367,3476,3765,3927
132,0.7421396986617106,0.7266081114076602,38.91884836184776,36.51381641327704,2.33,0.001,230,421,530,771,1077,1281,1409,1555,1819,2022,2152,2295,2562,2657,3011,3062,3368,3476,3765,3926
133,0.7449256785876088,0.7283551797005177,38.70803391608049,36.396962670002594,2.35,0.001,231,421,529,771,1077,1280,1408,1553,1819,2022,2151,2294,2561,2656,3011,3061,3369,3475,3766,3926
134,0.7474466914073951,0.7303530816280805,38.516274715615346,36.26286813627336,2.36,0.001,231,422,529,770,1077,1280,1408,1552,1820,2023,2151,2293,2560,2655,3012,3060,3370,3474,3766,3926
135,0.7498138354775392,0.733317654593056,38.33534761748125,36.06297389203364,2.38,0.001,231,422,529,770,1077,1279,1408,1551,1820,2023,2150,2293,2559,2654,3012,3059,3371,3473,3766,3925
136,0.7521822868291125,0.734009352064668,38.15345857674226,36.01617576856526,2.4,0.001,231,422,528,770,1077,1279,1407,1549,1821,2022,2149,2292,2558,2653,3012,3058,3372,3473,3766,3925
137,0.754574490949343,0.7373659435361226,37.96886252555342,35.78820722482739,2.41,0.001,231,422,528,770,1076,1278,1407,1548,1821,2022,2149,2291,2557,2652,3012,3058,3373,3472,3766,3925
138,0.7568772797566798,0.7388660883987266,37.79031503118557,35.685851264454236,2.43,0.001,232,422,528,770,1076,1278,1406,1547,1822,2022,2148,2290,2556,2651,3012,3057,3374,3471,3766,3924
