epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.06955581251303444,0.07227600083571395,73.97215283153012,73.81847655207163,0.14,0.001,382,760,1136,1516,1893,2269,2649,3024,3402,3780
1,0.09429388835042618,0.09720717411562296,72.9821655226467,72.8198360038321,0.15,0.001,383,760,1136,1515,1894,2270,2649,3023,3402,3780
2,0.11550962231011741,0.11795725488047959,72.12231567253474,71.97811896246664,0.17,0.001,383,761,1136,1515,1895,2270,2650,3023,3402,3779
3,0.11892854149167265,0.12076726778655011,71.9827894198068,71.863372021366,0.18,0.001,383,761,1137,1514,1896,2269,2651,3022,3402,3779
4,0.1284395993002192,0.1303688844389529,71.59321120486914,71.4699011986427,0.19,0.001,384,760,1136,1514,1897,2268,2652,3021,3401,3779
5,0.14351395281595702,0.14609984678731014,70.9713781988028,70.82053614484819,0.21,0.001,384,760,1136,1515,1897,2268,2653,3020,3401,3778
6,0.15172042119401885,0.15513748413954465,70.63055149641336,70.44475409075008,0.22,0.001,384,759,1136,1515,1898,2267,2654,3019,3401,3778
7,0.15615340990696158,0.16002696001058536,70.44575567191752,70.24061950827492,0.24,0.001,385,759,1136,1515,1899,2266,2654,3018,3401,3778
8,0.16553820944847875,0.16938266498119292,70.05293757223889,69.84835345567389,0.25,0.001,385,758,1136,1515,1899,2265,2655,3018,3401,3778
9,0.17673374885761395,0.18028442539751532,69.58141097955868,69.38846293918392,0.26,0.001,385,758,1136,1515,1900,2264,2656,3017,3401,3777
10,0.1834912248278232,0.18674996515909092,69.29525963449808,69.11426934116066,0.28,0.001,386,757,1136,1515,1901,2263,2656,3016,3401,3777
11,0.1879100309519569,0.1910434747009515,69.10749736031721,68.93158193659312,0.29,0.001,386,756,1137,1515,1902,2263,2657,3015,3401,3777
12,0.19506794343297273,0.19842585627264264,68.80226351540878,68.61633668563377,0.31,0.001,386,756,1137,1516,1902,2262,2657,3014,3401,3777
13,0.2030610562241425,0.2069719886790714,68.45980301539181,68.24956716323372,0.32,0.001,387,755,1137,1516,1903,2262,2657,3013,3401,3777
14,0.20866347241854033,0.21312168483593186,68.21874642120925,67.9844306624686,0.33,0.001,387,755,1137,1517,1904,2262,2656,3012,3402,3776
15,0.21423511862015854,0.21892036501693424,67.9781566766579,67.73346849162716,0.35,0.001,387,754,1137,1517,1904,2262,2656,3011,3402,3776
16,0.2217362135667985,0.22631186730723285,67.65291562222208,67.41221505247584,0.36,0.001,388,753,1138,1518,1905,2262,2656,3011,3402,3776
17,0.22886242221116093,0.23306052443043324,67.34246663510329,67.11756898462764,0.37,0.001,388,753,1138,1518,1906,2263,2656,3010,3403,3776
18,0.23431966274908833,0.2381081382326542,67.10375958753168,66.89633494374897,0.39,0.001,388,752,1138,1519,1907,2263,2656,3009,3403,3776
19,0.2402149537556182,0.2438980749916786,66.84492971726614,66.64166726910612,0.4,0.001,389,751,1139,1519,1907,2264,2656,3008,3403,3776
20,0.24709699590642342,0.250962125884146,66.54150196963546,66.3296285901425,0.41,0.001,389,750,1139,1520,1908,2264,2656,3007,3404,3776
21,0.2533897100749505,0.2575336646238854,66.26284515803331,66.03801950037001,0.43,0.001,390,750,1140,1521,1909,2264,2656,3006,3404,3776
22,0.2594283132143712,0.2637196884520183,65.99433273490231,65.7623414035343,0.44,0.001,390,749,1141,1522,1910,2264,2656,3005,3405,3776
23,0.26646670311442777,0.27062306209155995,65.67998068880082,65.45332082508304,0.45,0.001,390,748,1141,1522,1911,2264,2656,3004,3405,3776
24,0.2735687369621532,0.277531442305044,65.3612519901413,65.14260573565699,0.47,0.001,391,748,1142,1523,1912,2264,2656,3003,3406,3776
25,0.2799596678237961,0.28385140009703735,65.07309967091817,64.85705435802647,0.48,0.001,391,747,1143,1524,1912,2263,2656,3002,3407,3776
26,0.28672705384640707,0.2908005229472085,64.76658058703964,64.54162295565553,0.49,0.001,391,746,1143,1524,1913,2263,2656,3002,3407,3776
