epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
10,0,0,93.65617179676414,93.79499441101588,0.33,0.001,166,326,480,647,810,957,1117,1290,1435,1609,1769,1913,2074,2242,2401,2553,2724,2872,3040,3205,3353,3522,3675,3836,3996
11,0,0,92.91160008140803,93.03913826987007,0.35,0.001,166,326,480,647,810,957,1117,1290,1435,1609,1769,1913,2074,2242,2401,2552,2724,2872,3039,3204,3353,3522,3674,3836,3996
12,0,0,90.90134590587755,91.01193259677547,0.36,0.001,166,326,480,647,811,957,1117,1290,1435,1609,1769,1913,2074,2243,2401,2552,2724,2871,3039,3204,3352,3522,3674,3836,3996
13,0,0,88.2627054637532,88.34717118419809,0.38,0.001,166,326,480,648,811,957,1117,1290,1435,1610,1769,1913,2074,2243,2401,2552,2724,2870,3038,3203,3352,3522,3673,3836,3996
14,0,0,85.85897833165878,85.92118026860432,0.4,0.001,166,326,480,648,812,957,1118,1290,1435,1610,1769,1914,2074,2243,2401,2551,2724,2869,3037,3203,3351,3522,3673,3836,3995
15,0,0,83.96555166964306,84.012746661221,0.42,0.001,167,326,480,648,813,957,1118,1290,1435,1610,1768,1914,2074,2243,2401,2551,2724,2869,3036,3202,3350,3522,3672,3836,3995
16,0,0,82.5936494986146,82.62702992495102,0.44,0.001,167,326,480,648,813,957,1118,1290,1435,1610,1768,1915,2074,2243,2401,2551,2725,2868,3036,3201,3350,3522,3672,3836,3995
17,0,0,81.75145736468555,81.76571308279223,0.45,0.001,167,326,480,648,814,958,1118,1289,1435,1610,1768,1915,2074,2243,2401,2551,2725,2867,3035,3201,3349,3522,3671,3836,3995
18,0,0,81.33566397574313,81.33853949889007,0.47,0.001,167,326,480,648,814,958,1119,1289,1435,1610,1767,1915,2074,2242,2401,2551,2725,2866,3034,3200,3349,3522,3671,3836,3995
19,0,0,81.19739883841723,81.19044993197322,0.49,0.001,167,326,480,648,815,958,1119,1289,1434,1610,1767,1916,2074,2242,2401,2551,2725,2866,3033,3200,3348,3522,3671,3836,3994
20,0,0,81.19391994921017,81.18002696072323,0.51,0.001,167,326,480,648,815,958,1119,1289,1434,1611,1767,1916,2074,2242,2401,2551,2725,2865,3032,3199,3347,3522,3670,3836,3994
21,0,0,81.20752495535743,81.19013419514097,0.52,0.001,167,326,480,648,816,958,1120,1289,1434,1611,1766,1916,2074,2242,2401,2550,2725,2865,3032,3199,3347,3522,3670,3836,3994
22,0,0,81.15068750190136,81.13010986410964,0.54,0.001,168,326,480,648,816,958,1120,1289,1434,1611,1766,1916,2074,2242,2401,2550,2725,2864,3031,3198,3346,3522,3669,3836,3994
23,0,0,80.97434308644468,80.94916964618136,0.56,0.001,168,326,480,648,817,958,1121,1289,1434,1611,1766,1916,2074,2242,2401,2550,2725,2864,3030,3198,3345,3522,3669,3836,3994
24,0,0,80.66476127118644,80.63683900480909,0.58,0.001,168,326,480,648,818,958,1121,1289,1434,1611,1765,1916,2074,2242,2401,2550,2725,2863,3029,3197,3345,3521,3669,3836,3994
25,0,0,80.23758361403183,80.20858732373205,0.6,0.001,168,326,480,648,818,957,1122,1290,1435,1611,1765,1916,2074,2242,2401,2550,2725,2863,3029,3197,3344,3521,3668,3836,3993
26,0,0,79.73052147507565,79.70055652840512,0.61,0.001,168,326,481,648,819,957,1122,1290,1435,1611,1764,1916,2075,2242,2401,2549,2725,2863,3028,3197,3344,3521,3668,3836,3993
27,0,0,79.19047202394364,79.1592355339066,0.63,0.001,168,326,481,648,819,957,1123,1290,1435,1612,1764,1915,2075,2242,2402,2549,2725,2863,3027,3196,3343,3521,3667,3836,3993
28,0,0,78.66638666307865,78.63404471525836,0.65,0.001,169,327,481,648,820,956,1123,1290,1435,1612,1764,1915,2075,2242,2402,2549,2725,2862,3026,3196,3342,3521,3667,3836,3993
29,0,0,78.20250218283459,78.16969346596224,0.67,0.001,169,327,481,648,820,956,1124,1291,1435,1612,1763,1915,2075,2242,2402,2549,2725,2862,3026,3196,3342,3520,3667,3836,3993
30,0,0,77.8285375039259,77.792806242769,0.69,0.001,169,327,481,648,821,956,1125,1291,1435,1612,1763,1915,2075,2242,2403,2549,2724,2862,3025,3195,3341,3520,3666,3836,3992
31,0,0,77.51676041045091,77.47685516292914,0.71,0.001,169,327,481,648,822,955,1125,1291,1435,1612,1763,1914,2075,2242,2403,2549,2724,2862,3024,3195,3341,3520,3666,3836,3992
32,0,0,77.20115959601092,77.15817383182744,0.72,0.001,169,327,481,648,822,955,1126,1291,1435,1612,1762,1914,2075,2242,2403,2548,2724,2862,3024,3195,3340,3520,3665,3836,3992
33,0,0,76.82312464661112,76.77622274445552,0.74,0.001,169,327,481,648,823,954,1126,1292,1435,1612,1762,1914,2076,2242,2404,2548,2724,2862,3023,3194,3339,3519,3665,3835,3992
34,0.008782765807097248,0.008937096352542806,76.34973305965941,76.29679020320907,0.76,0.001,170,327,481,648,823,954,1127,1292,1435,1612,1762,1914,2076,2242,2404,2548,2724,2861,3022,3194,3339,3519,3665,3835,3992
35,0.02323224548711611,0.023595930750081373,75.79119457945791,75.73043721710413,0.78,0.001,170,327,481,648,824,953,1128,1292,1435,1612,1762,1914,2076,2242,2404,2548,2724,2861,3022,3194,3338,3519,3664,3835,3991
36,0.03866607938766642,0.03911767049182957,75.19002294707224,75.12608542269123,0.8,0.001,170,327,481,648,824,953,1128,1293,1435,1612,1763,1914,2076,2242,2404,2548,2724,2861,3021,3193,3337,3519,3664,3835,3991
37,0.053913450387389816,0.05448802474935399,74.59136399095576,74.52280153898369,0.82,0.001,170,327,482,648,825,953,1129,1293,1435,1612,1763,1915,2077,2242,2404,2548,2724,2861,3020,3193,3337,3518,3663,3835,3991
38,0.06809467894654009,0.06880083127420888,74.03021118414259,73.95659952486491,0.83,0.001,170,327,482,648,825,952,1130,1293,1436,1612,1763,1915,2077,2242,2404,2548,2724,2861,3020,3193,3336,3518,3663,3835,3991
39,0.08056445526973999,0.08134653965922878,73.53324543085087,73.45671955946236,0.85,0.001,170,328,482,648,826,952,1130,1294,1436,1612,1763,1915,2077,2242,2405,2548,2724,2861,3019,3193,3336,3518,3662,3835,3991
40,0.09131602384542292,0.09208446313524377,73.10204300432547,73.02614512004416,0.87,0.001,171,328,482,648,826,951,1131,1294,1436,1612,1763,1915,2077,2242,2405,2548,2724,2860,3018,3192,3335,3517,3662,3835,3991
41,0.1009761830275473,0.10170615601760413,72.71243459361851,72.63816643236702,0.89,0.001,171,328,482,648,827,951,1132,1295,1436,1612,1763,1915,2078,2242,2405,2548,2724,2860,3018,3192,3334,3517,3661,3835,3990
42,0.11043038486571155,0.11121139973973615,72.32909881338388,72.25283501682651,0.91,0.001,171,328,482,648,827,950,1132,1295,1436,1612,1763,1916,2078,2243,2405,2548,2724,2860,3017,3192,3334,3516,3661,3835,3990
43,0.12025669681922846,0.12114489441086362,71.92851268794594,71.84793308287476,0.92,0.001,171,328,483,648,828,950,1133,1295,1436,1612,1764,1916,2078,2243,2405,2548,2724,2860,3016,3191,3333,3516,3661,3834,3990
44,0.1304042588808061,0.13145743750453232,71.51247227866095,71.42515819132815,0.94,0.001,171,328,483,648,828,949,1134,1296,1436,1612,1764,1916,2079,2243,2405,2549,2724,2860,3016,3191,3332,3515,3660,3834,3990
45,0.14029274215269338,0.1416631086736383,71.10471412707986,71.00428436677254,0.96,0.001,171,328,483,648,829,949,1134,1296,1437,1612,1764,1916,2079,2243,2405,2549,2724,2860,3015,3191,3332,3515,3660,3834,3990
46,0.14939847223237046,0.1510944396287316,70.72715233999598,70.61311086321895,0.98,0.001,172,329,483,647,829,948,1135,1296,1437,1613,1764,1916,2079,2243,2405,2549,2724,2860,3014,3191,3331,3514,3659,3833,3989
47,0.1577870396886728,0.15970443163346726,70.37753936359952,70.2541042228584,1.0,0.001,172,329,483,647,829,948,1136,1297,1437,1613,1764,1916,2080,2243,2405,2549,2723,2860,3014,3190,3331,3514,3659,3833,3989
48,0.1659370410474995,0.16795793220768473,70.03618972426862,69.90823016305913,1.02,0.001,172,329,483,647,830,947,1136,1297,1437,1613,1765,1916,2080,2243,2405,2549,2723,2860,3013,3190,3330,3513,3659,3832,3989
49,0.1741494817470981,0.17614151793748578,69.6905373497274,69.56358447604788,1.03,0.001,172,329,483,647,830,947,1137,1297,1437,1613,1765,1916,2080,2243,2405,2550,2723,2860,3012,3190,3329,3513,3658,3832,3989
50,0.18223601045473903,0.18413429373295598,69.34850634318846,69.22532770665481,1.05,0.001,172,329,484,647,830,946,1138,1298,1438,1613,1765,1916,2081,2243,2405,2550,2723,2860,3012,3189,3329,3512,3658,3831,3989
51,0.1897908888605192,0.1914949964014635,69.02742321896422,68.91234383484935,1.07,0.001,172,330,484,647,831,946,1138,1298,1438,1613,1766,1916,2081,2243,2405,2550,2723,2860,3011,3189,3328,3512,3657,3831,3988
52,0.19666344836054794,0.19814061710273057,68.73404289246886,68.62853972542145,1.09,0.001,173,330,484,646,831,945,1139,1299,1438,1614,1766,1916,2081,2243,2405,2550,2723,2860,3010,3189,3328,3511,3657,3831,3988
53,0.20319047467736662,0.2045221678003234,68.45423953383931,68.35490878267267,1.11,0.001,173,330,484,646,831,945,1140,1299,1438,1614,1766,1916,2082,2243,2404,2551,2723,2860,3010,3188,3327,3511,3656,3830,3988
54,0.20969739132786058,0.21096341317364664,68.17416517182296,68.07759962214077,1.12,0.001,173,330,484,646,831,945,1140,1299,1438,1614,1767,1916,2082,2243,2404,2551,2723,2860,3009,3188,3327,3510,3656,3830,3988
55,0.21614825402895488,0.21745913853629173,67.89535548824382,67.79679397609816,1.14,0.001,173,330,484,645,831,944,1141,1300,1439,1614,1767,1916,2082,2243,2404,2552,2722,2860,3008,3188,3326,3509,3656,3829,3988
56,0.22224595970051209,0.2236352150188382,67.63075443400362,67.52872652619773,1.16,0.001,173,331,484,645,831,944,1142,1300,1439,1614,1767,1917,2083,2243,2404,2552,2722,2860,3008,3187,3325,3509,3655,3829,3987
57,0.2279641484403081,0.22938488282334157,67.38168160282882,67.27820548731773,1.18,0.001,174,331,484,645,831,943,1143,1301,1439,1615,1768,1917,2083,2243,2404,2552,2722,2860,3007,3187,3325,3508,3655,3828,3987
58,0.2336693360296389,0.2350479573377121,67.1322483574865,67.0305470534237,1.2,0.001,174,331,485,644,831,943,1143,1301,1439,1615,1768,1917,2083,2243,2404,2553,2722,2860,3007,3187,3324,3508,3654,3828,3987
59,0.23959773212624258,0.24089474835883018,66.8720757246158,66.77388676065667,1.22,0.001,174,331,485,644,832,942,1144,1301,1439,1615,1769,1917,2084,2243,2403,2553,2722,2860,3006,3186,3324,3507,3654,3827,3987
60,0.24558214639301656,0.2467807912560117,66.60840919719709,66.51450734614217,1.23,0.001,174,332,485,644,832,942,1145,1302,1440,1615,1769,1917,2084,2243,2403,2554,2722,2860,3005,3186,3323,3506,3653,3827,3987
61,0.2514846009283458,0.25260519221257904,66.34733415895472,66.25683558485683,1.25,0.001,174,332,485,643,832,941,1146,1302,1440,1615,1770,1917,2084,2243,2403,2554,2722,2860,3005,3186,3323,3506,3653,3826,3986
62,0.25748223737577847,0.2585275868031677,66.08099019858132,65.99380371600239,1.27,0.001,174,332,485,643,832,941,1147,1303,1440,1616,1770,1917,2085,2243,2402,2555,2721,2860,3004,3185,3323,3505,3653,3826,3986
63,0.2636708271270548,0.26472646130236144,65.80503207273551,65.71736431610941,1.29,0.001,175,332,485,642,832,940,1148,1303,1440,1616,1771,1917,2085,2243,2402,2555,2721,2860,3004,3185,3322,3504,3652,3825,3986
64,0.2698800894358455,0.27107190128334613,65.5269840945793,65.43317574656797,1.31,0.001,175,333,485,642,831,940,1148,1304,1440,1616,1771,1917,2085,2243,2402,2556,2721,2860,3003,3184,3322,3504,3652,3825,3986
65,0.27606584677981005,0.2775041984422604,65.24881015438136,65.14383499826558,1.33,0.001,175,333,485,641,831,939,1149,1304,1440,1616,1772,1917,2086,2243,2401,2556,2721,2860,3003,3184,3321,3503,3651,3824,3986
66,0.28230160395410386,0.2839836750053669,64.96719424544206,64.85106133480006,1.34,0.001,175,333,485,641,831,939,1150,1304,1441,1617,1773,1917,2086,2243,2401,2557,2721,2861,3002,3184,3321,3503,3651,3824,3985
67,0.28853991672885504,0.2904028953979565,64.68422395085992,64.55971300252774,1.36,0.001,175,334,485,640,831,938,1151,1305,1441,1617,1773,1918,2086,2243,2401,2558,2721,2861,3002,3183,3321,3502,3650,3823,3985
68,0.29456170360674094,0.2966369740739482,64.40990027865476,64.27549576213902,1.38,0.001,176,334,485,640,831,938,1152,1305,1441,1617,1774,1918,2086,2243,2400,2558,2721,2861,3002,3183,3320,3501,3650,3823,3985
69,0.30038856167419015,0.3026414216383515,64.14333695545665,64.00055312871326,1.4,0.001,176,334,485,639,831,938,1153,1306,1441,1617,1775,1918,2086,2243,2400,2559,2721,2861,3001,3182,3320,3501,3649,3822,3985
70,0.306299245525933,0.3086972084210826,63.87180459228469,63.722060360306145,1.42,0.001,176,335,486,639,831,937,1154,1306,1441,1618,1775,1918,2087,2243,2399,2560,2721,2861,3001,3182,3320,3500,3649,3822,3985
71,0.3125434891695775,0.31514818344435136,63.58368701094842,63.42405183810397,1.43,0.001,176,335,486,638,830,937,1155,1307,1441,1618,1776,1918,2087,2243,2399,2561,2720,2861,3000,3181,3320,3499,3648,3821,3984
72,0.3191166715747574,0.32197482362930974,63.27897951173735,63.10715055500347,1.45,0.001,176,335,486,637,830,936,1155,1307,1442,1618,1777,1919,2087,2243,2399,2561,2720,2861,3000,3181,3319,3498,3648,3821,3984
73,0.3257505459609581,0.3288962055438305,62.96995578870332,62.784220935180045,1.47,0.001,177,336,486,637,830,936,1156,1307,1442,1618,1777,1919,2087,2242,2398,2562,2720,2861,2999,3180,3319,3498,3647,3821,3984
74,0.33223102834924734,0.33569939540301097,62.666613856083686,62.465177799314716,1.49,0.001,177,336,486,636,830,935,1157,1308,1442,1618,1778,1919,2087,2242,2398,2563,2720,2862,2999,3180,3319,3497,3647,3820,3984
75,0.3385023362132594,0.3422381293822939,62.37165337339752,62.156996287626384,1.51,0.001,177,336,486,635,829,935,1158,1308,1442,1618,1779,1919,2087,2242,2397,2564,2720,2862,2998,3179,3319,3496,3646,3820,3983
76,0.3445441312366214,0.34842101425433647,62.08616508153205,61.86417203236458,1.53,0.001,177,337,486,635,829,934,1159,1309,1442,1618,1779,1919,2088,2242,2397,2565,2720,2862,2998,3179,3319,3496,3646,3819,3983
77,0.3503256536140624,0.3543576530474942,61.81173770384351,61.581697117908945,1.54,0.001,177,337,486,634,829,934,1160,1309,1442,1619,1780,1920,2088,2242,2396,2565,2719,2862,2997,3178,3319,3495,3645,3819,3983
78,0.3560414782523672,0.36022899365010985,61.539228628219334,61.30105493331661,1.56,0.001,177,337,486,633,828,934,1161,1310,1442,1619,1781,1920,2088,2242,2396,2566,2719,2862,2997,3178,3320,3494,3645,3819,3983
79,0.3619495932373725,0.36631063515521034,61.25627558730717,61.00899651895612,1.58,0.001,178,338,486,632,828,933,1162,1310,1442,1619,1781,1920,2088,2242,2395,2567,2719,2862,2996,3177,3320,3493,3644,3818,3983
80,0.3680930899237215,0.3725536195713669,60.96065866029398,60.70772585524535,1.6,0.001,178,338,486,632,828,933,1163,1311,1442,1619,1782,1920,2088,2242,2395,2568,2719,2862,2996,3177,3320,3492,3644,3818,3982
81,0.3741685421895381,0.378681968667546,60.66689716896172,60.410529950549595,1.62,0.001,178,338,486,631,827,932,1164,1311,1443,1619,1783,1920,2088,2242,2394,2569,2719,2862,2996,3176,3320,3492,3643,3817,3982
82,0.38005976456032897,0.38466827061979125,60.38068118327459,60.11880327994312,1.64,0.001,178,339,485,630,827,932,1165,1312,1443,1619,1783,1921,2088,2242,2394,2570,2718,2863,2995,3176,3320,3491,3643,3817,3982
83,0.38602848007385315,0.3907345319868253,60.089309345808346,59.82172612032877,1.65,0.001,178,339,485,629,826,931,1165,1312,1443,1619,1784,1921,2088,2242,2393,2571,2718,2863,2995,3175,3321,3490,3643,3817,3982
84,0.39197450888200935,0.39675872450428273,59.79763236063364,59.52524370947065,1.67,0.001,179,340,485,629,826,931,1166,1313,1443,1620,1785,1921,2088,2242,2393,2572,2718,2863,2994,3175,3321,3489,3642,3816,3982
85,0.3978185683550488,0.4026627432626456,59.509565850662824,59.23323536558678,1.69,0.001,179,340,485,628,826,931,1167,1313,1443,1620,1785,1921,2088,2242,2392,2573,2718,2863,2994,3175,3322,3489,3642,3816,3981
86,0.40361167436768175,0.4084970737040403,59.22262520302102,58.94325760583224,1.71,0.001,179,340,485,627,825,930,1168,1314,1443,1620,1786,1921,2088,2242,2392,2574,2718,2863,2994,3174,3322,3488,3641,3816,3981
87,0.4094111174338779,0.4142961046059882,58.93397474213198,58.653606926332756,1.73,0.001,179,341,485,626,825,930,1169,1314,1443,1620,1787,1922,2088,2242,2391,2575,2717,2863,2994,3174,3323,3487,3641,3816,3981
88,0.4152272689891666,0.4201173273599724,58.643064664145285,58.36140391386139,1.74,0.001,179,341,485,625,824,930,1169,1315,1443,1620,1787,1922,2088,2241,2391,2576,2717,2863,2993,3173,3323,3486,3640,3815,3981
89,0.4211087236069252,0.426095547089812,58.34741343278959,58.05978994953715,1.76,0.001,180,341,485,625,824,930,1170,1315,1443,1620,1788,1922,2087,2241,2390,2577,2717,2863,2993,3173,3324,3485,3640,3815,3980
90,0.42706039835121745,0.4322234262540193,58.04669835100981,57.748991722123385,1.78,0.001,180,342,485,624,823,929,1171,1316,1443,1620,1789,1922,2087,2241,2390,2579,2717,2863,2993,3173,3325,3485,3639,3815,3980
91,0.43301945902870187,0.4383995775877976,57.744038856296676,57.43403995291033,1.8,0.001,180,342,484,623,822,929,1172,1316,1443,1620,1789,1922,2087,2241,2389,2580,2717,2863,2993,3172,3325,3484,3639,3815,3980
92,0.43897096691617743,0.44458132599362643,57.44017565517079,57.1170694201009,1.82,0.001,180,343,484,622,822,929,1172,1317,1443,1620,1790,1923,2087,2241,2389,2581,2717,2864,2993,3172,3326,3483,3639,3814,3980
93,0.4449038076467683,0.45069572162036853,57.135655717746644,56.801805150535266,1.84,0.001,180,343,484,621,821,929,1173,1317,1443,1620,1790,1923,2087,2241,2388,2582,2716,2864,2993,3172,3327,3482,3638,3814,3980
94,0.4508286667525303,0.45679207767030494,56.829918603122245,56.485725692702665,1.85,0.001,181,343,484,620,821,929,1174,1318,1443,1620,1791,1923,2086,2241,2387,2583,2716,2864,2993,3171,3328,3481,3638,3814,3979
95,0.45677562752042056,0.4629568146628069,56.521378785072336,56.16428799596546,1.87,0.001,181,344,484,620,820,929,1175,1318,1443,1620,1792,1923,2086,2241,2387,2584,2716,2864,2993,3171,3329,3481,3637,3814,3979
96,0.46275742577378276,0.46916754516663683,56.209314713371796,55.83858441763746,1.89,0.001,181,344,483,619,820,929,1175,1319,1443,1620,1792,1924,2086,2241,2386,2585,2716,2864,2993,3171,3330,3480,3637,3814,3979
97,0.4687795889771085,0.4753317417381818,55.893394361079245,55.513430508273174,1.91,0.001,181,345,483,618,819,929,1176,1319,1443,1620,1793,1924,2085,2241,2386,2586,2715,2864,2993,3171,3330,3479,3636,3814,3979
98,0.4748393112166519,0.4814696182306989,55.573683755639905,55.187761005894686,1.93,0.001,181,345,483,617,818,929,1177,1320,1443,1619,1793,1924,2085,2241,2385,2587,2715,2864,2993,3170,3331,3478,3636,3813,3978
99,0.4808659002083179,0.4875216733661719,55.253895065613925,54.864748472949366,1.94,0.001,182,345,483,616,818,929,1178,1320,1443,1619,1794,1924,2084,2241,2385,2588,2715,2864,2993,3170,3332,3478,3636,3813,3978
100,0.486859640580278,0.49352734785980124,54.93399581756615,54.54232740281281,1.96,0.001,182,346,482,615,817,929,1178,1321,1442,1619,1795,1924,2084,2241,2384,2590,2715,2864,2993,3170,3333,3477,3635,3813,3978
101,0.49278308862327935,0.4994370574055701,54.61600907486398,54.223185157216186,1.98,0.001,182,346,482,615,817,929,1179,1321,1442,1619,1795,1925,2083,2240,2384,2591,2715,2864,2994,3170,3334,3476,3635,3813,3978
102,0.4986633250892275,0.5052660611622151,54.29850042531101,53.906546647734494,2.0,0.001,182,347,482,614,816,929,1180,1322,1442,1619,1796,1925,2082,2240,2383,2592,2714,2865,2994,3170,3335,3475,3635,3813,3978
103,0.5045456620588049,0.5111011450981424,53.97901113005059,53.587706929708936,2.02,0.001,182,347,481,613,815,930,1181,1322,1442,1619,1797,1925,2082,2240,2383,2593,2714,2865,2994,3169,3336,3475,3634,3813,3977
104,0.51047778627876,0.5170715213612832,53.65488950663071,53.25949885935841,2.04,0.001,182,347,481,612,815,930,1182,1322,1442,1618,1797,1925,2081,2240,2382,2594,2714,2865,2994,3169,3337,3474,3634,3813,3977
105,0.516476329038451,0.5232031481977354,53.32513542748274,52.920306479560615,2.05,0.001,183,348,481,611,814,930,1182,1323,1442,1618,1798,1926,2080,2240,2381,2595,2714,2865,2995,3169,3339,3473,3633,3813,3977
106,0.5225189191089121,0.5293917393212804,52.99088540066938,52.57574520988742,2.07,0.001,183,348,481,610,813,931,1183,1323,1442,1618,1799,1926,2079,2240,2381,2596,2713,2865,2995,3169,3340,3473,3633,3813,3977
107,0.5286024008279155,0.5355916433767451,52.65223232076087,52.228272807635044,2.09,0.001,183,349,480,609,813,931,1184,1323,1442,1617,1800,1926,2078,2240,2380,2597,2713,2865,2995,3169,3341,3472,3633,3813,3976
108,0.5346810962683897,0.5417982310961849,52.311655272451,51.878099022642736,2.11,0.001,183,349,480,609,812,932,1184,1324,1441,1617,1801,1926,2077,2240,2380,2598,2713,2865,2996,3168,3342,3471,3633,3813,3976
109,0.5407351975237289,0.5480309641210888,51.97023214588208,51.524050531796554,2.13,0.001,183,349,479,608,812,932,1185,1324,1441,1617,1801,1927,2076,2239,2379,2599,2712,2865,2996,3168,3343,3471,3632,3813,3976
110,0.5467567651749883,0.5541873698185492,51.62841194460541,51.171937022863176,2.14,0.001,184,350,479,607,811,933,1186,1324,1441,1616,1802,1927,2075,2239,2379,2600,2712,2865,2997,3168,3344,3470,3632,3813,3976
111,0.552765579460301,0.5602390753902222,51.285041850213254,50.82343440161241,2.16,0.001,184,350,479,606,810,934,1186,1325,1441,1616,1803,1927,2073,2239,2378,2601,2712,2865,2997,3168,3345,3469,3632,3813,3975
112,0.558767495925687,0.5662513895433142,50.93975503060576,50.47481339350721,2.18,0.001,184,351,478,605,810,934,1187,1325,1441,1615,1804,1928,2072,2239,2378,2602,2712,2865,2998,3168,3346,3469,3631,3813,3975
113,0.5647478278832987,0.5722530212864942,50.5933639577613,50.12439360216116,2.2,0.001,184,351,478,605,809,935,1188,1325,1441,1615,1805,1928,2070,2239,2377,2603,2711,2865,2998,3167,3348,3468,3631,3813,3975
114,0.5706924587619592,0.5781816850278482,50.246679091912384,49.775815773701794,2.22,0.001,184,352,478,604,808,936,1188,1325,1440,1614,1805,1929,2069,2239,2377,2604,2711,2865,2999,3167,3349,3468,3631,3813,3975
115,0.5765977234568431,0.5840478874692316,49.899902245802295,49.428489124283125,2.24,0.001,185,352,477,603,808,937,1189,1326,1440,1614,1806,1929,2067,2239,2376,2605,2711,2865,2999,3167,3350,3467,3631,3813,3975
116,0.5824648491003749,0.58993629016728,49.552962512346326,49.07737632746376,2.25,0.001,185,352,477,602,807,938,1189,1326,1440,1613,1807,1930,2066,2238,2375,2606,2710,2865,3000,3167,3351,3467,3631,3813,3974
117,0.588302740376601,0.5958368629111204,49.20532306935272,48.722996828211166,2.27,0.001,185,353,477,601,807,938,1190,1326,1439,1612,1808,1930,2064,2238,2375,2607,2710,2865,3001,3167,3352,3466,3630,3813,3974
118,0.5941135640470943,0.6016820399119971,48.85684155568056,48.36938759432457,2.29,0.001,185,353,476,601,806,939,1190,1326,1439,1612,1808,1931,2062,2238,2374,2608,2710,2865,3001,3167,3353,3466,3630,3813,3974
119,0.599906866211324,0.6075448197247136,48.50691346908062,48.01209869495136,2.31,0.001,185,354,476,600,805,940,1191,1326,1439,1611,1809,1931,2060,2238,2374,2609,2710,2865,3002,3167,3355,3465,3630,3813,3974
120,0.6056844847204395,0.6134429326490145,48.1554033426546,47.64995091566858,2.33,0.001,186,354,475,599,805,941,1191,1326,1438,1610,1809,1932,2058,2238,2373,2611,2709,2865,3002,3166,3356,3465,3630,3813,3973
121,0.6114614894903319,0.6192842974243511,47.801346738350375,47.288555904481264,2.35,0.001,186,355,475,598,804,942,1192,1326,1438,1609,1810,1933,2056,2238,2373,2612,2709,2865,3003,3166,3357,3464,3630,3813,3973
122,0.6172429901218235,0.625099629533495,47.444367606472795,46.92600610352563,2.36,0.001,186,355,475,598,804,943,1192,1326,1437,1609,1810,1934,2054,2238,2372,2613,2709,2865,3003,3166,3358,3464,3630,3813,3973
123,0.623052354618564,0.6309821330941829,47.08294760396937,46.556399034027805,2.38,0.001,186,355,474,597,803,944,1192,1326,1437,1608,1811,1935,2052,2237,2372,2614,2708,2865,3004,3166,3359,3463,3630,3813,3973
124,0.6288904355231111,0.6368165367771752,46.71691572486084,46.18688683625472,2.4,0.001,186,356,474,596,803,946,1193,1326,1437,1607,1812,1936,2050,2237,2372,2615,2708,2865,3004,3166,3361,3463,3630,3813,3972
